value,type,question,a,b,c,d,e,truth
b,b,【承格】是【欣雅】的儿子吗？,不是，是冒充的,是亲生儿子,,,b
b,a,【尚致】和【紫娜】真正的关系是什么？,【尚致】喜欢【紫娜】并帮她还债,【尚致】在利用【紫娜】,【尚致】和【紫娜】没有关系,【尚致】和【紫娜】是兄妹,,a
b,b,【吕名然】被撤职的真相是什么？,被【廖公子】利用，被夺取了设计夺取“远亨罗氏”的码头并欠了一大笔钱,因为【吕名然】不想做了,因为【吕名然】岁数太大退休了,因为【吕名然】意外死亡,,a
c,a,【吕名然】和【承格】不存在的关系是什么？,承格 is murderer of 吕名然,承格 is acquaintance of 吕名然,承格 is employee of 吕名然,吕名然 is step-father of 承格,,d
c,a,【吕名然】和【罗亨理】的关系是什么？,罗亨理 is superior and acquaintance of 吕名然,吕名然 is elder sister and adoptive son of 罗亨理,吕名然 is adoptive son and dislike of 罗亨理,吕名然 is dislike and relative of 罗亨理,,a
c,a,【吕名然】和【谭仁昌】的关系是什么？,谭仁昌 is employer and acquaintance of 吕名然,吕名然 is perpetrator and deceiver of 谭仁昌,吕名然 is deceiver and deceived by x of 谭仁昌,吕名然 is deceived by x and granddaughter of 谭仁昌,,a
c,a,【尚致】和【承格】的关系是什么？,承格 is cousin and acquaintance of 尚致,尚致 is service provider and concubine of 承格,尚致 is concubine and doctor of 承格,尚致 is doctor and betrayed by x of 承格,,a
c,a,【尚致】和【谭仁昌】的关系是什么？,谭仁昌 is uncle of 尚致,尚致 is husband of 谭仁昌,尚致 is ex-boyfriend of 谭仁昌,尚致 is 谭仁昌's enemy's family,,a
c,a,【尚致】和【谭太太】的关系是什么？,谭太太 is aunt of 尚致,尚致 is in the lawsuit against 谭太太,尚致 is secret admirer of 谭太太,尚致 is hated by 谭太太,,a
c,a,【海悠】和【谭仁昌】不存在的关系是什么？,谭仁昌 is adoptive father of 海悠,谭仁昌 is uncle of 海悠,谭仁昌 is victim of 海悠,海悠 is liked by 谭仁昌,,d
c,a,【海悠】和【韦太太】的关系是什么？,韦太太 is aunt and acquaintance of 海悠,海悠 is suspect and romantic relationships with x of 韦太太,海悠 is romantic relationships with x and perpetrator of 韦太太,海悠 is perpetrator and suspect to x of 韦太太,,a
c,a,【海悠】和【罗明纱】的关系是什么？,罗明纱 is adoptive daughter and adoptive mother of 海悠,海悠 is helped by x and schoolmate of 罗明纱,海悠 is schoolmate and lover of 罗明纱,海悠 is lover and attempted murderer of 罗明纱,,a
c,a,【红儿】和【廖雪寒】不存在的关系是什么？,廖雪寒 is manipulator of 红儿,廖雪寒 is creditor of 红儿,廖雪寒 is helper of 红儿,红儿 is romantic relationships with 廖雪寒,,d
c,a,【红儿】和【承格】的关系是什么？,承格 is murderer of 红儿,红儿 is twin brother of 承格,红儿 is host of 承格,红儿 is cousin of 承格,,a
c,a,【红儿】和【欣雅】的关系是什么？,欣雅 is mother of 红儿,红儿 is secret crush of 欣雅,红儿 is servant of 欣雅,红儿 is jealous by 欣雅,,a
c,a,【罗亨理】和【吕名然】的关系是什么？,吕名然 is employee and subordinate of 罗亨理,罗亨理 is daughter in law and hated by x of 吕名然,罗亨理 is hated by x and adoptive daughter of 吕名然,罗亨理 is adoptive daughter and niece of 吕名然,,a
c,a,【罗亨理】和【罗明纱】的关系是什么？,罗明纱 is sister of 罗亨理,罗亨理 is customer of 罗明纱,罗亨理 is admired by 罗明纱,罗亨理 is information receiver from 罗明纱,,a
c,a,【罗亨理】和【谭仁昌】的关系是什么？,谭仁昌 is brother in law of 罗亨理,罗亨理 is unsuccessful helper of 谭仁昌,罗亨理 is seeker of help from 谭仁昌,罗亨理 is colleague of 谭仁昌,,a
c,a,【谭仁昌】和【谭尚致】的关系是什么？,谭尚致 is deceived by x and nephew of 谭仁昌,谭仁昌 is landlord and student of 谭尚致,谭仁昌 is student and superior of 谭尚致,谭仁昌 is superior and product provider of 谭尚致,,a
c,a,【谭仁昌】和【吕名然】的关系是什么？,吕名然 is acquaintance and employee of 谭仁昌,谭仁昌 is wife and future daughter in law of 吕名然,谭仁昌 is future daughter in law and adoptive daughter of 吕名然,谭仁昌 is adoptive daughter and ex-wife of 吕名然,,a
c,a,【谭仁昌】和【承格】的关系是什么？,承格 is adoptive son and deceiver of 谭仁昌,谭仁昌 is admired by x and friend of 承格,谭仁昌 is friend and employee of 承格,谭仁昌 is employee and colleague of 承格,,a
