value,type,question,a,b,c,d,e,truth
c,a,母亲【Yu Shi】和【Tian Chou】不存在的关系是什么？,Tian Chou is friend of Yu Shi,Tian Chou is helped by Yu Shi,Tian Chou is betrayed by Yu Shi,Yu Shi is mother of Tian Chou,,d
c,a,母亲【Yu Shi】和【Wang Xi Rong】的关系是什么？,Wang Xi Rong is master and helper of Yu Shi,Yu Shi is jealous by x and adoptive father of Wang Xi Rong,Yu Shi is adoptive father and future son in law of Wang Xi Rong,Yu Shi is future son in law and adversary of Wang Xi Rong,,a
c,a,母亲【Yu Shi】和【Wang Xi Yan】的关系是什么？,Wang Xi Yan is master and bully of Yu Shi,Yu Shi is schoolmate and grandchild of Wang Xi Yan,Yu Shi is grandchild and father in law of Wang Xi Yan,Yu Shi is father in law and future mother in law of Wang Xi Yan,,a
c,a,父亲【Zhou Mengdang】和【Cui Shouheng】不存在的关系是什么？,Cui Shouheng is helper of Zhou Mengdang,Cui Shouheng is master of Zhou Mengdang,Cui Shouheng is employer of Zhou Mengdang,Zhou Mengdang is step-mother of Cui Shouheng,,d
c,a,父亲【Zhou Mengdang】和【Wang Xi Yan】不存在的关系是什么？,Wang Xi Yan is friend of Zhou Mengdang,Wang Xi Yan is ex-romantic relationships with Zhou Mengdang,Wang Xi Yan is extramarital affair with Zhou Mengdang,Zhou Mengdang is younger sister of Wang Xi Yan,,d
c,a,父亲【Zhou Mengdang】和【Bao Liu】的关系是什么？,Bao Liu is wife of Zhou Mengdang,Zhou Mengdang is future son in law of Bao Liu,Zhou Mengdang is perpetrator of Bao Liu's family,Zhou Mengdang is betrayed by Bao Liu,,a
c,a,Taitai(Wang Xi Rong)和【Bao Liu】的关系是什么？,Bao Liu is helped by x and servant of Taitai,Taitai is suspect to x and fiancee of Bao Liu,Taitai is fiancee and grandson of Bao Liu,Taitai is grandson and grandparent of Bao Liu,,a
c,a,Taitai(Wang Xi Rong)和【Wang Xi Yan】的关系是什么？,Wang Xi Yan is sister and co-wives of Taitai,Taitai is bully and creditor of Wang Xi Yan,Taitai is creditor and rebellion against x of Wang Xi Yan,Taitai is rebellion against x and schoolmate of Wang Xi Yan,,a
c,a,Taitai(Wang Xi Rong)和【Wang Shunming】的关系是什么？,Wang Shunming is father of Taitai,Taitai is romantic relationships with Wang Shunming,Taitai is ex-husband of Wang Shunming,Taitai is deceived by Wang Shunming,,a
c,a,【Cui Shouheng】和【Zhou Mengdang】不存在的关系是什么？,Zhou Mengdang is minion of Cui Shouheng,Zhou Mengdang is servant of Cui Shouheng,Zhou Mengdang is employee of Cui Shouheng,Cui Shouheng is son in law of Zhou Mengdang,,d
c,a,【Cui Shouheng】和【Zhou Chitong】不存在的关系是什么？,Zhou Chitong is helped by Cui Shouheng,Zhou Chitong is thief of Cui Shouheng,Zhou Chitong is business partner of Cui Shouheng,Cui Shouheng is grandson of Zhou Chitong,,d
c,a,【Cui Shouheng】和【Wang Xi Yan】的关系是什么？,Wang Xi Yan is sister in law and wife of Cui Shouheng,Cui Shouheng is superior and master of Wang Xi Yan,Cui Shouheng is master and spy of Wang Xi Yan,Cui Shouheng is spy and perpetrator 's family of Wang Xi Yan,,a
