value,type,question,a,b,c,d,e,truth
c,a,【顾明和】和【顾晴】的关系是什么？,顾晴 is daughter of 顾明和,顾明和 is saved by 顾晴,顾明和 is perpetrator of 顾晴,顾明和 is rebellion against 顾晴,,a
a,a,【顾明和】被谁杀死的？,林夕,林夕,沈城,陈静雯,,b
b,a,【顾明和】是怎么死的？,用刀捅死的,被拳头打死的,被毒药毒死的,被水淹死的,,a
b,a,凶手杀【顾明和】的动机是什么？,情杀,仇杀,利益,误杀,,b
b,a,凶手是被害人【顾明和】什么人？,儿子,父亲,律师,仇人,,d
b,a,【顾明和】是在哪里被杀死的？,办公大楼,院子里,山上,河边,,a
b,b,请选出你最怀疑杀死【顾明和】的两个人,林夕,林阳,沈城,陈静雯,林夕,e
c,a,【林夕】和【顾晴】不存在的关系是什么？,顾晴 is rival in love of 林夕,顾晴 is dislike of 林夕,顾晴 is friend of 林夕,林夕 is step-daughter of 顾晴,,d
c,a,【林夕】和【林阳】的关系是什么？,林阳 is adoptive brother and hate of 林夕,林夕 is subordinate and tenant of 林阳,林夕 is tenant and concubine of 林阳,林夕 is concubine and ex-wife of 林阳,,a
c,a,【林夕】和【陈静雯】的关系是什么？,陈静雯 is acquaintance and rival in love of 林夕,林夕 is nephew and relative of 陈静雯,林夕 is relative and future daughter in law of 陈静雯,林夕 is future daughter in law and son in law of 陈静雯,,a
c,a,【林彤】和【沈城】的关系是什么？,沈城 is father of 林彤,林彤 is informant of 沈城,林彤 is manipulator of 沈城,林彤 is rival of 沈城,,a
c,a,【林彤】和【秦思琴】的关系是什么？,秦思琴 is mother of 林彤,林彤 is seller of 秦思琴,林彤 is girlfriend of 秦思琴,林彤 is co-wives of 秦思琴,,a
c,a,【林彤】和【苏阳】的关系是什么？,苏阳 is ex-boyfriend of 林彤,林彤 is subject of investigation for 苏阳,林彤 is brother of 苏阳,林彤 is minion of 苏阳,,a
c,a,【林惟仁】和【沈城】不存在的关系是什么？,沈城 is employee of 林惟仁,沈城 is hate of 林惟仁,沈城 is servant of 林惟仁,林惟仁 is biological father of 沈城,,d
c,a,【林惟仁】和【苏阳】不存在的关系是什么？,苏阳 is student of 林惟仁,苏阳 is dislike of 林惟仁,苏阳 is hate of 林惟仁,林惟仁 is admirer of 苏阳,,d
c,a,【林惟仁】和【林阳】的关系是什么？,林阳 is son and adoptive son of 林惟仁,林惟仁 is suspicious and rival of 林阳,林惟仁 is rival and informant of 林阳,林惟仁 is informant and murderer of 林阳,,a
c,a,【顾宇】和【林夕】不存在的关系是什么？,林夕 is ex-girlfriend of 顾宇,林夕 is fondness of 顾宇,林夕 is friend of 顾宇,顾宇 is step-mother of 林夕,,d
c,a,【顾宇】和【陈静雯】的关系是什么？,陈静雯 is romantic relationships with x and hate of 顾宇,顾宇 is mentor and landlord of 陈静雯,顾宇 is landlord and neighbour of 陈静雯,顾宇 is neighbour and informant of 陈静雯,,a
c,a,【顾宇】和【顾明和】的关系是什么？,顾明和 is father and superior of 顾宇,顾宇 is secret admirer and x's victim's family of 顾明和,顾宇 is x's victim's family and betrayer of 顾明和,顾宇 is betrayer and jealous by x of 顾明和,,a
c,a,【顾明和】和【顾宇】的关系是什么？,顾宇 is subordinate and son of 顾明和,顾明和 is betrayer and in the lawsuit against x of 顾宇,顾明和 is in the lawsuit against x and rival of 顾宇,顾明和 is rival and host of 顾宇,,a
c,a,【顾明和】和【沈城】的关系是什么？,沈城 is hate of 顾明和,顾明和 is step-mother of 沈城,顾明和 is cousin of 沈城,顾明和 is biological daughter of 沈城,,a
c,a,【顾明和】和【顾晴】的关系是什么？,顾晴 is daughter of 顾明和,顾明和 is tenant of 顾晴,顾明和 is bully of 顾晴,顾明和 is debtor of 顾晴,,a
a,a,【林惟仁】被谁杀死的？,林夕,沈城,苏阳,陈静雯,,c
b,a,【林惟仁】是怎么死的？,用刀捅死的,被拳头打死的,被毒药毒死的,被水淹死的,,a
b,a,凶手杀【林惟仁】的动机是什么？,情杀,仇杀,利益,误杀,,b
b,a,凶手是被害人【林惟仁】什么人？,儿子,父亲,律师,上级,,d
b,a,【林惟仁】是在哪里被杀死的？,书房,院子里,山上,河边,,a
b,b,请选出你最怀疑杀死【林惟仁】的两个人,林夕,沈城,苏阳,陈静雯,顾宇,c
a,a,【顾明和】被谁杀死的？,林夕,林夕,苏阳,陈静雯,,b
b,a,【顾明和】是怎么死的？,用刀捅死的,被拳头打死的,被毒药毒死的,被水淹死的,,a
b,a,凶手杀【顾明和】的动机是什么？,情杀,仇杀,利益,误杀,,b
b,a,凶手是被害人【顾明和】什么人？,儿子,父亲,律师,仇人,,d
b,a,【顾明和】是在哪里被杀死的？,办公大楼,院子里,山上,河边,,a
b,b,请选出你最怀疑杀死【顾明和】的两个人,林夕,沈城,苏阳,陈静雯,林夕,e
c,a,【林夕】和【顾晴】不存在的关系是什么？,顾晴 is rival in love of 林夕,顾晴 is dislike of 林夕,顾晴 is friend of 林夕,林夕 is mother in law of 顾晴,,d
c,a,【林夕】和【林阳】的关系是什么？,林阳 is adoptive brother and hate of 林夕,林夕 is crime partner and seller of 林阳,林夕 is seller and customer of 林阳,林夕 is customer and informant of 林阳,,a
c,a,【林夕】和【陈静雯】的关系是什么？,陈静雯 is acquaintance and rival in love of 林夕,林夕 is twin brother and adoptive brother of 陈静雯,林夕 is adoptive brother and doctor of 陈静雯,林夕 is doctor and ex-husband of 陈静雯,,a
c,a,【林惟仁】和【沈城】不存在的关系是什么？,沈城 is employee of 林惟仁,沈城 is hate of 林惟仁,沈城 is servant of 林惟仁,林惟仁 is helped by 沈城,,d
c,a,【林惟仁】和【苏阳】不存在的关系是什么？,苏阳 is student of 林惟仁,苏阳 is dislike of 林惟仁,苏阳 is hate of 林惟仁,林惟仁 is patient of 苏阳,,d
c,a,【林惟仁】和【林阳】的关系是什么？,林阳 is son and adoptive son of 林惟仁,林惟仁 is customer and romantic relationships with x of 林阳,林惟仁 is romantic relationships with x and bully of 林阳,林惟仁 is bully and secret crush of 林阳,,a
c,a,【顾明和】和【顾宇】的关系是什么？,顾宇 is subordinate and son of 顾明和,顾明和 is lover and deceiver of 顾宇,顾明和 is deceiver and helper of 顾宇,顾明和 is helper and admired by x of 顾宇,,a
c,a,【顾明和】和【沈城】的关系是什么？,沈城 is hate of 顾明和,顾明和 is fiance of 沈城,顾明和 is adoptive daughter of 沈城,顾明和 is elder brother of 沈城,,a
c,a,【顾明和】和【顾晴】的关系是什么？,顾晴 is daughter of 顾明和,顾明和 is boyfriend of 顾晴,顾明和 is seeker of help from 顾晴,顾明和 is deceived by 顾晴,,a
a,a,【林惟仁】被谁杀死的？,林夕,林阳,苏阳,陈静雯,,c
b,a,【林惟仁】是怎么死的？,用刀捅死的,被拳头打死的,被毒药毒死的,被水淹死的,,a
b,a,凶手杀【林惟仁】的动机是什么？,情杀,仇杀,利益,误杀,,b
b,a,凶手是被害人【林惟仁】什么人？,儿子,父亲,律师,上级,,d
b,a,【林惟仁】是在哪里被杀死的？,书房,院子里,山上,河边,,a
b,b,请选出你最怀疑杀死【林惟仁】的两个人,林夕,林阳,苏阳,陈静雯,顾宇,c
a,a,【顾明和】被谁杀死的？,林夕,林夕,苏阳,陈静雯,,b
b,a,【顾明和】是怎么死的？,用刀捅死的,被拳头打死的,被毒药毒死的,被水淹死的,,a
b,a,凶手杀【顾明和】的动机是什么？,情杀,仇杀,利益,误杀,,b
b,a,凶手是被害人【顾明和】什么人？,儿子,父亲,律师,仇人,,d
b,a,【顾明和】是在哪里被杀死的？,办公大楼,院子里,山上,河边,,a
b,b,请选出你最怀疑杀死【顾明和】的两个人,林夕,林阳,苏阳,陈静雯,林夕,e
b,a,你是否信任【林夕】？,信任,不信任,,,,a
c,a,【林夕】和【顾晴】不存在的关系是什么？,顾晴 is rival in love of 林夕,顾晴 is dislike of 林夕,顾晴 is friend of 林夕,林夕 is younger sister of 顾晴,,d
c,a,【林夕】和【林阳】的关系是什么？,林阳 is adoptive brother and hate of 林夕,林夕 is fiance and saviour of 林阳,林夕 is saviour and teacher of 林阳,林夕 is teacher and debtor of 林阳,,a
c,a,【林夕】和【陈静雯】的关系是什么？,陈静雯 is acquaintance and rival in love of 林夕,林夕 is ex-romantic relationships with x and wife of 陈静雯,林夕 is wife and service provider of 陈静雯,林夕 is service provider and sister of 陈静雯,,a
c,a,【林惟仁】和【沈城】不存在的关系是什么？,沈城 is employee of 林惟仁,沈城 is hate of 林惟仁,沈城 is servant of 林惟仁,林惟仁 is seeker of help from 沈城,,d
c,a,【林惟仁】和【苏阳】不存在的关系是什么？,苏阳 is student of 林惟仁,苏阳 is dislike of 林惟仁,苏阳 is hate of 林惟仁,林惟仁 is patient of 苏阳,,d
c,a,【林惟仁】和【林阳】的关系是什么？,林阳 is son and adoptive son of 林惟仁,林惟仁 is ex-wife and perpetrator of 林阳,林惟仁 is perpetrator and wife of 林阳,林惟仁 is wife and guest of 林阳,,a
c,a,【苏阳】和【顾晴】的关系是什么？,顾晴 is acquaintance and secret admirer of 苏阳,苏阳 is disliked by x and creditor of 顾晴,苏阳 is creditor and adoptive son of 顾晴,苏阳 is adoptive son and grandmother of 顾晴,,a
c,a,【苏阳】和【林夕】的关系是什么？,林夕 is fiancee of 苏阳,苏阳 is jealous of 林夕,苏阳 is patient of 林夕,苏阳 is elder sister of 林夕,,a
c,a,【苏阳】和【林惟仁】的关系是什么？,林惟仁 is teacher of 苏阳,苏阳 is sister of 林惟仁,苏阳 is future daughter in law of 林惟仁,苏阳 is service provider of 林惟仁,,a
c,a,【顾明和】和【顾宇】的关系是什么？,顾宇 is subordinate and son of 顾明和,顾明和 is schoolmate and neighbour of 顾宇,顾明和 is neighbour and sworn brother of 顾宇,顾明和 is sworn brother and suspicious of 顾宇,,a
c,a,【顾明和】和【沈城】的关系是什么？,沈城 is hate of 顾明和,顾明和 is grandfather of 沈城,顾明和 is husband of 沈城,顾明和 is student of 沈城,,a
c,a,【顾明和】和【顾晴】的关系是什么？,顾晴 is daughter of 顾明和,顾明和 is perpetrator of 顾晴's family,顾明和 is in the lawsuit against 顾晴,顾明和 is service provider of 顾晴,,a
a,a,父亲【林惟仁】被谁杀死的？,林阳,沈城,苏阳,陈静雯,,c
b,a,父亲【林惟仁】是怎么死的？,用刀捅死的,被拳头打死的,被毒药毒死的,被水淹死的,,a
b,a,凶手杀父亲【林惟仁】的动机是什么？,情杀,仇杀,利益,误杀,,b
b,a,凶手是被害人父亲【林惟仁】什么人？,儿子,父亲,律师,上级,,d
b,a,父亲【林惟仁】是在哪里被杀死的？,书房,院子里,山上,河边,,a
b,b,请选出你最怀疑杀死父亲【林惟仁】的两个人,林阳,沈城,苏阳,陈静雯,顾宇,c
c,a,【林惟仁】和【沈城】不存在的关系是什么？,沈城 is employee of 林惟仁,沈城 is hate of 林惟仁,沈城 is servant of 林惟仁,林惟仁 is step-brother of 沈城,,d
c,a,【林惟仁】和【苏阳】不存在的关系是什么？,苏阳 is student of 林惟仁,苏阳 is dislike of 林惟仁,苏阳 is hate of 林惟仁,林惟仁 is customer of 苏阳,,d
c,a,【林惟仁】和【林阳】的关系是什么？,林阳 is son and adoptive son of 林惟仁,林惟仁 is subordinate and seeker of help from x of 林阳,林惟仁 is seeker of help from x and schoolmate of 林阳,林惟仁 is schoolmate and adversary of 林阳,,a
c,a,【沈城】和【林惟仁】不存在的关系是什么？,林惟仁 is master of 沈城,林惟仁 is victim of 沈城,林惟仁 is employer of 沈城,沈城 is step-son of 林惟仁,,d
c,a,【沈城】和【林夕】的关系是什么？,林夕 is master of 沈城,沈城 is enemy of 林夕,沈城 is crime partner of 林夕,沈城 is 林夕's enemy's family,,a
c,a,【沈城】和【林阳】的关系是什么？,林阳 is master of 沈城,沈城 is fondness of 林阳,沈城 is victim of 林阳,沈城 is brother of 林阳,,a
a,a,【林惟仁】被谁杀死的？,林阳,沈城,苏阳,陈静雯,,c
b,a,【林惟仁】是怎么死的？,用刀捅死的,被拳头打死的,被毒药毒死的,被水淹死的,,a
b,a,凶手杀【林惟仁】的动机是什么？,情杀,仇杀,利益,误杀,,b
b,a,凶手是被害人【林惟仁】什么人？,儿子,父亲,律师,上级,,d
b,a,【林惟仁】是在哪里被杀死的？,书房,院子里,山上,河边,,a
b,b,请选出你最怀疑杀死【林惟仁】的两个人,林阳,沈城,苏阳,陈静雯,顾宇,c
a,a,父亲【顾明和】被谁杀死的？,林阳,林夕,苏阳,陈静雯,,b
b,a,父亲【顾明和】是怎么死的？,用刀捅死的,被拳头打死的,被毒药毒死的,被水淹死的,,a
b,a,凶手杀父亲【顾明和】的动机是什么？,情杀,仇杀,利益,误杀,,b
b,a,凶手是被害人父亲【顾明和】什么人？,儿子,父亲,律师,仇人,,d
b,a,父亲【顾明和】是在哪里被杀死的？,办公大楼,院子里,山上,河边,,a
b,b,请选出你最怀疑杀死父亲【顾明和】的两个人,林阳,沈城,苏阳,陈静雯,林夕,e
c,a,【林夕】和【顾晴】不存在的关系是什么？,顾晴 is rival in love of 林夕,顾晴 is dislike of 林夕,顾晴 is friend of 林夕,林夕 is step-sister of 顾晴,,d
c,a,【林夕】和【林阳】的关系是什么？,林阳 is adoptive brother and hate of 林夕,林夕 is business partner and ex-romantic relationships with x of 林阳,林夕 is ex-romantic relationships with x and neighbour of 林阳,林夕 is neighbour and secret admirer of 林阳,,a
c,a,【林夕】和【陈静雯】的关系是什么？,陈静雯 is acquaintance and rival in love of 林夕,林夕 is uncle and ex-husband of 陈静雯,林夕 is ex-husband and son of 陈静雯,林夕 is son and employer of 陈静雯,,a
c,a,【林惟仁】和【沈城】不存在的关系是什么？,沈城 is employee of 林惟仁,沈城 is hate of 林惟仁,沈城 is servant of 林惟仁,林惟仁 is secret crush of 沈城,,d
c,a,【林惟仁】和【苏阳】不存在的关系是什么？,苏阳 is student of 林惟仁,苏阳 is dislike of 林惟仁,苏阳 is hate of 林惟仁,林惟仁 is adoptive mother of 苏阳,,d
c,a,【林惟仁】和【林阳】的关系是什么？,林阳 is son and adoptive son of 林惟仁,林惟仁 is guest and secret admirer of 林阳,林惟仁 is secret admirer and sworn brother of 林阳,林惟仁 is sworn brother and rival in love of 林阳,,a
c,a,【顾明和】和【顾宇】的关系是什么？,顾宇 is subordinate and son of 顾明和,顾明和 is saved by x and x's enemy's family of 顾宇,顾明和 is x's enemy's family and student of 顾宇,顾明和 is student and rival of 顾宇,,a
c,a,【顾明和】和【沈城】的关系是什么？,沈城 is hate of 顾明和,顾明和 is son of 沈城,顾明和 is business partner of 沈城,顾明和 is father of 沈城,,a
c,a,【顾明和】和【顾晴】的关系是什么？,顾晴 is daughter of 顾明和,顾明和 is ex-husband of 顾晴,顾明和 is superior of 顾晴,顾明和 is fiance of 顾晴,,a
a,a,【林惟仁】被谁杀死的？,林夕,林阳,苏阳,沈城,,c
b,a,【林惟仁】是怎么死的？,用刀捅死的,被拳头打死的,被毒药毒死的,被水淹死的,,a
b,a,凶手杀【林惟仁】的动机是什么？,情杀,仇杀,利益,误杀,,b
b,a,凶手是被害人【林惟仁】什么人？,儿子,父亲,律师,上级,,d
b,a,【林惟仁】是在哪里被杀死的？,书房,院子里,山上,河边,,a
b,b,请选出你最怀疑杀死【林惟仁】的两个人,林夕,林阳,苏阳,沈城,顾宇,c
a,a,【顾明和】被谁杀死的？,林夕,林夕,苏阳,沈城,,b
b,a,【顾明和】是怎么死的？,用刀捅死的,被拳头打死的,被毒药毒死的,被水淹死的,,a
b,a,凶手杀【顾明和】的动机是什么？,情杀,仇杀,利益,误杀,,b
b,a,凶手是被害人【顾明和】什么人？,儿子,父亲,律师,仇人,,d
b,a,【顾明和】是在哪里被杀死的？,办公大楼,院子里,山上,河边,,a
b,b,请选出你最怀疑杀死【顾明和】的两个人,林夕,林阳,苏阳,沈城,林夕,e
c,a,【林惟仁】和【沈城】不存在的关系是什么？,沈城 is employee of 林惟仁,沈城 is hate of 林惟仁,沈城 is servant of 林惟仁,林惟仁 is concubine of 沈城,,d
c,a,【林惟仁】和【苏阳】不存在的关系是什么？,苏阳 is student of 林惟仁,苏阳 is dislike of 林惟仁,苏阳 is hate of 林惟仁,林惟仁 is son of 苏阳,,d
c,a,【林惟仁】和【林阳】的关系是什么？,林阳 is son and adoptive son of 林惟仁,林惟仁 is helped by x and superior of 林阳,林惟仁 is superior and killed by x of 林阳,林惟仁 is killed by x and employer of 林阳,,a
c,a,【陈静雯】和【林夕】的关系是什么？,林夕 is acquaintance and rival in love of 陈静雯,陈静雯 is sibling and child of 林夕,陈静雯 is child and grandson of 林夕,陈静雯 is grandson and master of 林夕,,a
c,a,【陈静雯】和【顾宇】的关系是什么？,顾宇 is romantic relationships with 陈静雯,陈静雯 is service provider of 顾宇,陈静雯 is attempted perpetrator of 顾宇,陈静雯 is future son in law of 顾宇,,a
c,a,【陈静雯】和【郑心媚】的关系是什么？,郑心媚 is mother of 陈静雯,陈静雯 is suspected by 郑心媚,陈静雯 is patient of 郑心媚,陈静雯 is ex-romantic relationships with 郑心媚,,a
c,a,【顾明和】和【顾宇】的关系是什么？,顾宇 is subordinate and son of 顾明和,顾明和 is extramarital affair with x and disliked by x of 顾宇,顾明和 is disliked by x and victim of 顾宇,顾明和 is victim and deceived by x of 顾宇,,a
c,a,【顾明和】和【沈城】的关系是什么？,沈城 is hate of 顾明和,顾明和 is crime partner of 沈城,顾明和 is saviour of 沈城,顾明和 is schoolmate of 沈城,,a
c,a,【顾明和】和【顾晴】的关系是什么？,顾晴 is daughter of 顾明和,顾明和 is betrayed by 顾晴,顾明和 is rebellion against 顾晴,顾明和 is tour guide of 顾晴,,a
