value,type,question,a,b,c,d,e,truth
c,a,【盖尔·里莫瑞特】和【詹姆斯·莱利】的关系是什么？,詹姆斯·莱利 is helper and customer of 盖尔·里莫瑞特,盖尔·里莫瑞特 is in the lawsuit against x and brother in law of 詹姆斯·莱利,盖尔·里莫瑞特 is brother in law and concubine of 詹姆斯·莱利,盖尔·里莫瑞特 is concubine and sister in law of 詹姆斯·莱利,,a
a,a,【汉斯·里莫瑞特】被谁杀死的？,盖尔·里莫瑞特,护士长【西尔维娅·科斯塔】,德雷克·里莫瑞特,弗兰克·比杰利,,a
b,a,【汉斯·里莫瑞特】是怎么死的？,被枪打死的,被拳头打死的,被毒药毒死的,被水淹死的,,a
b,a,凶手杀【汉斯·里莫瑞特】的动机是什么？,情杀,仇杀,利益,误杀,,c
b,a,凶手是被害人【汉斯·里莫瑞特】什么人？,仇人,同事,朋友,妻子,,d
b,a,【汉斯·里莫瑞特】是在哪里被杀死的？,急诊室,约翰逊家,实验室,更衣室,,c
b,a,【汉斯·里莫瑞特】是在何时被杀死的？,今天下午5:00到5:30,今天下午6:30到7:00,今天晚上7:00到7:30,今天早上6:30到7:00,,b
b,b,请选出你最怀疑杀死【汉斯·里莫瑞特】的两个人,盖尔·里莫瑞特,护士长【西尔维娅·科斯塔】,德雷克·里莫瑞特,弗兰克·比杰利,,a
b,a,实习生【依琳·卡特】的真实身份是什么?, 器官贩子,卧底警察 普通实习生,绑匪,,,b
b,a,【德雷克·里莫瑞特】的真实身份是什么?, 器官贩子,卧底警察,汉斯·里莫瑞特假扮的,绑匪,,c
b,a,哪件事不是【弗兰克·比杰利】做的?, 杀人,偷取文件,诈骗,当汤姆神父的托,,a
b,a,【托尼·比杰利】的真实身份是什么?, 绑匪,杀人凶手,卧底警察,病人,,a
b,a,【神父汤姆】的真实身份是什么?, 绑匪,杀人凶手,有着强烈欲望的大骗子,有特殊能力的人,,c
b,a,护士长【西尔维娅·科斯塔】的真实身份是什么?, 贩卖器官的帮凶,杀人凶手,卧底警察,有特殊能力的人,,a
c,a,【依琳·卡特】和【帕洛斯基医生】不存在的关系是什么？,帕洛斯基医生 is mentor of 依琳·卡特,帕洛斯基医生 is colleague of 依琳·卡特,帕洛斯基医生 is subject of investigation for 依琳·卡特,依琳·卡特 is fondness of 帕洛斯基医生,,d
c,a,【依琳·卡特】和【詹姆斯·莱利】的关系是什么？,詹姆斯·莱利 is suspected by x and subject of investigation for x of 依琳·卡特,依琳·卡特 is saved by x and landlord of 詹姆斯·莱利,依琳·卡特 is landlord and future relative of 詹姆斯·莱利,依琳·卡特 is future relative and step-daughter of 詹姆斯·莱利,,a
c,a,【依琳·卡特】和【汉斯·里莫瑞提】的关系是什么？,汉斯·里莫瑞提 is colleague and subject of investigation for x of 依琳·卡特,依琳·卡特 is elder brother and daughter in law of 汉斯·里莫瑞提,依琳·卡特 is daughter in law and host of 汉斯·里莫瑞提,依琳·卡特 is host and informant of 汉斯·里莫瑞提,,a
c,a,【德雷克·里莫瑞特】和【汉斯·里莫瑞特】不存在的关系是什么？,汉斯·里莫瑞特 is colleague of 德雷克·里莫瑞特,汉斯·里莫瑞特 is brother of 德雷克·里莫瑞特,汉斯·里莫瑞特 is rival in love of 德雷克·里莫瑞特,德雷克·里莫瑞特 is ex-girlfriend of 汉斯·里莫瑞特,,d
c,a,【德雷克·里莫瑞特】和【盖尔·里莫瑞特】的关系是什么？,盖尔·里莫瑞特 is extramarital affair with x and sister in law of 德雷克·里莫瑞特,德雷克·里莫瑞特 is master and employee of 盖尔·里莫瑞特,德雷克·里莫瑞特 is employee and quest companion of 盖尔·里莫瑞特,德雷克·里莫瑞特 is quest companion and manipulated by x of 盖尔·里莫瑞特,,a
c,a,【德雷克·里莫瑞特】和【理查德·伯克利】的关系是什么？,理查德·伯克利 is superior and colleague of 德雷克·里莫瑞特,德雷克·里莫瑞特 is fiancee and wife of 理查德·伯克利,德雷克·里莫瑞特 is wife and classmate of 理查德·伯克利,德雷克·里莫瑞特 is classmate and friend of 理查德·伯克利,,a
c,a,【汉斯·里莫瑞特】和【安德鲁·帕洛斯基】不存在的关系是什么？,安德鲁·帕洛斯基 is colleague of 汉斯·里莫瑞特,安德鲁·帕洛斯基 is mentor of 汉斯·里莫瑞特,安德鲁·帕洛斯基 is jealous of 汉斯·里莫瑞特,汉斯·里莫瑞特 is adoptive daughter of 安德鲁·帕洛斯基,,d
c,a,【汉斯·里莫瑞特】和【西尔维娅·科斯塔】不存在的关系是什么？,西尔维娅·科斯塔 is colleague of 汉斯·里莫瑞特,西尔维娅·科斯塔 is manipulator of 汉斯·里莫瑞特,西尔维娅·科斯塔 is deceiver of 汉斯·里莫瑞特,汉斯·里莫瑞特 is liked by 西尔维娅·科斯塔,,d
c,a,【汉斯·里莫瑞特】和【盖尔·里莫瑞特】不存在的关系是什么？,盖尔·里莫瑞特 is wife of 汉斯·里莫瑞特,盖尔·里莫瑞特 is attempted murderer of 汉斯·里莫瑞特,盖尔·里莫瑞特 is betrayer of 汉斯·里莫瑞特,汉斯·里莫瑞特 is relative of 盖尔·里莫瑞特,,d
b,a,实习生【依琳·卡特】的真实身份是什么?, 器官贩子,卧底警察 普通实习生,绑匪,,,b
b,a,【德雷克·里莫瑞特】的真实身份是什么?, 器官贩子,卧底警察,汉斯·里莫瑞特假扮的,绑匪,,c
b,a,哪件事不是【弗兰克·比杰利】做的?, 杀人,偷取文件,诈骗,当汤姆神父的托,,a
b,a,【托尼·比杰利】的真实身份是什么?, 绑匪,杀人凶手,卧底警察,病人,,a
b,a,哪件事不是【理查德·伯克利】做的?, 挪用医院资金作为津贴,雇人偷取文件,参与器官贩卖,雇人烧毁德雷克的房子,,c
b,a,【神父汤姆】的真实身份是什么?, 绑匪,杀人凶手,有着强烈欲望的大骗子,有特殊能力的人,,c
b,a,护士长【西尔维娅·科斯塔】的真实身份是什么?, 贩卖器官的帮凶,杀人凶手,卧底警察,有特殊能力的人,,a
c,a,【德雷克·里莫瑞特】和【汉斯·里莫瑞特】不存在的关系是什么？,汉斯·里莫瑞特 is colleague of 德雷克·里莫瑞特,汉斯·里莫瑞特 is brother of 德雷克·里莫瑞特,汉斯·里莫瑞特 is rival in love of 德雷克·里莫瑞特,德雷克·里莫瑞特 is lover of 汉斯·里莫瑞特,,d
c,a,【德雷克·里莫瑞特】和【盖尔·里莫瑞特】的关系是什么？,盖尔·里莫瑞特 is extramarital affair with x and sister in law of 德雷克·里莫瑞特,德雷克·里莫瑞特 is tour guide and helper of 盖尔·里莫瑞特,德雷克·里莫瑞特 is helper and student of 盖尔·里莫瑞特,德雷克·里莫瑞特 is student and hated by x of 盖尔·里莫瑞特,,a
c,a,【德雷克·里莫瑞特】和【理查德·伯克利】的关系是什么？,理查德·伯克利 is superior and colleague of 德雷克·里莫瑞特,德雷克·里莫瑞特 is daughter in law and rebellion against x of 理查德·伯克利,德雷克·里莫瑞特 is rebellion against x and hate of 理查德·伯克利,德雷克·里莫瑞特 is hate and child of 理查德·伯克利,,a
c,a,【汉斯·里莫瑞特】和【安德鲁·帕洛斯基】不存在的关系是什么？,安德鲁·帕洛斯基 is colleague of 汉斯·里莫瑞特,安德鲁·帕洛斯基 is mentor of 汉斯·里莫瑞特,安德鲁·帕洛斯基 is jealous of 汉斯·里莫瑞特,汉斯·里莫瑞特 is admirer of 安德鲁·帕洛斯基,,d
c,a,【汉斯·里莫瑞特】和【西尔维娅·科斯塔】不存在的关系是什么？,西尔维娅·科斯塔 is colleague of 汉斯·里莫瑞特,西尔维娅·科斯塔 is manipulator of 汉斯·里莫瑞特,西尔维娅·科斯塔 is deceiver of 汉斯·里莫瑞特,汉斯·里莫瑞特 is secret lover of 西尔维娅·科斯塔,,d
c,a,【汉斯·里莫瑞特】和【盖尔·里莫瑞特】不存在的关系是什么？,盖尔·里莫瑞特 is wife of 汉斯·里莫瑞特,盖尔·里莫瑞特 is attempted murderer of 汉斯·里莫瑞特,盖尔·里莫瑞特 is betrayer of 汉斯·里莫瑞特,汉斯·里莫瑞特 is elder sister of 盖尔·里莫瑞特,,d
a,a,【汉斯·里莫瑞特】被谁杀死的？,盖尔·里莫瑞特,护士长【西尔维娅·科斯塔】,德雷克·里莫瑞特,弗兰克·比杰利,,a
b,a,【汉斯·里莫瑞特】是怎么死的？,被枪打死的,被拳头打死的,被毒药毒死的,被水淹死的,,a
b,a,凶手杀【汉斯·里莫瑞特】的动机是什么？,情杀,仇杀,利益,误杀,,c
b,a,凶手是被害人【汉斯·里莫瑞特】什么人？,仇人,同事,朋友,妻子,,d
b,a,【汉斯·里莫瑞特】是在哪里被杀死的？,急诊室,约翰逊家,实验室,更衣室,,c
b,a,【汉斯·里莫瑞特】是在何时被杀死的？,今天下午5:00到5:30,今天下午6:30到7:00,今天晚上7:00到7:30,今天早上6:30到7:00,,b
b,b,请选出你最怀疑杀死【汉斯·里莫瑞特】的两个人,盖尔·里莫瑞特,护士长【西尔维娅·科斯塔】,德雷克·里莫瑞特,弗兰克·比杰利,,a
b,a,实习生【依琳·卡特】的真实身份是什么?, 器官贩子,卧底警察 普通实习生,绑匪,,,b
b,a,【德雷克·里莫瑞特】的真实身份是什么?, 器官贩子,卧底警察,汉斯·里莫瑞特假扮的,绑匪,,c
b,a,哪件事不是【理查德·伯克利】做的?, 挪用医院资金作为津贴,雇人偷取文件,参与器官贩卖,雇人烧毁德雷克的房子,,c
b,a,【神父汤姆】的真实身份是什么?, 绑匪,杀人凶手,有着强烈欲望的大骗子,有特殊能力的人,,c
b,a,护士长【西尔维娅·科斯塔】的真实身份是什么?, 贩卖器官的帮凶,杀人凶手,卧底警察,有特殊能力的人,,a
c,a,【托尼】和【弗兰克·比杰利】的关系是什么？,弗兰克·比杰利 is brother of 托尼,托尼 is secret admirer of 弗兰克·比杰利,托尼 is guest of 弗兰克·比杰利,托尼 is saviour of 弗兰克·比杰利,,a
c,a,【托尼】和【神父汤姆】的关系是什么？,神父汤姆 is manipulator of 托尼,托尼 is seeker of help from 神父汤姆,托尼 is grandmother of 神父汤姆,托尼 is ex-wife of 神父汤姆,,a
c,a,【托尼】和【托尼·比杰利】的关系是什么？,托尼·比杰利 is same person as 托尼 (different reference),托尼 is perpetrator of 托尼·比杰利's family,托尼 is subordinate of 托尼·比杰利,托尼 is adoptive sister of 托尼·比杰利,,a
c,a,【理查德·伯克利】和【安德鲁·帕洛斯基】的关系是什么？,安德鲁·帕洛斯基 is subordinate and colleague of 理查德·伯克利,理查德·伯克利 is nephew and secret crush of 安德鲁·帕洛斯基,理查德·伯克利 is secret crush and bully of 安德鲁·帕洛斯基,理查德·伯克利 is bully and information receiver from x of 安德鲁·帕洛斯基,,a
c,a,【理查德·伯克利】和【西尔维娅·科斯塔】的关系是什么？,西尔维娅·科斯塔 is subordinate and colleague of 理查德·伯克利,理查德·伯克利 is guest and classmate of 西尔维娅·科斯塔,理查德·伯克利 is classmate and step-sister of 西尔维娅·科斯塔,理查德·伯克利 is step-sister and hate of 西尔维娅·科斯塔,,a
c,a,【理查德·伯克利】和【德雷克·里莫瑞特】的关系是什么？,德雷克·里莫瑞特 is subordinate and colleague of 理查德·伯克利,理查德·伯克利 is bully and admired by x of 德雷克·里莫瑞特,理查德·伯克利 is admired by x and seeker of help from x of 德雷克·里莫瑞特,理查德·伯克利 is seeker of help from x and son in law of 德雷克·里莫瑞特,,a
a,a,【汉斯·里莫瑞特】被谁杀死的？,盖尔·里莫瑞特,护士长【西尔维娅·科斯塔】,德雷克·里莫瑞特,弗兰克·比杰利,,a
b,a,【汉斯·里莫瑞特】是怎么死的？,被枪打死的,被拳头打死的,被毒药毒死的,被水淹死的,,a
b,a,凶手杀【汉斯·里莫瑞特】的动机是什么？,情杀,仇杀,利益,误杀,,c
b,a,凶手是被害人【汉斯·里莫瑞特】什么人？,仇人,同事,朋友,妻子,,d
b,a,【汉斯·里莫瑞特】是在哪里被杀死的？,急诊室,约翰逊家,实验室,更衣室,,c
b,a,【汉斯·里莫瑞特】是在何时被杀死的？,今天下午5:00到5:30,今天下午6:30到7:00,今天晚上7:00到7:30,今天早上6:30到7:00,,b
b,b,请选出你最怀疑杀死【汉斯·里莫瑞特】的两个人,盖尔·里莫瑞特,护士长【西尔维娅·科斯塔】,德雷克·里莫瑞特,弗兰克·比杰利,,a
b,a,实习生【依琳·卡特】的真实身份是什么?, 器官贩子,卧底警察 普通实习生,绑匪,,,b
b,a,【德雷克·里莫瑞特】的真实身份是什么?, 器官贩子,卧底警察,汉斯·里莫瑞特假扮的,绑匪,,c
b,a,哪件事不是【弗兰克·比杰利】做的?, 杀人,偷取文件,诈骗,当汤姆神父的托,,a
b,a,【托尼·比杰利】的真实身份是什么?, 绑匪,杀人凶手,卧底警察,病人,,a
b,a,哪件事不是【理查德·伯克利】做的?, 挪用医院资金作为津贴,雇人偷取文件,参与器官贩卖,雇人烧毁德雷克的房子,,c
b,a,【神父汤姆】的真实身份是什么?, 绑匪,杀人凶手,有着强烈欲望的大骗子,有特殊能力的人,,c
b,a,护士长【西尔维娅·科斯塔】的真实身份是什么?, 贩卖器官的帮凶,杀人凶手,卧底警察,有特殊能力的人,,a
c,a,【汉斯·里莫瑞特】和【安德鲁·帕洛斯基】不存在的关系是什么？,安德鲁·帕洛斯基 is colleague of 汉斯·里莫瑞特,安德鲁·帕洛斯基 is mentor of 汉斯·里莫瑞特,安德鲁·帕洛斯基 is jealous of 汉斯·里莫瑞特,汉斯·里莫瑞特 is future daughter in law of 安德鲁·帕洛斯基,,d
