value,type,question,a,b,c,d,e,truth
c,a,What is the relationship between Secret Wen and Very Naive?,Very Naive is victim and colleague of Secretary Wen,Secretary Wen is fiancee and grandfather of Very Naive,Secretary Wen is grandfather and informant of Very Naive,Secretary Wen is informant and seeker of help from x of Very Naive,,a
c,a,What is the relationship between Very Naive and Secret Wen?,Secretary Wen is murderer and colleague of Very Naive,Very Naive is lover and sibling of Secretary Wen,Very Naive is sibling and fondness of Secretary Wen,Very Naive is fondness and mother in law of Secretary Wen,,a
c,a,What is the relationship between Very Naive and First Mate Zhang?,First Mate Zhang is brother of Very Naive,Very Naive is servant of First Mate Zhang,Very Naive is boyfriend of First Mate Zhang,Very Naive is perpetrator of First Mate Zhang's family,,a
c,a,What is the relationship between Very Naive and Boss Yang?,Boss Yang is employer of Very Naive,Very Naive is unsuccessful helper of Boss Yang,Very Naive is uncle of Boss Yang,Very Naive is crime partner of Boss Yang,,a
c,a,What is the relationship between Boss Yang and Ship Doctor Ling that does not exist?,Ship Doctor Ling is business partner of Boss Yang,Ship Doctor Ling is debtor of Boss Yang,Ship Doctor Ling is informant of Boss Yang,Boss Yang is grandmother of Ship Doctor Ling,,d
c,a,What is the relationship between Boss Yang and First Mate Zhang?,First Mate Zhang is business partner and murderer of Boss Yang,Boss Yang is saviour and younger brother of First Mate Zhang,Boss Yang is younger brother and twin sister of First Mate Zhang,Boss Yang is twin sister and neighbour of First Mate Zhang,,a
c,a,What is the relationship between Boss Yang and Very Naive?,Very Naive is employee of Boss Yang,Boss Yang is cousin of Very Naive,Boss Yang is future daughter in law of Very Naive,Boss Yang is boyfriend of Very Naive,,a
c,a,What is the relationship between Shipyard Worker Wang and Ship Doctor Ling?,Ship Doctor Ling is acquaintance and child of Shipyard Worker Wang,Shipyard Worker Wang is secret crush and admired by x of Ship Doctor Ling,Shipyard Worker Wang is admired by x and ex-romantic relationships with x of Ship Doctor Ling,Shipyard Worker Wang is ex-romantic relationships with x and customer of Ship Doctor Ling,,a
c,a,What is the relationship between Shipyard Worker Wang and Boss Yang?,Boss Yang is hate and acquaintance of Shipyard Worker Wang,Shipyard Worker Wang is ex-wife and biological son of Boss Yang,Shipyard Worker Wang is biological son and debtor of Boss Yang,Shipyard Worker Wang is debtor and doctor of Boss Yang,,a
c,a,What is the relationship between Shipyard Worker Wang and First Mate Zhang?,First Mate Zhang is superior of Shipyard Worker Wang,Shipyard Worker Wang is son of First Mate Zhang,Shipyard Worker Wang is ex-romantic relationships with First Mate Zhang,Shipyard Worker Wang is deceiver of First Mate Zhang,,a
a,a,Who killed Boss Yang?,First Mate Zhang,Shipyard Worker Wang,Ship Doctor Ling,,,a
b,a,How did Boss Yang die?,Beaten to death with a fist,Poisoned to death by poison,Drowned by water,Killed with a knife,,b
b,a,What is the motive behind the killer killing Boss Yang?,Love killing,Vendetta,interest,Accidental killing,,b
b,a,"The killer is the victim, Boss Yang. Who is it?",lawyer,relative,Son,Business partners,,d
b,a,Where was Boss Yang killed?,On deck,On the shore,Bar,My own room,,d
b,a,When was Boss Yang killed?,Around 22:10,1:00 AM,10am,8pm,,a
b,b,Please select the two people you most suspect of killing Boss Yang,First Mate Zhang,Shipyard Worker Wang,Ship Doctor Ling,,,a
c,a,What is the relationship between Very Naive and Secret Wen?,Secretary Wen is murderer and colleague of Very Naive,Very Naive is sister in law and helped by x of Secretary Wen,Very Naive is helped by x and grandchild of Secretary Wen,Very Naive is grandchild and father of Secretary Wen,,a
c,a,What is the relationship between Very Naive and First Mate Zhang?,First Mate Zhang is brother of Very Naive,Very Naive is perpetrator of First Mate Zhang,Very Naive is master of First Mate Zhang,Very Naive is schoolmate of First Mate Zhang,,a
c,a,What is the relationship between Very Naive and Boss Yang?,Boss Yang is employer of Very Naive,Very Naive is son in law of Boss Yang,Very Naive is ex-boyfriend of Boss Yang,Very Naive is sworn brother of Boss Yang,,a
c,a,What is the relationship between Boss Yang and Ship Doctor Ling that does not exist?,Ship Doctor Ling is business partner of Boss Yang,Ship Doctor Ling is debtor of Boss Yang,Ship Doctor Ling is informant of Boss Yang,Boss Yang is girlfriend of Ship Doctor Ling,,d
c,a,What is the relationship between Boss Yang and First Mate Zhang?,First Mate Zhang is business partner and murderer of Boss Yang,Boss Yang is crime partner and uncle of First Mate Zhang,Boss Yang is uncle and step-sister of First Mate Zhang,Boss Yang is step-sister and younger brother of First Mate Zhang,,a
c,a,What is the relationship between Boss Yang and Very Naive?,Very Naive is employee of Boss Yang,Boss Yang is father in law of Very Naive,Boss Yang is future relative of Very Naive,Boss Yang is girlfriend of Very Naive,,a
c,a,What is the relationship between Worker Wang and Ship Doctor Ling?,Ship Doctor Ling is romantic relationships with Worker Wang,Worker Wang is future daughter in law of Ship Doctor Ling,Worker Wang is perpetrator of Ship Doctor Ling,Worker Wang is sister in law of Ship Doctor Ling,,a
c,a,What is the relationship between Worker Wang and Shipyard Worker Wang?,Shipyard Worker Wang is father of Worker Wang,Worker Wang is quest companion of Shipyard Worker Wang,Worker Wang is romantic relationships with Shipyard Worker Wang,Worker Wang is ex-boyfriend of Shipyard Worker Wang,,a
c,a,What is the relationship between Worker Wang and First Mate Zhang?,First Mate Zhang is suspicious of Worker Wang,Worker Wang is future father in law of First Mate Zhang,Worker Wang is liked by First Mate Zhang,Worker Wang is adoptive mother of First Mate Zhang,,a
a,a,Who killed Boss Yang?,First Mate Zhang,Ship Doctor Ling,Secretary Wen,,,a
b,a,How did Boss Yang die?,Beaten to death with a fist,Poisoned to death by poison,Drowned by water,Killed with a knife,,b
b,a,What is the motive behind the killer killing Boss Yang?,Love killing,Vendetta,interest,Accidental killing,,b
b,a,"The killer is the victim, Boss Yang. Who is it?",lawyer,relative,Son,Business partners,,d
b,a,Where was Boss Yang killed?,On deck,On the shore,Bar,My own room,,d
b,a,When was Boss Yang killed?,Around 22:10,1:00 AM,10am,8pm,,a
b,b,Please select the two people you most suspect of killing Boss Yang,First Mate Zhang,Ship Doctor Ling,Secretary Wen,,,a
c,a,What is the relationship between First Mate Zhang and Ship Doctor Ling that does not exist?,Ship Doctor Ling is employee of First Mate Zhang,Ship Doctor Ling is fondness of First Mate Zhang,Ship Doctor Ling is colleague of First Mate Zhang,First Mate Zhang is murderer of Ship Doctor Ling,,d
c,a,What is the relationship between First Mate Zhang and Boss Yang?,Boss Yang is business partner and victim of First Mate Zhang,First Mate Zhang is saved by x and biological son of Boss Yang,First Mate Zhang is biological son and half brother of Boss Yang,First Mate Zhang is half brother and daughter of Boss Yang,,a
c,a,What is the relationship between First Mate Zhang and Very Naive?,Very Naive is brother of First Mate Zhang,First Mate Zhang is master of Very Naive,First Mate Zhang is in the lawsuit against Very Naive,First Mate Zhang is employer of Very Naive,,a
c,a,What is the relationship between Boss Yang and Ship Doctor Ling that does not exist?,Ship Doctor Ling is business partner of Boss Yang,Ship Doctor Ling is debtor of Boss Yang,Ship Doctor Ling is informant of Boss Yang,Boss Yang is attempted murderer of Ship Doctor Ling,,d
c,a,What is the relationship between Boss Yang and First Mate Zhang?,First Mate Zhang is business partner and murderer of Boss Yang,Boss Yang is grandfather and teacher of First Mate Zhang,Boss Yang is teacher and step-daughter of First Mate Zhang,Boss Yang is step-daughter and future son in law of First Mate Zhang,,a
c,a,What is the relationship between Boss Yang and Very Naive?,Very Naive is employee of Boss Yang,Boss Yang is saviour of Very Naive,Boss Yang is ex-wife of Very Naive,Boss Yang is son in law of Very Naive,,a
c,a,What is the relationship between Ship Doctor Ling and First Mate Zhang?,First Mate Zhang is employer and colleague of Ship Doctor Ling,Ship Doctor Ling is manipulator and ex-husband of First Mate Zhang,Ship Doctor Ling is ex-husband and suspect of First Mate Zhang,Ship Doctor Ling is suspect and adoptive sister of First Mate Zhang,,a
c,a,What is the relationship between Ship Doctor Ling and Boss Yang?,Boss Yang is creditor and employer of Ship Doctor Ling,Ship Doctor Ling is fondness and classmate of Boss Yang,Ship Doctor Ling is classmate and grandchild of Boss Yang,Ship Doctor Ling is grandchild and mother of Boss Yang,,a
c,a,What is the relationship between Ship Doctor Ling and Secret Wen?,Secretary Wen is informant and information receiver from x of Ship Doctor Ling,Ship Doctor Ling is seller and biological daughter of Secretary Wen,Ship Doctor Ling is biological daughter and customer of Secretary Wen,Ship Doctor Ling is customer and secret admirer of Secretary Wen,,a
