value,type,question,a,b,c,d,e,truth
a,a,【Zhang Eba】被谁杀死的？,Hao Guimi,Lin Xiaohua,Wang Xuexi,Zhao Shuaige,,b
b,a,【Zhang Eba】是怎么死的？,用刀捅死的,被拳头打死的,被毒药毒死的,用枪打死的,,c
b,a,凶手杀【Zhang Eba】的动机是什么？,情杀,仇杀,利益,误杀,,a
b,a,凶手是被害人【Zhang Eba】什么人？,未婚妻,父亲,律师,仇人,,a
b,a,【Zhang Eba】是在哪里被杀死的？,校园里面,旧教学楼,寝室里面,他自己家里,,a
b,a,【Zhang Eba】是什么时候被杀死的？,晚上11点33,晚上0点,上午8点,下午3点,,a
b,b,请选出你最怀疑杀死【Zhang Eba】的两个人,Hao Guimi,Lin Xiaohua,Wang Xuexi,Zhao Shuaige,,b
c,a,【Zhang Eba】和【Lin Xiaohua】的关系是什么？,Lin Xiaohua is fiance and victim of Zhang Eba,Zhang Eba is half sister and grandchild of Lin Xiaohua,Zhang Eba is grandchild and niece of Lin Xiaohua,Zhang Eba is niece and younger sister of Lin Xiaohua,,a
c,a,【Zhang Eba】和【Cousin Sister】的关系是什么？,Cousin Sister is schoolmate and murderer of Zhang Eba,Zhang Eba is master and boyfriend of Cousin Sister,Zhang Eba is boyfriend and ex-husband of Cousin Sister,Zhang Eba is ex-husband and admired by x of Cousin Sister,,a
c,a,【Zhang Eba】和【Li Dage】的关系是什么？,Li Dage is schoolmate and bully of Zhang Eba,Zhang Eba is sibling and liked by x of Li Dage,Zhang Eba is liked by x and younger sister of Li Dage,Zhang Eba is younger sister and tour guide of Li Dage,,a
c,a,【Zhang Eba】和【Lin Xiaohua】的关系是什么？,Lin Xiaohua is fiance and victim of Zhang Eba,Zhang Eba is saved by x and customer of Lin Xiaohua,Zhang Eba is customer and teacher of Lin Xiaohua,Zhang Eba is teacher and adoptive daughter of Lin Xiaohua,,a
c,a,【Zhang Eba】和【Cousin Sister】的关系是什么？,Cousin Sister is schoolmate and murderer of Zhang Eba,Zhang Eba is uncle and colleague of Cousin Sister,Zhang Eba is colleague and possibly family of Cousin Sister,Zhang Eba is possibly family and sibling of Cousin Sister,,a
c,a,【Zhang Eba】和【Li Dage】的关系是什么？,Li Dage is schoolmate and bully of Zhang Eba,Zhang Eba is future relative and step-father of Li Dage,Zhang Eba is step-father and minion of Li Dage,Zhang Eba is minion and patient of Li Dage,,a
a,a,【Zhang Eba】被谁杀死的？,Zhao Shuaige,Lin Xiaohua,Li Xiaodi,Wang Xuexi,,b
b,a,【Zhang Eba】是怎么死的？,用刀捅死的,被拳头打死的,被毒药毒死的,用枪打死的,,c
b,a,凶手杀【Zhang Eba】的动机是什么？,情杀,仇杀,利益,误杀,,a
b,a,凶手是被害人【Zhang Eba】什么人？,未婚妻,父亲,律师,仇人,,a
b,a,【Zhang Eba】是在哪里被杀死的？,校园里面,旧教学楼,寝室里面,他自己家里,,a
b,a,【Zhang Eba】是什么时候被杀死的？,晚上11点33,晚上0点,上午8点,下午3点,,a
b,b,请选出你最怀疑杀死【Zhang Eba】的两个人,Zhao Shuaige,Lin Xiaohua,Li Xiaodi,Wang Xuexi,,b
c,a,【Zhang Eba】和【Lin Xiaohua】的关系是什么？,Lin Xiaohua is fiance and victim of Zhang Eba,Zhang Eba is classmate and relative of Lin Xiaohua,Zhang Eba is relative and nephew of Lin Xiaohua,Zhang Eba is nephew and subordinate of Lin Xiaohua,,a
c,a,【Zhang Eba】和【Cousin Sister】的关系是什么？,Cousin Sister is schoolmate and murderer of Zhang Eba,Zhang Eba is admirer and brother in law of Cousin Sister,Zhang Eba is brother in law and extramarital affair with x of Cousin Sister,Zhang Eba is extramarital affair with x and lover of Cousin Sister,,a
c,a,【Zhang Eba】和【Li Dage】的关系是什么？,Li Dage is schoolmate and bully of Zhang Eba,Zhang Eba is minion and son in law of Li Dage,Zhang Eba is son in law and granddaughter of Li Dage,Zhang Eba is granddaughter and guard of Li Dage,,a
