value,type,question,a,b,c,d,e,truth
c,a,【汉斯·里莫瑞特】和【西尔维娅·科斯塔】不存在的关系是什么？,汉斯·里莫瑞特 is colleague of 西尔维娅·科斯塔,汉斯·里莫瑞特 is manipulator of 西尔维娅·科斯塔,汉斯·里莫瑞特 is deceiver of 西尔维娅·科斯塔,汉斯·里莫瑞特 is step-mother of 西尔维娅·科斯塔,,d
c,a,【汉斯·里莫瑞特】和【盖尔·里莫瑞特】不存在的关系是什么？,汉斯·里莫瑞特 is wife of 盖尔·里莫瑞特,汉斯·里莫瑞特 is attempted murderer of 盖尔·里莫瑞特,汉斯·里莫瑞特 is betrayer of 盖尔·里莫瑞特,汉斯·里莫瑞特 is product provider of 盖尔·里莫瑞特,,d
c,a,【汉斯·里莫瑞特】和【德雷克·里莫瑞特】不存在的关系是什么？,汉斯·里莫瑞特 is colleague of 德雷克·里莫瑞特,汉斯·里莫瑞特 is brother of 德雷克·里莫瑞特,汉斯·里莫瑞特 is rival in love of 德雷克·里莫瑞特,汉斯·里莫瑞特 is helper of 德雷克·里莫瑞特,,d
c,a,【汉斯·里莫瑞特】和【吉姆梅森】不存在的关系是什么？,汉斯·里莫瑞特 is in the lawsuit against 吉姆梅森,汉斯·里莫瑞特 is victim of 吉姆梅森,汉斯·里莫瑞特 is patient of 吉姆梅森,汉斯·里莫瑞特 is grandmother of 吉姆梅森,,d
c,a,【盖尔·里莫瑞特】和【德雷克·里莫瑞特】不存在的关系是什么？,盖尔·里莫瑞特 is extramarital affair with 德雷克·里莫瑞特,盖尔·里莫瑞特 is brother in law of 德雷克·里莫瑞特,盖尔·里莫瑞特 is victim of 德雷克·里莫瑞特,盖尔·里莫瑞特 is schoolmate of 德雷克·里莫瑞特,,d
c,a,【盖尔·里莫瑞特】和【汉斯·里莫瑞特】的关系是什么？,盖尔·里莫瑞特 is husband and betrayed by x of 汉斯·里莫瑞特,盖尔·里莫瑞特 is younger brother and debtor of 汉斯·里莫瑞特,盖尔·里莫瑞特 is debtor and uncle of 汉斯·里莫瑞特,盖尔·里莫瑞特 is uncle and information receiver from x of 汉斯·里莫瑞特,,a
c,a,【盖尔·里莫瑞特】和【詹姆斯·莱利】的关系是什么？,盖尔·里莫瑞特 is helper and customer of 詹姆斯·莱利,盖尔·里莫瑞特 is father and murderer of 詹姆斯·莱利,盖尔·里莫瑞特 is murderer and step-mother of 詹姆斯·莱利,盖尔·里莫瑞特 is step-mother and twin sister of 詹姆斯·莱利,,a
c,a,【盖尔·里莫瑞特】和【西尔维娅·科斯塔】的关系是什么？,盖尔·里莫瑞特 is customer of 西尔维娅·科斯塔,盖尔·里莫瑞特 is neighbour of 西尔维娅·科斯塔,盖尔·里莫瑞特 is 西尔维娅·科斯塔's victim's family,盖尔·里莫瑞特 is girlfriend of 西尔维娅·科斯塔,,a
a,a,【汉斯·里莫瑞特】被谁杀死的？,盖尔·里莫瑞特,护士长【西尔维娅·科斯塔】,德雷克·里莫瑞特,弗兰克·比杰利,,a
b,a,【汉斯·里莫瑞特】是怎么死的？,被枪打死的,被拳头打死的,被毒药毒死的,被水淹死的,,a
b,a,凶手杀【汉斯·里莫瑞特】的动机是什么？,情杀,仇杀,利益,误杀,,c
b,a,凶手是被害人【汉斯·里莫瑞特】什么人？,仇人,同事,朋友,妻子,,d
b,a,【汉斯·里莫瑞特】是在哪里被杀死的？,急诊室,约翰逊家,实验室,更衣室,,c
b,a,【汉斯·里莫瑞特】是在何时被杀死的？,今天下午5:00到5:30,今天下午6:30到7:00,今天晚上7:00到7:30,今天早上6:30到7:00,,b
b,b,请选出你最怀疑杀死【汉斯·里莫瑞特】的两个人,盖尔·里莫瑞特,护士长【西尔维娅·科斯塔】,德雷克·里莫瑞特,弗兰克·比杰利,,a
b,a,实习生【依琳·卡特】的真实身份是什么?, 器官贩子,卧底警察 普通实习生,绑匪,,,b
b,a,【德雷克·里莫瑞特】的真实身份是什么?, 器官贩子,卧底警察,汉斯·里莫瑞特假扮的,绑匪,,c
b,a,哪件事不是【弗兰克·比杰利】做的?, 杀人,偷取文件,诈骗,当汤姆神父的托,,a
b,a,【托尼·比杰利】的真实身份是什么?, 绑匪,杀人凶手,卧底警察,病人,,a
b,a,【神父汤姆】的真实身份是什么?, 绑匪,杀人凶手,有着强烈欲望的大骗子,有特殊能力的人,,c
b,a,护士长【西尔维娅·科斯塔】的真实身份是什么?, 贩卖器官的帮凶,杀人凶手,卧底警察,有特殊能力的人,,a
c,a,【依琳·卡特】和【帕洛斯基医生】不存在的关系是什么？,依琳·卡特 is mentor of 帕洛斯基医生,依琳·卡特 is colleague of 帕洛斯基医生,依琳·卡特 is subject of investigation for 帕洛斯基医生,依琳·卡特 is fiancee of 帕洛斯基医生,,d
c,a,【依琳·卡特】和【詹姆斯·莱利】的关系是什么？,依琳·卡特 is suspected by x and subject of investigation for x of 詹姆斯·莱利,依琳·卡特 is future relative and acquaintance of 詹姆斯·莱利,依琳·卡特 is acquaintance and helped by x of 詹姆斯·莱利,依琳·卡特 is helped by x and relative of 詹姆斯·莱利,,a
c,a,【依琳·卡特】和【汉斯·里莫瑞提】的关系是什么？,依琳·卡特 is colleague and subject of investigation for x of 汉斯·里莫瑞提,依琳·卡特 is adoptive mother and aunt of 汉斯·里莫瑞提,依琳·卡特 is aunt and sister of 汉斯·里莫瑞提,依琳·卡特 is sister and concubine of 汉斯·里莫瑞提,,a
c,a,【依琳·卡特】和【德雷克·里莫瑞特】的关系是什么？,依琳·卡特 is colleague and subject of investigation for x of 德雷克·里莫瑞特,依琳·卡特 is uncle and possibly family of 德雷克·里莫瑞特,依琳·卡特 is possibly family and daughter in law of 德雷克·里莫瑞特,依琳·卡特 is daughter in law and half sister of 德雷克·里莫瑞特,,a
c,a,【依琳·卡特】和【西尔维娅·科斯塔】的关系是什么？,依琳·卡特 is colleague and subject of investigation for x of 西尔维娅·科斯塔,依琳·卡特 is romantic relationships with x and biological father of 西尔维娅·科斯塔,依琳·卡特 is biological father and friend of 西尔维娅·科斯塔,依琳·卡特 is friend and elder brother of 西尔维娅·科斯塔,,a
c,a,【德雷克·里莫瑞特】和【汉斯·里莫瑞特】不存在的关系是什么？,德雷克·里莫瑞特 is colleague of 汉斯·里莫瑞特,德雷克·里莫瑞特 is brother of 汉斯·里莫瑞特,德雷克·里莫瑞特 is rival in love of 汉斯·里莫瑞特,德雷克·里莫瑞特 is helper of 汉斯·里莫瑞特,,d
c,a,【德雷克·里莫瑞特】和【盖尔·里莫瑞特】的关系是什么？,德雷克·里莫瑞特 is extramarital affair with x and sister in law of 盖尔·里莫瑞特,德雷克·里莫瑞特 is sworn brother and attempted perpetrator of 盖尔·里莫瑞特,德雷克·里莫瑞特 is attempted perpetrator and employee of 盖尔·里莫瑞特,德雷克·里莫瑞特 is employee and informant of 盖尔·里莫瑞特,,a
c,a,【德雷克·里莫瑞特】和【理查德·伯克利】的关系是什么？,德雷克·里莫瑞特 is superior and colleague of 理查德·伯克利,德雷克·里莫瑞特 is future mother in law and step-son of 理查德·伯克利,德雷克·里莫瑞特 is step-son and in the lawsuit against x of 理查德·伯克利,德雷克·里莫瑞特 is in the lawsuit against x and schoolmate of 理查德·伯克利,,a
c,a,【德雷克·里莫瑞特】和【安德鲁·帕洛斯基】的关系是什么？,德雷克·里莫瑞特 is colleague of 安德鲁·帕洛斯基,德雷克·里莫瑞特 is jealous by 安德鲁·帕洛斯基,德雷克·里莫瑞特 is biological daughter of 安德鲁·帕洛斯基,德雷克·里莫瑞特 is victim of 安德鲁·帕洛斯基,,a
c,a,【德雷克·里莫瑞特】和【伊莱恩·卡特尔】的关系是什么？,德雷克·里莫瑞特 is colleague of 伊莱恩·卡特尔,德雷克·里莫瑞特 is daughter in law of 伊莱恩·卡特尔,德雷克·里莫瑞特 is adoptive sister of 伊莱恩·卡特尔,德雷克·里莫瑞特 is bully of 伊莱恩·卡特尔,,a
c,a,【汉斯·里莫瑞特】和【安德鲁·帕洛斯基】不存在的关系是什么？,汉斯·里莫瑞特 is colleague of 安德鲁·帕洛斯基,汉斯·里莫瑞特 is mentor of 安德鲁·帕洛斯基,汉斯·里莫瑞特 is jealous of 安德鲁·帕洛斯基,汉斯·里莫瑞特 is biological mother of 安德鲁·帕洛斯基,,d
c,a,【汉斯·里莫瑞特】和【西尔维娅·科斯塔】不存在的关系是什么？,汉斯·里莫瑞特 is colleague of 西尔维娅·科斯塔,汉斯·里莫瑞特 is manipulator of 西尔维娅·科斯塔,汉斯·里莫瑞特 is deceiver of 西尔维娅·科斯塔,汉斯·里莫瑞特 is aunt of 西尔维娅·科斯塔,,d
c,a,【汉斯·里莫瑞特】和【盖尔·里莫瑞特】不存在的关系是什么？,汉斯·里莫瑞特 is wife of 盖尔·里莫瑞特,汉斯·里莫瑞特 is attempted murderer of 盖尔·里莫瑞特,汉斯·里莫瑞特 is betrayer of 盖尔·里莫瑞特,汉斯·里莫瑞特 is half brother of 盖尔·里莫瑞特,,d
c,a,【汉斯·里莫瑞特】和【德雷克·里莫瑞特】不存在的关系是什么？,汉斯·里莫瑞特 is colleague of 德雷克·里莫瑞特,汉斯·里莫瑞特 is brother of 德雷克·里莫瑞特,汉斯·里莫瑞特 is rival in love of 德雷克·里莫瑞特,汉斯·里莫瑞特 is quest companion of 德雷克·里莫瑞特,,d
c,a,【汉斯·里莫瑞特】和【吉姆梅森】不存在的关系是什么？,汉斯·里莫瑞特 is in the lawsuit against 吉姆梅森,汉斯·里莫瑞特 is victim of 吉姆梅森,汉斯·里莫瑞特 is patient of 吉姆梅森,汉斯·里莫瑞特 is fondness of 吉姆梅森,,d
b,a,实习生【依琳·卡特】的真实身份是什么?, 器官贩子,卧底警察 普通实习生,绑匪,,,b
b,a,【德雷克·里莫瑞特】的真实身份是什么?, 器官贩子,卧底警察,汉斯·里莫瑞特假扮的,绑匪,,c
b,a,哪件事不是【弗兰克·比杰利】做的?, 杀人,偷取文件,诈骗,当汤姆神父的托,,a
b,a,【托尼·比杰利】的真实身份是什么?, 绑匪,杀人凶手,卧底警察,病人,,a
b,a,哪件事不是【理查德·伯克利】做的?, 挪用医院资金作为津贴,雇人偷取文件,参与器官贩卖,雇人烧毁德雷克的房子,,c
b,a,【神父汤姆】的真实身份是什么?, 绑匪,杀人凶手,有着强烈欲望的大骗子,有特殊能力的人,,c
b,a,护士长【西尔维娅·科斯塔】的真实身份是什么?, 贩卖器官的帮凶,杀人凶手,卧底警察,有特殊能力的人,,a
c,a,【德雷克·里莫瑞特】和【汉斯·里莫瑞特】不存在的关系是什么？,德雷克·里莫瑞特 is colleague of 汉斯·里莫瑞特,德雷克·里莫瑞特 is brother of 汉斯·里莫瑞特,德雷克·里莫瑞特 is rival in love of 汉斯·里莫瑞特,德雷克·里莫瑞特 is acquaintance of 汉斯·里莫瑞特,,d
c,a,【德雷克·里莫瑞特】和【盖尔·里莫瑞特】的关系是什么？,德雷克·里莫瑞特 is extramarital affair with x and sister in law of 盖尔·里莫瑞特,德雷克·里莫瑞特 is murderer and patient of 盖尔·里莫瑞特,德雷克·里莫瑞特 is patient and subject of investigation for x of 盖尔·里莫瑞特,德雷克·里莫瑞特 is subject of investigation for x and servant of 盖尔·里莫瑞特,,a
c,a,【德雷克·里莫瑞特】和【理查德·伯克利】的关系是什么？,德雷克·里莫瑞特 is superior and colleague of 理查德·伯克利,德雷克·里莫瑞特 is teacher and deceiver of 理查德·伯克利,德雷克·里莫瑞特 is deceiver and granddaughter of 理查德·伯克利,德雷克·里莫瑞特 is granddaughter and relative of 理查德·伯克利,,a
c,a,【德雷克·里莫瑞特】和【安德鲁·帕洛斯基】的关系是什么？,德雷克·里莫瑞特 is colleague of 安德鲁·帕洛斯基,德雷克·里莫瑞特 is betrayed by 安德鲁·帕洛斯基,德雷克·里莫瑞特 is jealous of 安德鲁·帕洛斯基,德雷克·里莫瑞特 is friend of 安德鲁·帕洛斯基,,a
c,a,【德雷克·里莫瑞特】和【伊莱恩·卡特尔】的关系是什么？,德雷克·里莫瑞特 is colleague of 伊莱恩·卡特尔,德雷克·里莫瑞特 is helper of 伊莱恩·卡特尔,德雷克·里莫瑞特 is betrayed by 伊莱恩·卡特尔,德雷克·里莫瑞特 is acquaintance of 伊莱恩·卡特尔,,a
c,a,【汉斯·里莫瑞特】和【安德鲁·帕洛斯基】不存在的关系是什么？,汉斯·里莫瑞特 is colleague of 安德鲁·帕洛斯基,汉斯·里莫瑞特 is mentor of 安德鲁·帕洛斯基,汉斯·里莫瑞特 is jealous of 安德鲁·帕洛斯基,汉斯·里莫瑞特 is extramarital affair with 安德鲁·帕洛斯基,,d
c,a,【汉斯·里莫瑞特】和【西尔维娅·科斯塔】不存在的关系是什么？,汉斯·里莫瑞特 is colleague of 西尔维娅·科斯塔,汉斯·里莫瑞特 is manipulator of 西尔维娅·科斯塔,汉斯·里莫瑞特 is deceiver of 西尔维娅·科斯塔,汉斯·里莫瑞特 is brother in law of 西尔维娅·科斯塔,,d
c,a,【汉斯·里莫瑞特】和【盖尔·里莫瑞特】不存在的关系是什么？,汉斯·里莫瑞特 is wife of 盖尔·里莫瑞特,汉斯·里莫瑞特 is attempted murderer of 盖尔·里莫瑞特,汉斯·里莫瑞特 is betrayer of 盖尔·里莫瑞特,汉斯·里莫瑞特 is quest companion of 盖尔·里莫瑞特,,d
c,a,【汉斯·里莫瑞特】和【德雷克·里莫瑞特】不存在的关系是什么？,汉斯·里莫瑞特 is colleague of 德雷克·里莫瑞特,汉斯·里莫瑞特 is brother of 德雷克·里莫瑞特,汉斯·里莫瑞特 is rival in love of 德雷克·里莫瑞特,汉斯·里莫瑞特 is secret admirer of 德雷克·里莫瑞特,,d
