value,type,question,a,b,c,d,e,truth
b,b,请选出你最怀疑杀死李家小姐【李郁】(太太)的两个人,任师父,赵万雷,李郁,【郭忘山】指使【齐岳】,,d
a,a,你的妻子是被谁杀死的？,任师父,赵万雷,李郁,【郭忘山】指使【齐岳】,,d
b,a,你的妻子是怎么死的？,被枪打死的,被拳头打死的,被炸药炸死的,被腰带勒死的,,c
b,a,凶手杀你的妻子的动机是什么？,情杀,仇杀,利益,误杀,,d
b,a,凶手是被害人（你的妻子）的什么人？,仇人,徒弟,朋友,陌生人,,d
b,a,你的妻子是在哪里被杀死的？,泽州府外的角山东峰的庄园中,县城自家的绸缎铺里,汉阳的兵工厂,赵万雷的卧室里,,b
b,a,你的妻子是在何时被杀死的？,光绪二十六年（1900年）冬初,光绪二十一年（1895年）农历二月二十四,宣统三年（1911年）,今天,,a
b,b,请选出你最怀疑杀死你的妻子的两个人,任师父,赵万雷,李郁,【郭忘山】指使【齐岳】,,d
b,a,【尹少鸣】是什么人？,黑狼会的人,误以为赵洛意被绑架了，不放心而跟过来的热心人,自己的表外甥,赵万雷的下属,,c
b,a,【尹少鸣】和【冯双骥】是什么关系？,尹少鸣是冯双骥的女婿,尹少鸣和冯双骥是陌生人,尹少鸣的外公是冯双骥的师父,尹少鸣和冯双骥都是黑狼会的人,,c
b,a,小姐【赵洛意】是怎么落入黑狼会手里的？,黑狼会的人绑架赵洛意，以此来威胁赵万雷,赵洛意因为宣传男女平权被警方逮捕了,赵洛意因在宣传男女平权时误入杀人犯的别墅被警方误捕了,赵洛意是黑狼会的一员,,c
b,a,【赵秋儿】和【齐岳】实际上是什么关系？,兄妹,仇人,徒弟,父女,,a
b,a,【赵秋儿】和【赵万雷】实际上是什么关系？,【赵秋儿】单方面喜欢【赵万雷】,【赵万雷】单方面喜欢【赵秋儿】,【赵万雷】只是开玩笑要娶【赵秋儿】,【赵万雷】和【赵秋儿】两情相悦,,d
b,a,【双面虎】是谁？,齐岳,赵万雷,郭忘山,廖老板,,c
b,a,【郭忘山】来丹水山庄有什么目的？,毁掉赵家,和赵万雷谈生意,向赵万雷提亲,找出当年爆炸案的真相,,a
c,a,【尹少鸣】和小姐【赵洛意】的关系是什么？,尹少鸣 is seeker of help from x and secret admirer of 赵洛意,尹少鸣 is seller and rival of 赵洛意,尹少鸣 is rival and creditor of 赵洛意,尹少鸣 is creditor and lawyer of 赵洛意,,a
c,a,【尹少鸣】和【虞北辰】的关系是什么？,尹少鸣 is father of 虞北辰,尹少鸣 is seeker of help from 虞北辰,尹少鸣 is helped by 虞北辰,尹少鸣 is messenger of 虞北辰,,a
c,a,【尹少鸣】和【任】的关系是什么？,尹少鸣 is mother of 任,尹少鸣 is acquaintance of 任,尹少鸣 is friend of 任,尹少鸣 is debtor of 任,,a
c,a,【赵万雷】和【冯双骥】不存在的关系是什么？,赵万雷 is schoolmate of 冯双骥,赵万雷 is servant of 冯双骥,赵万雷 is employee of 冯双骥,赵万雷 is suspected by 冯双骥,,d
c,a,【赵万雷】和【齐岳】的关系是什么？,赵万雷 is employee and servant of 齐岳,赵万雷 is jealous and manipulated by x of 齐岳,赵万雷 is manipulated by x and rebellion against x of 齐岳,赵万雷 is rebellion against x and son of 齐岳,,a
c,a,【赵万雷】和【赵安】的关系是什么？,赵万雷 is employee and servant of 赵安,赵万雷 is murderer and ex-wife of 赵安,赵万雷 is ex-wife and step-daughter of 赵安,赵万雷 is step-daughter and rebellion against x of 赵安,,a
c,a,小姐【赵洛意】和【冯双骥】的关系是什么？,赵洛意 is father of 冯双骥,赵洛意 is attempted perpetrator of 冯双骥,赵洛意 is co-wives of 冯双骥,赵洛意 is servant of 冯双骥,,a
c,a,小姐【赵洛意】和李家小姐【李郁】(太太)的关系是什么？,赵洛意 is mother of 李郁,赵洛意 is tour guide of 李郁,赵洛意 is ex-boyfriend of 李郁,赵洛意 is saviour of 李郁,,a
c,a,小姐【赵洛意】和【赵万雷】的关系是什么？,赵洛意 is father of 赵万雷,赵洛意 is hated by 赵万雷,赵洛意 is perpetrator of 赵万雷,赵洛意 is co-wives of 赵万雷,,a
b,a,双面虎【郭望山】（双面虎）为什么雇佣自己?,跟赵家有私仇,被其他人雇佣去炸店铺,想找人试试看炸弹的威力,被人强迫的,,b
a,a,老爷【赵万雷】被谁杀死的？,冯双骥,郭忘山,赵卫,齐岳,,a
b,a,老爷【赵万雷】是怎么死的？,被枪打死的,被拳头打死的,被炸药炸死的,被毒药毒死的,,d
b,a,凶手杀老爷【赵万雷】的动机是什么？,情杀,仇杀,利益,误杀,,c
b,a,凶手是被害人老爷【赵万雷】什么人？,仇人,徒弟,下属,陌生人,,c
b,a,老爷【赵万雷】是在哪里被杀死的？,泽州府外的角山东峰的庄园中,县城自家的商铺里,汉阳的兵工厂,赵万雷的卧室里,,d
b,b,请选出你最怀疑杀死老爷【赵万雷】的两个人,没有凶手（这是一个意外）,冯双骥,郭忘山,赵卫,齐岳,a
b,a,小姐【赵洛意】是怎么落入黑狼会手里的？,黑狼会的人绑架赵洛意，以此来威胁赵万雷,赵洛意因为宣传男女平权被警方逮捕了,赵洛意因在宣传男女平权时误入杀人犯的别墅被警方误捕了,赵洛意是黑狼会的一员,,c
b,a,绑架赵洛意的真相是什么?,赵洛意没有被绑架，是她自己带着手下出行," ""赵洛意没有被绑架，是冯双骥派手下去接赵洛意回家""",赵洛意假装被人绑架，以此来脱离赵万雷的掌控,赵洛意被黑狼会的人绑架，以此来威胁赵万雷,,b
b,a,谁是【赵卫】的亲生父亲？,赵万雷,郭忘山,冯双骥,光绪皇帝,,a
b,a,谁是小姐【赵洛意】的亲生父亲？,赵万雷,郭忘山,冯双骥,光绪皇帝,,c
b,a,谁在帮助黑狼会做一些隐秘的生意？,赵万雷,郭忘山,冯双骥,赵,,c
b,a,年轻人【尹少鸣】是什么人？,黑狼会的人,误以为赵洛意被绑架了，不放心而跟过来的热心人,冯双骥的表外甥,赵万雷的下属,,c
b,a,年轻人【尹少鸣】和管家【冯双骥】是什么关系？,尹少鸣是冯双骥的表外甥,尹少鸣和冯双骥是陌生人,尹少鸣的外公是冯双骥的师父,尹少鸣和冯双骥都是黑狼会的人,,c
b,a,【赵秋儿】和老爷【赵万雷】实际上是什么关系？,【赵秋儿】单方面喜欢老爷【赵万雷】,老爷【赵万雷】单方面喜欢【赵秋儿】,老爷【赵万雷】只是开玩笑要娶【赵秋儿】,老爷【赵万雷】和【赵秋儿】两情相悦,,d
b,a,【郭忘山】来丹水山庄有什么目的？,毁掉赵家,和赵万雷谈生意,向赵万雷提亲,找出当年爆炸案的真相,,a
c,a,年轻人【尹少鸣】和小姐【赵洛意】的关系是什么？,尹少鸣 is seeker of help from x and secret admirer of 赵洛意,尹少鸣 is step-sister and perpetrator of 赵洛意,尹少鸣 is perpetrator and father in law of 赵洛意,尹少鸣 is father in law and employer of 赵洛意,,a
c,a,年轻人【尹少鸣】和【虞北辰】的关系是什么？,尹少鸣 is father of 虞北辰,尹少鸣 is tenant of 虞北辰,尹少鸣 is extramarital affair with 虞北辰,尹少鸣 is crime partner of 虞北辰,,a
c,a,年轻人【尹少鸣】和【任】的关系是什么？,尹少鸣 is mother of 任,尹少鸣 is tenant of 任,尹少鸣 is guard of 任,尹少鸣 is fiance of 任,,a
c,a,老爷【赵万雷】和管家【冯双骥】不存在的关系是什么？,赵万雷 is schoolmate of 冯双骥,赵万雷 is servant of 冯双骥,赵万雷 is employee of 冯双骥,赵万雷 is suspected by 冯双骥,,d
c,a,老爷【赵万雷】和【齐岳】的关系是什么？,赵万雷 is employee and servant of 齐岳,赵万雷 is enemy and fondness of 齐岳,赵万雷 is fondness and dislike of 齐岳,赵万雷 is dislike and future daughter in law of 齐岳,,a
c,a,老爷【赵万雷】和【赵安】的关系是什么？,赵万雷 is employee and servant of 赵安,赵万雷 is aunt and adversary of 赵安,赵万雷 is adversary and murderer of 赵安,赵万雷 is murderer and ex-husband of 赵安,,a
c,a,【赵秋儿】和小姐【赵洛意】不存在的关系是什么？,赵秋儿 is master of 赵洛意,赵秋儿 is friend of 赵洛意,赵秋儿 is jealous by 赵洛意,赵秋儿 is brother in law of 赵洛意,,d
c,a,【赵秋儿】和【齐岳】的关系是什么？,赵秋儿 is colleague and possibly family of 齐岳,赵秋儿 is boyfriend and girlfriend of 齐岳,赵秋儿 is girlfriend and suspicious of 齐岳,赵秋儿 is suspicious and schoolmate of 齐岳,,a
c,a,【赵秋儿】和老爷【赵万雷】的关系是什么？,赵秋儿 is employer of 赵万雷,赵秋儿 is student of 赵万雷,赵秋儿 is girlfriend of 赵万雷,赵秋儿 is attempted murderer of 赵万雷,,a
c,a,双面虎【郭望山】和【小混混】的关系是什么？,郭望山 is manipulated by x and employee of 小混混,郭望山 is host and sister of 小混混,郭望山 is sister and adoptive daughter of 小混混,郭望山 is adoptive daughter and ex-boyfriend of 小混混,,a
c,a,双面虎【郭望山】和老爷【赵万雷】的关系是什么？,郭望山 is x's victim's family and business partner of 赵万雷,郭望山 is child and brother in law of 赵万雷,郭望山 is brother in law and secret admirer of 赵万雷,郭望山 is secret admirer and elder brother of 赵万雷,,a
c,a,双面虎【郭望山】和【花子狸】的关系是什么？,郭望山 is informant and acquaintance of 花子狸,郭望山 is step-brother and adoptive sister of 花子狸,郭望山 is adoptive sister and brother in law of 花子狸,郭望山 is brother in law and adoptive daughter of 花子狸,,a
a,a,赵老爷【赵万雷】被谁杀死的？,冯双骥,郭忘山,赵卫,齐岳,,a
b,a,赵老爷【赵万雷】是怎么死的？,被枪打死的,被拳头打死的,被炸药炸死的,被毒药毒死的,,d
b,a,凶手杀赵老爷【赵万雷】的动机是什么？,情杀,仇杀,利益,误杀,,c
b,a,凶手是被害人赵老爷【赵万雷】什么人？,仇人,徒弟,下属,陌生人,,c
b,a,赵老爷【赵万雷】是在哪里被杀死的？,泽州府外的角山东峰的庄园中,县城的绸缎铺里,汉阳的兵工厂,赵万雷的卧室里,,d
b,b,请选出你最怀疑杀死赵老爷【赵万雷】的两个人,任师父,冯双骥,郭忘山,赵卫,齐岳,a
b,a,谁是【赵卫】的亲生父亲？,赵万雷,郭忘山,冯双骥,光绪皇帝,,a
b,a,谁是【赵洛意】的亲生父亲？,赵万雷,郭忘山,冯双骥,光绪皇帝,,c
b,a,谁在帮助黑狼会做一些隐秘的生意？,赵万雷,郭忘山,冯双骥,赵卫,,c
b,a,年轻人【尹少鸣】是什么人？,黑狼会的人,误以为赵洛意被绑架了，不放心而跟过来的热心人,冯双骥的表外甥,赵万雷的下属,,c
b,a,年轻人【尹少鸣】和冯总管【冯双骥】是什么关系？,尹少鸣是冯双骥的女婿,尹少鸣和冯双骥是陌生人,尹少鸣的外公是冯双骥的师父,尹少鸣和冯双骥都是黑狼会的人,,c
b,a,【赵秋儿】和护院总管【齐岳】实际上是什么关系？,兄妹,仇人,徒弟,朋友,,a
b,a,【赵秋儿】和赵老爷【赵万雷】实际上是什么关系？,【赵秋儿】单方面喜欢赵老爷【赵万雷】,赵老爷【赵万雷】单方面喜欢【赵秋儿】,赵老爷【赵万雷】只是开玩笑要娶【赵秋儿】,赵老爷【赵万雷】和【赵秋儿】两情相悦,,d
c,a,年轻人【尹少鸣】和【赵洛意】的关系是什么？,尹少鸣 is seeker of help from x and secret admirer of 赵洛意,尹少鸣 is master and twin brother of 赵洛意,尹少鸣 is twin brother and in the lawsuit against x of 赵洛意,尹少鸣 is in the lawsuit against x and suspicious of 赵洛意,,a
c,a,年轻人【尹少鸣】和【虞北辰】的关系是什么？,尹少鸣 is father of 虞北辰,尹少鸣 is suspect of 虞北辰,尹少鸣 is tour guide of 虞北辰,尹少鸣 is ex-romantic relationships with 虞北辰,,a
c,a,年轻人【尹少鸣】和【任】的关系是什么？,尹少鸣 is mother of 任,尹少鸣 is teacher of 任,尹少鸣 is secret crush of 任,尹少鸣 is quest companion of 任,,a
c,a,赵老爷【赵万雷】和冯总管【冯双骥】不存在的关系是什么？,赵万雷 is schoolmate of 冯双骥,赵万雷 is servant of 冯双骥,赵万雷 is employee of 冯双骥,赵万雷 is younger brother of 冯双骥,,d
c,a,赵老爷【赵万雷】和护院总管【齐岳】的关系是什么？,赵万雷 is employee and servant of 齐岳,赵万雷 is student and killed by x of 齐岳,赵万雷 is killed by x and jealous by x of 齐岳,赵万雷 is jealous by x and mother of 齐岳,,a
c,a,赵老爷【赵万雷】和【赵安】的关系是什么？,赵万雷 is employee and servant of 赵安,赵万雷 is son and lover of 赵安,赵万雷 is lover and grandson of 赵安,赵万雷 is grandson and spy of 赵安,,a
c,a,护院总管【齐岳】和【双面虎】不存在的关系是什么？,齐岳 is manipulator of 双面虎,齐岳 is adversary of 双面虎,齐岳 is employer of 双面虎,齐岳 is ex-boyfriend of 双面虎,,d
c,a,护院总管【齐岳】和赵老爷【赵万雷】不存在的关系是什么？,齐岳 is employer of 赵万雷,齐岳 is master of 赵万雷,齐岳 is 赵万雷's victim's family,齐岳 is cousin of 赵万雷,,d
c,a,护院总管【齐岳】和冯总管【冯双骥】的关系是什么？,齐岳 is colleague and x's victim's family of 冯双骥,齐岳 is student and cousin of 冯双骥,齐岳 is cousin and ex-girlfriend of 冯双骥,齐岳 is ex-girlfriend and niece of 冯双骥,,a
a,a,瑜妃【李郁】被谁杀死的？,任师父,赵万雷,李郁,【郭忘山】指使【齐岳】,,d
b,a,瑜妃【李郁】是怎么死的？,被枪打死的,被拳头打死的,被炸药炸死的,被腰带勒死的,,c
b,a,凶手杀瑜妃【李郁】的动机是什么？,情杀,仇杀,利益,误杀,,c
b,a,凶手是被害人瑜妃【李郁】什么人？,仇人,徒弟,朋友,陌生人,,d
b,a,瑜妃【李郁】是在哪里被杀死的？,泽州府外的角山东峰的庄园中,县城的绸缎铺里,汉阳的兵工厂,赵万雷的卧室里,,b
b,a,瑜妃【李郁】是在何时被杀死的？,光绪二十六年（1900年）冬初,光绪二十一年（1895年）农历二月二十四,宣统三年（1911年）,今天,,a
b,b,请选出你最怀疑杀死瑜妃【李郁】的两个人,任师父,赵万雷,李郁,【郭忘山】指使【齐岳】,,d
a,a,【赵万雷】被谁杀死的？,冯双骥,郭忘山,赵卫,齐岳,,a
b,a,【赵万雷】是怎么死的？,被枪打死的,被拳头打死的,被炸药炸死的,被毒药毒死的,,d
b,a,凶手杀【赵万雷】的动机是什么？,情杀,仇杀,利益,误杀,,c
b,a,凶手是被害人【赵万雷】什么人？,仇人,徒弟,下属,陌生人,,c
b,a,【赵万雷】是在哪里被杀死的？,泽州府外的角山东峰的庄园中,县城的绸缎铺里,汉阳的兵工厂,赵万雷的卧室里,,d
b,b,请选出你最怀疑杀死【赵万雷】的两个人,任师父,冯双骥,郭忘山,赵卫,齐岳,a
b,a,谁是【赵卫】你的亲生父亲？,赵万雷,郭忘山,冯双骥,光绪皇帝,,a
b,a,谁是【赵洛意】的亲生父亲？,赵万雷,郭忘山,冯双骥,光绪皇帝,,c
b,a,谁在帮助黑狼会做一些隐秘的生意？,赵万雷,郭忘山,冯双骥,赵卫,,c
b,a,有没有是为了你的皇族身份来的？,郭忘山,尹少鸣,没有，暂且还没有人发现你的皇子身份," ""没有，因为你从来都不是皇子，这只是为了安慰你的童年创伤所创造出来的谎言""",,d
b,a,【尹少鸣】是什么人？,黑狼会的人,误以为赵洛意被绑架了，不放心而跟过来的热心人,冯双骥的表外甥,赵万雷的下属,,c
b,a,【尹少鸣】和管家【冯双骥】是什么关系？,尹少鸣是冯双骥的女婿,尹少鸣和冯双骥是陌生人,尹少鸣的外公是冯双骥的师父,尹少鸣和冯双骥都是黑狼会的人,,c
b,a,【赵秋儿】和【齐岳】实际上是什么关系？,兄妹,仇人,徒弟,父女,,a
b,a,【赵秋儿】和【赵万雷】实际上是什么关系？,【赵秋儿】单方面喜欢【赵万雷】,【赵万雷】单方面喜欢【赵秋儿】,【赵万雷】只是开玩笑要娶【赵秋儿】,【赵万雷】和【赵秋儿】两情相悦,,d
b,a,【双面虎】是谁？,齐岳,赵万雷,郭忘山,廖老板,,c
b,a,【郭忘山】来丹水山庄有什么目的？,毁掉赵家,和赵万雷谈生意,向赵万雷提亲,找出当年爆炸案的真相,,a
c,a,管家【冯双骥】和【赵万雷】不存在的关系是什么？,冯双骥 is victim of 赵万雷,冯双骥 is schoolmate of 赵万雷,冯双骥 is employer of 赵万雷,冯双骥 is mother of 赵万雷,,d
c,a,管家【冯双骥】和【任师父】的关系是什么？,冯双骥 is mentor and adoptive father of 任师父,冯双骥 is ex-girlfriend and liked by x of 任师父,冯双骥 is liked by x and ex-wife of 任师父,冯双骥 is ex-wife and patient of 任师父,,a
c,a,管家【冯双骥】和【赵卫】的关系是什么？,冯双骥 is helped by x and master of 赵卫,冯双骥 is step-sister and son in law of 赵卫,冯双骥 is son in law and perpetrator of 赵卫,冯双骥 is perpetrator and adoptive daughter of 赵卫,,a
c,a,瑜妃【李郁】和管家【冯双骥】的关系是什么？,李郁 is extramarital affair with 冯双骥,李郁 is elder sister of 冯双骥,李郁 is biological daughter of 冯双骥,李郁 is adoptive son of 冯双骥,,a
c,a,瑜妃【李郁】和【赵万雷】的关系是什么？,李郁 is husband of 赵万雷,李郁 is unsuccessful helper of 赵万雷,李郁 is rival of 赵万雷,李郁 is tenant of 赵万雷,,a
c,a,瑜妃【李郁】和【赵洛意】的关系是什么？,李郁 is daughter of 赵洛意,李郁 is boyfriend of 赵洛意,李郁 is subordinate of 赵洛意,李郁 is girlfriend of 赵洛意,,a
c,a,【赵万雷】和管家【冯双骥】不存在的关系是什么？,赵万雷 is schoolmate of 冯双骥,赵万雷 is servant of 冯双骥,赵万雷 is employee of 冯双骥,赵万雷 is future daughter in law of 冯双骥,,d
c,a,【赵万雷】和【齐岳】的关系是什么？,赵万雷 is employee and servant of 齐岳,赵万雷 is x's victim's family and enemy of 齐岳,赵万雷 is enemy and spy of 齐岳,赵万雷 is spy and murderer of 齐岳,,a
c,a,【赵万雷】和【赵安】的关系是什么？,赵万雷 is employee and servant of 赵安,赵万雷 is step-daughter and disliked by x of 赵安,赵万雷 is disliked by x and younger brother of 赵安,赵万雷 is younger brother and suspect of 赵安,,a
a,a,赵门李氏【李郁】被谁杀死的？,任师父,赵万雷,李郁,【郭忘山】指使【齐岳】,,d
b,a,赵门李氏【李郁】是怎么死的？,被枪打死的,被拳头打死的,被炸药炸死的,被腰带勒死的,,c
b,a,凶手杀赵门李氏【李郁】的动机是什么？,情杀,仇杀,利益,误杀,,c
b,a,凶手是被害人赵门李氏【李郁】什么人？,仇人,徒弟,朋友,陌生人,,d
b,a,赵门李氏【李郁】是在哪里被杀死的？,泽州府外的角山东峰的庄园中,县城的绸缎铺里,汉阳的兵工厂,赵万雷的卧室里,,b
b,a,赵门李氏【李郁】是在何时被杀死的？,光绪二十六年（1900年）冬初,光绪二十一年（1895年）农历二月二十四,宣统三年（1911年）,今天,,a
b,b,请选出你最怀疑杀死赵门李氏【李郁】的两个人,任师父,赵万雷,李郁,【郭忘山】指使【齐岳】,,d
a,a,父亲【赵万雷】被谁杀死的？,冯双骥,郭忘山,赵卫,齐岳,,a
b,a,父亲【赵万雷】是怎么死的？,被枪打死的,被拳头打死的,被炸药炸死的,被毒药毒死的,,d
b,a,凶手杀父亲【赵万雷】的动机是什么？,情杀,仇杀,利益,误杀,,c
b,a,凶手是被害人父亲【赵万雷】什么人？,仇人,徒弟,下属,陌生人,,c
b,a,父亲【赵万雷】是在哪里被杀死的？,泽州府外的角山东峰的庄园中,县城的绸缎铺里,汉阳的兵工厂,赵万雷的卧室里,,d
b,b,请选出你最怀疑杀死父亲【赵万雷】的两个人,任师父,冯双骥,郭忘山,赵卫,齐岳,a
b,a,谁是哥哥【赵卫】的亲生父亲？,赵万雷,郭忘山,冯双骥,光绪皇帝,,a
b,a,谁是【赵洛意】你的亲生父亲？,赵万雷,郭忘山,冯双骥,光绪皇帝,,c
b,a,谁在帮助黑狼会做一些隐秘的生意？,赵万雷,郭忘山,冯双骥,赵卫,,c
b,a,【尹少鸣】是什么人？,黑狼会的人,误以为赵洛意被绑架了，不放心而跟过来的热心人,冯双骥的表外甥,赵万雷的下属,,c
b,a,【尹少鸣】和管家【冯双骥】是什么关系？,尹少鸣是冯双骥的女婿,尹少鸣和冯双骥是陌生人,尹少鸣的外公是冯双骥的师父,尹少鸣和冯双骥都是黑狼会的人,,c
b,a,【赵秋儿】和【齐岳】实际上是什么关系？,兄妹,仇人,徒弟,父女,,a
b,a,【赵秋儿】和父亲【赵万雷】实际上是什么关系？,【赵秋儿】单方面喜欢父亲【赵万雷】,父亲【赵万雷】单方面喜欢【赵秋儿】,父亲【赵万雷】只是开玩笑要娶【赵秋儿】,父亲【赵万雷】和【赵秋儿】两情相悦,,d
b,a,【双面虎】是谁？,齐岳,赵万雷,郭忘山,廖老板,,c
b,a,【郭忘山】来丹水山庄有什么目的？,毁掉赵家,和赵万雷谈生意,向赵万雷提亲,找出当年爆炸案的真相,,a
b,a,谁是廖氏商行的人？,齐岳,冯双骥,郭忘山,赵秋儿,,c
c,a,【尹少鸣】和【赵洛意】的关系是什么？,尹少鸣 is seeker of help from x and secret admirer of 赵洛意,尹少鸣 is adversary and step-mother of 赵洛意,尹少鸣 is step-mother and deceived by x of 赵洛意,尹少鸣 is deceived by x and master of 赵洛意,,a
c,a,【尹少鸣】和【虞北辰】的关系是什么？,尹少鸣 is father of 虞北辰,尹少鸣 is bully of 虞北辰,尹少鸣 is suspicious of 虞北辰,尹少鸣 is murderer of 虞北辰,,a
c,a,【尹少鸣】和【任】的关系是什么？,尹少鸣 is mother of 任,尹少鸣 is superior of 任,尹少鸣 is ex-boyfriend of 任,尹少鸣 is co-wives of 任,,a
c,a,【廖老板】和【任师父】不存在的关系是什么？,廖老板 is master of 任师父,廖老板 is employee of 任师父,廖老板 is servant of 任师父,廖老板 is grandmother of 任师父,,d
c,a,【廖老板】和【郭望山】的关系是什么？,廖老板 is employee of 郭望山,廖老板 is grandmother of 郭望山,廖老板 is uncle of 郭望山,廖老板 is cousin of 郭望山,,a
c,a,【廖老板】和父亲【赵万雷】的关系是什么？,廖老板 is rival of 赵万雷,廖老板 is father in law of 赵万雷,廖老板 is step-mother of 赵万雷,廖老板 is messenger of 赵万雷,,a
c,a,父亲【赵万雷】和管家【冯双骥】不存在的关系是什么？,赵万雷 is schoolmate of 冯双骥,赵万雷 is servant of 冯双骥,赵万雷 is employee of 冯双骥,赵万雷 is bully of 冯双骥,,d
