value,type,question,a,b,c,d,e,truth
b,a,【安琪】今晚为什么没让你送她回家？, 【安琪】是跑出来的,【安琪】还要去见【宇祖成木】,【安琪】要去销毁证据,【安琪】讨厌自己,,a
b,a,【安琪】和【宇祖成木】之间是什么关系？, 【宇祖成木】和【安琪】两情相悦,【宇祖成木】误会【安琪】喜欢自己,【安琪】误会【宇祖成木】喜欢自己,【宇祖成木】是【安琪】的救命恩人,,b
c,a,【兰秦】(安琪)和【宇祖成木】不存在的关系是什么？,兰秦 is customer of 宇祖成木,兰秦 is helped by 宇祖成木,兰秦 is debtor of 宇祖成木,兰秦 is suspicious of 宇祖成木,,d
c,a,【兰秦】(安琪)和【易莲芝】阿姨的关系是什么？,兰秦 is mother of 易莲芝,兰秦 is acquaintance of 易莲芝,兰秦 is mentor of 易莲芝,兰秦 is guard of 易莲芝,,a
c,a,【兰秦】(安琪)和【阿安】的关系是什么？,兰秦 is brother of 阿安,兰秦 is liked by 阿安,兰秦 is betrayed by 阿安,兰秦 is host of 阿安,,a
c,a,【吴百安】和【李子材】的关系是什么？,吴百安 is schoolmate and quest companion of 李子材,吴百安 is subordinate and guard of 李子材,吴百安 is guard and step-brother of 李子材,吴百安 is step-brother and nephew of 李子材,,a
c,a,【吴百安】和【夏叔娥】的关系是什么？,吴百安 is colleague and information receiver from x of 夏叔娥,吴百安 is grandfather and boyfriend of 夏叔娥,吴百安 is boyfriend and extramarital affair with x of 夏叔娥,吴百安 is extramarital affair with x and future son in law of 夏叔娥,,a
c,a,【吴百安】和【李骆明】(阿明)的关系是什么？,吴百安 is murderer of 李骆明,吴百安 is daughter of 李骆明,吴百安 is adoptive daughter of 李骆明,吴百安 is mother in law of 李骆明,,a
c,a,【李骆明】(阿明)和【夏三虎】不存在的关系是什么？,李骆明 is superior of 夏三虎,李骆明 is manipulated by 夏三虎,李骆明 is deceived by 夏三虎,李骆明 is fiance of 夏三虎,,d
c,a,【李骆明】(阿明)和【宇祖成木】不存在的关系是什么？,李骆明 is uncle of 宇祖成木,李骆明 is quest companion of 宇祖成木,李骆明 is business partner of 宇祖成木,李骆明 is concubine of 宇祖成木,,d
c,a,【李骆明】(阿明)和【岳东汶】不存在的关系是什么？,李骆明 is helper of 岳东汶,李骆明 is employer of 岳东汶,李骆明 is deceiver of 岳东汶,李骆明 is step-son of 岳东汶,,d
a,a,【夏伯龙】被谁杀死的？,夏三虎,夏仲鹏,李子材,段和君,,a
b,a,【夏伯龙】是怎么死的？,被枪打死的,被拳头打死的,被毒药毒死的,被水淹死的,,c
b,a,凶手杀【夏伯龙】的动机是什么？,情杀,仇杀,利益,误杀,,c
b,a,凶手是被害人【夏伯龙】什么人？,仇人,兄弟,朋友,情人,,b
b,a,【夏伯龙】是在哪里被杀死的？,田吉株式会社,自己的房间,擂台上,“嘉善堂”医馆,,b
b,b,请选出你最怀疑杀死【夏伯龙】的两个人,夏三虎,夏仲鹏,李子材,段和君,,a
a,a,【夏三虎】被谁杀死的？,宇祖成木,夏仲鹏,阿明,段约同,,b
b,a,【夏三虎】是怎么死的？,被枪打死的,被拳头打死的,被毒药毒死的,被腰带勒死的,,d
b,a,凶手杀【夏三虎】的动机是什么？,情杀,仇杀,利益,大义灭亲,,d
b,a,凶手是被害人【夏三虎】什么人？,仇人,徒弟,朋友,兄弟,,d
b,a,【夏三虎】是在哪里被杀死的？,田吉株式会社,自己房里,擂台上,“嘉善堂”医馆,,b
b,a,【夏三虎】是在何时被杀死的？,今天 (8月3日）18:00-18:10,今天 (8月3日）20:00-20:10,7月30日 18:00-18:10,7月20日 20:00-20:10,,a
b,b,请选出你最怀疑杀死【夏三虎】的两个人,宇祖成木,夏仲鹏,阿明,段约同,,a
b,a,【岳东汶】在隐瞒什么？, 他的公司卖假药,【吴百安】(白发阿伯)卖出过能致人死亡的“虫杀灵”,他是杀人凶手,他是段约同的亲生父亲,,b
b,a,【段约同】的亲生父亲是谁？,【夏伯龙】,夏仲鹏,夏三虎,李子材,,a
b,a,【宇祖成木】（李子俊）为什么去日本？, 赌博,工作,骗钱,读书,,d
b,a,【安琪】为什么来拳馆？, 阻止【夏三虎】强迫【夏叔娥】嫁给【宇祖成木】(李子俊)先生,寻找哥哥,想见自己,想见【段约同】,,ac
c,a,【夏三虎】和【骆明】不存在的关系是什么？,夏三虎 is student of 骆明,夏三虎 is subordinate of 骆明,夏三虎 is victim of 骆明,夏三虎 is cousin of 骆明,,d
c,a,【夏三虎】和【宇祖成木】(李子俊)不存在的关系是什么？,夏三虎 is creditor of 宇祖成木,夏三虎 is deceiver of 宇祖成木,夏三虎 is victim of 宇祖成木,夏三虎 is admirer of 宇祖成木,,d
c,a,【夏三虎】和【夏北归】的关系是什么？,夏三虎 is father and mentor of 夏北归,夏三虎 is jealous by x and bully of 夏北归,夏三虎 is bully and concubine of 夏北归,夏三虎 is concubine and dislike of 夏北归,,a
c,a,【宇祖成木】(李子俊)和【夏三虎】不存在的关系是什么？,宇祖成木 is schoolmate of 夏三虎,宇祖成木 is friend of 夏三虎,宇祖成木 is deceived by 夏三虎,宇祖成木 is daughter in law of 夏三虎,,d
c,a,【宇祖成木】(李子俊)和【李骆明】不存在的关系是什么？,宇祖成木 is nephew of 李骆明,宇祖成木 is manipulator of 李骆明,宇祖成木 is quest companion of 李骆明,宇祖成木 is secret crush of 李骆明,,d
c,a,【宇祖成木】(李子俊)和【安琪】不存在的关系是什么？,宇祖成木 is helper of 安琪,宇祖成木 is product provider of 安琪,宇祖成木 is creditor of 安琪,宇祖成木 is ex-wife of 安琪,,d
c,a,【白常恭】和【岳东汶】不存在的关系是什么？,白常恭 is acquaintance of 岳东汶,白常恭 is product provider of 岳东汶,白常恭 is creditor of 岳东汶,白常恭 is extramarital affair with 岳东汶,,d
c,a,【白常恭】和【李骆明】的关系是什么？,白常恭 is service provider and perpetrator of 李骆明,白常恭 is younger brother and mentor of 李骆明,白常恭 is mentor and boyfriend of 李骆明,白常恭 is boyfriend and helper of 李骆明,,a
c,a,【白常恭】和【段和君】的关系是什么？,白常恭 is wife and superior of 段和君,白常恭 is guest and step-mother of 段和君,白常恭 is step-mother and nephew of 段和君,白常恭 is nephew and uncle of 段和君,,a
a,a,父亲【夏伯龙】被谁杀死的？,夏三虎,夏仲鹏,李子材,段和君,,a
b,a,父亲【夏伯龙】是怎么死的？,被枪打死的,被拳头打死的,被毒药毒死的,被水淹死的,,c
b,a,凶手杀父亲【夏伯龙】的动机是什么？,情杀,仇杀,利益,误杀,,c
b,a,凶手是被害人父亲【夏伯龙】什么人？,仇人,兄弟,朋友,情人,,b
b,a,父亲【夏伯龙】是在哪里被杀死的？,田吉株式会社,自己的房间,擂台上,“嘉善堂”医馆,,b
b,b,请选出你最怀疑杀死父亲【夏伯龙】的两个人,夏三虎,夏仲鹏,李子材,段和君,,a
a,a,三叔【夏三虎】被谁杀死的？,宇祖成木,夏仲鹏,阿明,段约同,,b
b,a,三叔【夏三虎】是怎么死的？,被枪打死的,被拳头打死的,被毒药毒死的,被腰带勒死的,,d
b,a,凶手杀三叔【夏三虎】的动机是什么？,情杀,仇杀,利益,大义灭亲,,d
b,a,凶手是被害人三叔【夏三虎】什么人？,仇人,徒弟,朋友,兄弟,,d
b,a,三叔【夏三虎】是在哪里被杀死的？,田吉株式会社,自己房里,擂台上,“嘉善堂”医馆,,b
b,a,三叔【夏三虎】是在何时被杀死的？,今天 (8月3日）18:00-18:10,今天 (8月3日）20:00-20:10,7月30日 18:00-18:10,7月20日 20:00-20:10,,a
b,b,请选出你最怀疑杀死三叔【夏三虎】的两个人,宇祖成木,夏仲鹏,阿明,段约同,,a
a,a,吴伯伯【吴百安】被谁杀死的？,宇祖成木,阿明,岳东汶,段约同,,b
b,a,吴伯伯【吴百安】是怎么死的？,被枪打死的,被拳头打死的,被毒药毒死的,被水淹死的,,b
b,a,凶手杀吴伯伯【吴百安】的动机是什么？,情杀,仇杀,利益,误杀,,b
b,a,凶手是被害人吴伯伯【吴百安】什么人？,仇人,同事,朋友,妻子,,a
b,a,吴伯伯【吴百安】是在哪里被杀死的？,仓库外,芙兰茜西饼店,拳馆,吴百安家,,a
b,a,吴伯伯【吴百安】是在何时被杀死的？,7月28日傍晚,7月29日早上,7月29日傍晚,7月30日早上,,c
b,b,请选出你最怀疑杀死吴伯伯【吴百安】的两个人,宇祖成木,阿明,岳东汶,段约同,,a
b,a,哪件事不是父亲【夏伯龙】做的?, 有外遇,常去水轩酒楼买醉,云建打擂击败设擂的数名洋武师,有一个外遇的私生子,,c
b,a,【段约同】的亲生父亲是谁？, 父亲【夏伯龙】,夏仲鹏,夏三虎,李子材,,a
b,a,是什么阴谋让“夏家拳馆”欠债？,三叔【夏三虎】赌博,三叔【夏三虎】被【宇祖成木】和【阿明】联手欺骗买下了假货,父亲【夏伯龙】的私生子勒索夏家拳馆,夏家拳馆被田吉株式会社打压,,b
b,a,【宇祖成木】是什么人？, “嘉善堂”医馆的李子材的弟弟,田吉株式会社的创办人,夏三虎的日本人同学,父亲【夏伯龙】的私生子,,a
b,a,阿明【骆明】的真实身份是什么？, 父亲【夏伯龙】的私生子,在码头工作的孤儿骆明,“嘉善堂”医馆的李子材的儿子,【宇祖成木】的眼线,,c
b,b,是谁拿走了黄金奖牌？,宇祖成木,阿明,岳东汶,段约同,,a
b,a,三叔【夏三虎】如何染上赌瘾？,被【宇祖成木】带去赌博,缺钱花,在日本读书的时候很流行赌博,应酬需要,,a
b,a,【阿明】和【宇祖成木】是什么关系？, 叔侄,陌生人,仇人,朋友,,a
b,a,【岳东汶】在隐瞒什么？, 他的公司卖假药,吴百安卖出过能致人死亡的“虫杀灵”,他是杀人凶手,他是段约同的亲生父亲,,b
c,a,吴伯伯【吴百安】和【李子材】的关系是什么？,吴百安 is schoolmate and quest companion of 李子材,吴百安 is deceived by x and lover of 李子材,吴百安 is lover and grandfather of 李子材,吴百安 is grandfather and employer of 李子材,,a
c,a,吴伯伯【吴百安】和【夏叔娥】的关系是什么？,吴百安 is colleague and information receiver from x of 夏叔娥,吴百安 is niece and adoptive father of 夏叔娥,吴百安 is adoptive father and co-wives of 夏叔娥,吴百安 is co-wives and twin brother of 夏叔娥,,a
c,a,吴伯伯【吴百安】和【李骆明】的关系是什么？,吴百安 is murderer of 李骆明,吴百安 is adoptive mother of 李骆明,吴百安 is biological father of 李骆明,吴百安 is teacher of 李骆明,,a
c,a,三叔【夏三虎】和【骆明】不存在的关系是什么？,夏三虎 is student of 骆明,夏三虎 is subordinate of 骆明,夏三虎 is victim of 骆明,夏三虎 is grandparent of 骆明,,d
c,a,三叔【夏三虎】和【宇祖成木】不存在的关系是什么？,夏三虎 is creditor of 宇祖成木,夏三虎 is deceiver of 宇祖成木,夏三虎 is victim of 宇祖成木,夏三虎 is fiance of 宇祖成木,,d
c,a,三叔【夏三虎】和【夏北归】的关系是什么？,夏三虎 is father and mentor of 夏北归,夏三虎 is admired by x and debtor of 夏北归,夏三虎 is debtor and fiancee of 夏北归,夏三虎 is fiancee and in the lawsuit against x of 夏北归,,a
c,a,二叔【夏仲鹏】和【夏叔娥】不存在的关系是什么？,夏仲鹏 is niece of 夏叔娥,夏仲鹏 is student of 夏叔娥,夏仲鹏 is helped by 夏叔娥,夏仲鹏 is fiancee of 夏叔娥,,d
c,a,二叔【夏仲鹏】和父亲【夏伯龙】不存在的关系是什么？,夏仲鹏 is brother of 夏伯龙,夏仲鹏 is superior of 夏伯龙,夏仲鹏 is victim of 夏伯龙,夏仲鹏 is extramarital affair with 夏伯龙,,d
c,a,二叔【夏仲鹏】和三叔【夏三虎】不存在的关系是什么？,夏仲鹏 is brother of 夏三虎,夏仲鹏 is helped by 夏三虎,夏仲鹏 is killed by 夏三虎,夏仲鹏 is wife of 夏三虎,,d
c,a,父亲【夏伯龙】和二叔【夏仲鹏】不存在的关系是什么？,夏伯龙 is brother of 夏仲鹏,夏伯龙 is subordinate of 夏仲鹏,夏伯龙 is murderer of 夏仲鹏,夏伯龙 is crime partner of 夏仲鹏,,d
c,a,父亲【夏伯龙】和三叔【夏三虎】不存在的关系是什么？,夏伯龙 is brother of 夏三虎,夏伯龙 is subordinate of 夏三虎,夏伯龙 is murderer of 夏三虎,夏伯龙 is information receiver from 夏三虎,,d
c,a,父亲【夏伯龙】和爷爷【夏北归】的关系是什么？,夏伯龙 is father and mentor of 夏北归,夏伯龙 is authority over x and suspected by x of 夏北归,夏伯龙 is suspected by x and hated by x of 夏北归,夏伯龙 is hated by x and host of 夏北归,,a
a,a,【夏伯龙】被谁杀死的？,夏三虎,夏仲鹏,李子材,段和君,,a
b,a,【夏伯龙】是怎么死的？,被枪打死的,被拳头打死的,被毒药毒死的,被水淹死的,,c
b,a,凶手杀【夏伯龙】的动机是什么？,情杀,仇杀,利益,误杀,,c
b,a,凶手是被害人【夏伯龙】什么人？,仇人,兄弟,朋友,情人,,b
b,a,【夏伯龙】是在哪里被杀死的？,田吉株式会社,自己的房间,擂台上,“嘉善堂”医馆,,b
b,b,请选出你最怀疑杀死【夏伯龙】的两个人,夏三虎,夏仲鹏,李子材,段和君,,a
a,a,【夏三虎】被谁杀死的？,宇祖成木,夏仲鹏,李大哥,段约同,,b
b,a,【夏三虎】是怎么死的？,被枪打死的,被拳头打死的,被毒药毒死的,被腰带勒死的,,d
b,a,凶手杀【夏三虎】的动机是什么？,情杀,仇杀,利益,大义灭亲,,d
b,a,凶手是被害人【夏三虎】什么人？,仇人,徒弟,朋友,兄弟,,d
b,a,【夏三虎】是在哪里被杀死的？,田吉株式会社,自己房里,擂台上,“嘉善堂”医馆,,b
b,a,【夏三虎】是在何时被杀死的？,今天 (8月3日）18:00-18:10,今天 (8月3日）20:00-20:10,7月30日 18:00-18:10,7月20日 20:00-20:10,,a
b,b,请选出你最怀疑杀死【夏三虎】的两个人,宇祖成木,夏仲鹏,李大哥,段约同,,a
a,a,【吴百安】被谁杀死的？,宇祖成木,李大哥【阿明】,岳东汶,段约同,,b
b,a,【吴百安】是怎么死的？,被枪打死的,被拳头打死的,被毒药毒死的,被水淹死的,,b
b,a,凶手杀【吴百安】的动机是什么？,情杀,仇杀,利益,误杀,,b
b,a,凶手是被害人【吴百安】什么人？,仇人,同事,朋友,妻子,,a
b,a,【吴百安】是在哪里被杀死的？,仓库外,芙兰茜西饼店,拳馆,吴百安家,,a
b,a,【吴百安】是在何时被杀死的？,7月28日傍晚,7月29日早上,7月29日傍晚,7月30日早上,,c
b,b,请选出你最怀疑杀死【吴百安】的两个人,宇祖成木,李大哥【阿明】,岳东汶,段约同,,a
b,a,【宇祖成木】先生是什么人？, “嘉善堂”医馆的李子材的弟弟,日本商人,警察,【李大哥】的朋友,,a
b,a,【李大哥】和【宇祖成木】先生是什么关系？, 叔侄,陌生人,仇人,朋友,,a
b,a,【岳东汶】在隐瞒什么？, 他的公司卖假药,吴百安卖出过能致人死亡的“虫杀灵”,他是杀人凶手,他是段约同的亲生父亲,,b
c,a,【宇祖成木】先生和【夏三虎】不存在的关系是什么？,宇祖成木 is schoolmate of 夏三虎,宇祖成木 is friend of 夏三虎,宇祖成木 is deceived by 夏三虎,宇祖成木 is future mother in law of 夏三虎,,d
c,a,【宇祖成木】先生和【李大哥【阿明】】不存在的关系是什么？,宇祖成木 is nephew of 李大哥【阿明】,宇祖成木 is manipulator of 李大哥【阿明】,宇祖成木 is quest companion of 李大哥【阿明】,宇祖成木 is secret admirer of 李大哥【阿明】,,d
c,a,【宇祖成木】先生和【安琪】不存在的关系是什么？,宇祖成木 is helper of 安琪,宇祖成木 is product provider of 安琪,宇祖成木 is creditor of 安琪,宇祖成木 is unsuccessful helper of 安琪,,d
c,a,【李大哥【阿明】】和【夏三虎】不存在的关系是什么？,李大哥【阿明】 is superior of 夏三虎,李大哥【阿明】 is manipulated by 夏三虎,李大哥【阿明】 is deceived by 夏三虎,李大哥【阿明】 is crime partner of 夏三虎,,d
c,a,【李大哥【阿明】】和【宇祖成木】先生不存在的关系是什么？,李大哥【阿明】 is uncle of 宇祖成木,李大哥【阿明】 is quest companion of 宇祖成木,李大哥【阿明】 is business partner of 宇祖成木,李大哥【阿明】 is 宇祖成木's enemy's family,,d
c,a,【李大哥【阿明】】和【岳东汶】不存在的关系是什么？,李大哥【阿明】 is helper of 岳东汶,李大哥【阿明】 is employer of 岳东汶,李大哥【阿明】 is deceiver of 岳东汶,李大哥【阿明】 is step-brother of 岳东汶,,d
c,a,【段约同】和【岳客沙】不存在的关系是什么？,段约同 is friend of 岳客沙,段约同 is helper of 岳客沙,段约同 is informant of 岳客沙,段约同 is co-wives of 岳客沙,,d
c,a,【段约同】和【白常恭】的关系是什么？,段约同 is step-father and informant of 白常恭,段约同 is product provider and rival in love of 白常恭,段约同 is rival in love and attempted perpetrator of 白常恭,段约同 is attempted perpetrator and extramarital affair with x of 白常恭,,a
c,a,【段约同】和【夏三虎】的关系是什么？,段约同 is subject of investigation for x and acquaintance of 夏三虎,段约同 is future daughter in law and step-mother of 夏三虎,段约同 is step-mother and step-daughter of 夏三虎,段约同 is step-daughter and secret lover of 夏三虎,,a
a,a,【夏伯龙】被谁杀死的？,夏三虎,夏仲鹏,李子材,段和君,,a
b,a,【夏伯龙】是怎么死的？,被枪打死的,被拳头打死的,被毒药毒死的,被水淹死的,,c
b,a,凶手杀【夏伯龙】的动机是什么？,情杀,仇杀,利益,误杀,,c
b,a,凶手是被害人【夏伯龙】什么人？,仇人,兄弟,朋友,情人,,b
b,a,【夏伯龙】是在哪里被杀死的？,田吉株式会社,自己的房间,擂台上,“嘉善堂”医馆,,b
b,b,请选出你最怀疑杀死【夏伯龙】的两个人,夏三虎,夏仲鹏,李子材,段和君,,a
a,a,【夏三虎】被谁杀死的？,宇祖成木,夏仲鹏,阿明,段约同,,b
b,a,【夏三虎】是怎么死的？,被枪打死的,被拳头打死的,被毒药毒死的,被腰带勒死的,,d
b,a,凶手杀【夏三虎】的动机是什么？,情杀,仇杀,利益,大义灭亲,,d
b,a,凶手是被害人【夏三虎】什么人？,仇人,徒弟,朋友,兄弟,,d
b,a,【夏三虎】是在哪里被杀死的？,田吉株式会社,自己房里,擂台上,“嘉善堂”医馆,,b
b,a,【夏三虎】是在何时被杀死的？,今天 (8月3日）18:00-18:10,今天 (8月3日）20:00-20:10,7月30日 18:00-18:10,7月20日 20:00-20:10,,a
b,b,请选出你最怀疑杀死【夏三虎】的两个人,宇祖成木,夏仲鹏,阿明,段约同,,a
a,a,【吴百安】被谁杀死的？,宇祖成木,阿明,岳东汶,段约同,,b
b,a,【吴百安】是怎么死的？,被枪打死的,被拳头打死的,被毒药毒死的,被水淹死的,,b
b,a,凶手杀【吴百安】的动机是什么？,情杀,仇杀,利益,误杀,,b
b,a,凶手是被害人【吴百安】什么人？,仇人,同事,朋友,妻子,,a
b,a,【吴百安】是在哪里被杀死的？,仓库外,芙兰茜西饼店,拳馆,吴百安家,,a
b,a,【吴百安】是在何时被杀死的？,7月28日傍晚,7月29日早上,7月29日傍晚,7月30日早上,,c
b,b,请选出你最怀疑杀死【吴百安】的两个人,宇祖成木,阿明,岳东汶,段约同,,a
b,a,【安琪】对自己【宇祖成木】是什么态度?, 她喜欢自己,她只是习惯性依赖年长的男性,她讨厌自己,她只是因为自己是阿明的朋友才把自己当朋友,,d
b,a,【岳东汶】在隐瞒什么？, 他的公司卖假药,吴百安卖出过能致人死亡的“虫杀灵”,他是杀人凶手,他是段约同的亲生父亲,,b
c,a,【安琪】(兰秦)和【宇祖成木】不存在的关系是什么？,兰秦 is customer of 宇祖成木,兰秦 is helped by 宇祖成木,兰秦 is debtor of 宇祖成木,兰秦 is daughter of 宇祖成木,,d
c,a,【安琪】(兰秦)和【易莲芝】的关系是什么？,兰秦 is mother of 易莲芝,兰秦 is sworn brother of 易莲芝,兰秦 is mentor of 易莲芝,兰秦 is seller of 易莲芝,,a
c,a,【安琪】(兰秦)和【阿安】的关系是什么？,兰秦 is brother of 阿安,兰秦 is enemy of 阿安,兰秦 is spy of 阿安,兰秦 is ex-wife of 阿安,,a
c,a,【夏三虎】和【阿明】(李骆明)不存在的关系是什么？,夏三虎 is student of 骆明,夏三虎 is subordinate of 骆明,夏三虎 is victim of 骆明,夏三虎 is relative of 骆明,,d
c,a,【夏三虎】和【宇祖成木】不存在的关系是什么？,夏三虎 is creditor of 宇祖成木,夏三虎 is deceiver of 宇祖成木,夏三虎 is victim of 宇祖成木,夏三虎 is brother in law of 宇祖成木,,d
c,a,【夏三虎】和【夏北归】的关系是什么？,夏三虎 is father and mentor of 夏北归,夏三虎 is subordinate and in the lawsuit against x of 夏北归,夏三虎 is in the lawsuit against x and deceiver of 夏北归,夏三虎 is deceiver and murderer of 夏北归,,a
c,a,【阿明】(李骆明)和【夏三虎】不存在的关系是什么？,李骆明 is superior of 夏三虎,李骆明 is manipulated by 夏三虎,李骆明 is deceived by 夏三虎,李骆明 is biological daughter of 夏三虎,,d
c,a,【阿明】(李骆明)和【宇祖成木】不存在的关系是什么？,李骆明 is uncle of 宇祖成木,李骆明 is quest companion of 宇祖成木,李骆明 is business partner of 宇祖成木,李骆明 is ex-husband of 宇祖成木,,d
c,a,【阿明】(李骆明)和【岳东汶】不存在的关系是什么？,李骆明 is helper of 岳东汶,李骆明 is employer of 岳东汶,李骆明 is deceiver of 岳东汶,李骆明 is step-father of 岳东汶,,d
a,a,大哥【夏伯龙】被谁杀死的？,夏三虎,夏仲鹏,李子材,段和君,,a
b,a,大哥【夏伯龙】是怎么死的？,被枪打死的,被拳头打死的,被毒药毒死的,被水淹死的,,c
b,a,凶手杀大哥【夏伯龙】的动机是什么？,情杀,仇杀,利益,误杀,,c
b,a,凶手是被害人大哥【夏伯龙】什么人？,仇人,兄弟,朋友,情人,,b
b,a,大哥【夏伯龙】是在哪里被杀死的？,田吉株式会社,自己的房间,擂台上,“嘉善堂”医馆,,b
b,b,请选出你最怀疑杀死大哥【夏伯龙】的两个人,夏三虎,夏仲鹏,李子材,段和君,,a
a,a,【吴百安】被谁杀死的？,宇祖成木,阿明【骆明】,岳东汶,段约同,,b
b,a,【吴百安】是怎么死的？,被枪打死的,被拳头打死的,被毒药毒死的,被水淹死的,,b
b,a,凶手杀【吴百安】的动机是什么？,情杀,仇杀,利益,误杀,,bb
b,a,凶手是被害人【吴百安】什么人？,仇人,同事,朋友,妻子,,a
b,a,【吴百安】是在哪里被杀死的？,仓库外,芙兰茜西饼店,拳馆,吴百安家,,a
b,a,【吴百安】是在何时被杀死的？,7月28日傍晚,7月29日早上,7月29日傍晚,7月30日早上,,c
b,b,请选出你最怀疑杀死【吴百安】的两个人,宇祖成木,阿明【骆明】,岳东汶,段约同,,a
b,a,三弟【夏三虎】和【宇祖成木】是什么关系?, 三弟【夏三虎】被【宇祖成木】设下圈套骗了钱,三弟【夏三虎】和【宇祖成木】是好朋友,【宇祖成木】是三弟【夏三虎】的徒弟,【宇祖成木】是三弟【夏三虎】的上司,,c
b,a, 是谁在夏三虎房里偷袭了阿娥【夏叔娥】?, 夏三虎,宇祖成木,阿明【骆明】,段约同,,b
b,a,【内宅】库房里的家具是怎么来的?, 三弟【夏三虎】被人骗了买的假货,大正天皇的寿辰大典礼物,【宇祖成木】寄存的,三弟【夏三虎】买来自己用的,,a
b,a,【段约同】的亲生父亲是谁？,大哥【夏伯龙】,夏仲鹏,夏三虎,李子材,,a
b,b,是谁拿走了黄金奖牌？,宇祖成木,阿明【骆明】,岳东汶,段约同,,a
b,a,三弟【夏三虎】如何染上赌瘾？,被【宇祖成木】带去赌博,缺钱花,在日本读书的时候很流行赌博,应酬需要,,a
b,a,【宇祖成木】是什么人？, “嘉善堂”医馆的李子材的弟弟,田吉株式会社的创办人,夏三虎的日本人同学,【夏伯龙】的私生子,,a
b,a,阿明【骆明】和【宇祖成木】是什么关系？, 叔侄,陌生人,仇人,朋友,,a
b,a,阿明【骆明】的真实身份是什么？, 大哥【夏伯龙】的私生子,在码头工作的孤儿骆明,“嘉善堂”医馆的李子材的儿子,【宇祖成木】的眼线,,c
b,a,【岳东汶】在隐瞒什么？, 他的公司卖假药,吴百安卖出过能致人死亡的“虫杀灵”,他是杀人凶手,他是段约同的亲生父亲,,b
c,a,三弟【夏三虎】和【骆明】不存在的关系是什么？,夏三虎 is student of 骆明,夏三虎 is subordinate of 骆明,夏三虎 is victim of 骆明,夏三虎 is daughter of 骆明,,d
