value,type,question,a,b,c,d,e,truth
b,a,是什么阴谋让“夏家拳馆”欠债？,三叔【夏三虎】赌博,三叔【夏三虎】被【宇祖成木】和【阿明】联手欺骗买下了假货,父亲【夏伯龙】的私生子勒索夏家拳馆,夏家拳馆被田吉株式会社打压,,b
b,a,【宇祖成木】是什么人？, “嘉善堂”医馆的李子材的弟弟,田吉株式会社的创办人,夏三虎的日本人同学,父亲【夏伯龙】的私生子,,a
b,a,阿明【骆明】的真实身份是什么？, 父亲【夏伯龙】的私生子,在码头工作的孤儿骆明,“嘉善堂”医馆的李子材的儿子,【宇祖成木】的眼线,,c
b,b,是谁拿走了黄金奖牌？,宇祖成木,阿明,岳东汶,段约同,,a
b,a,三叔【夏三虎】如何染上赌瘾？,被【宇祖成木】带去赌博,缺钱花,在日本读书的时候很流行赌博,应酬需要,,a
b,a,【阿明】和【宇祖成木】是什么关系？, 叔侄,陌生人,仇人,朋友,,a
b,a,【岳东汶】在隐瞒什么？, 他的公司卖假药,吴百安卖出过能致人死亡的“虫杀灵”,他是杀人凶手,他是段约同的亲生父亲,,b
c,a,吴伯伯【吴百安】和【李子材】的关系是什么？,李子材 is schoolmate and quest companion of 吴百安,吴百安 is employer and future daughter in law of 李子材,吴百安 is future daughter in law and deceived by x of 李子材,吴百安 is deceived by x and patient of 李子材,,a
c,a,吴伯伯【吴百安】和【夏叔娥】(你)的关系是什么？,夏叔娥 is colleague and information receiver from x of 吴百安,吴百安 is grandmother and grandson of 夏叔娥,吴百安 is grandson and grandchild of 夏叔娥,吴百安 is grandchild and perpetrator of 夏叔娥,,a
c,a,吴伯伯【吴百安】和【李骆明】的关系是什么？,李骆明 is murderer of 吴百安,吴百安 is messenger of 李骆明,吴百安 is cousin of 李骆明,吴百安 is father in law of 李骆明,,a
c,a,三叔【夏三虎】和阿明【骆明】不存在的关系是什么？,骆明 is student of 夏三虎,骆明 is subordinate of 夏三虎,骆明 is victim of 夏三虎,夏三虎 is twin sister of 骆明,,d
c,a,三叔【夏三虎】和【宇祖成木】不存在的关系是什么？,宇祖成木 is creditor of 夏三虎,宇祖成木 is deceiver of 夏三虎,宇祖成木 is victim of 夏三虎,夏三虎 is future father in law of 宇祖成木,,d
c,a,三叔【夏三虎】和爷爷【夏北归】的关系是什么？,夏北归 is father and mentor of 夏三虎,夏三虎 is secret crush and lawyer of 夏北归,夏三虎 is lawyer and doctor of 夏北归,夏三虎 is doctor and colleague of 夏北归,,a
c,a,二叔【夏仲鹏】和【夏叔娥】(你)不存在的关系是什么？,夏叔娥 is niece of 夏仲鹏,夏叔娥 is student of 夏仲鹏,夏叔娥 is helped by 夏仲鹏,夏仲鹏 is secret crush of 夏叔娥,,d
c,a,二叔【夏仲鹏】和父亲【夏伯龙】不存在的关系是什么？,夏伯龙 is brother of 夏仲鹏,夏伯龙 is superior of 夏仲鹏,夏伯龙 is victim of 夏仲鹏,夏仲鹏 is concubine of 夏伯龙,,d
c,a,二叔【夏仲鹏】和三叔【夏三虎】不存在的关系是什么？,夏三虎 is brother of 夏仲鹏,夏三虎 is helped by 夏仲鹏,夏三虎 is killed by 夏仲鹏,夏仲鹏 is lawyer of 夏三虎,,d
c,a,父亲【夏伯龙】和二叔【夏仲鹏】不存在的关系是什么？,夏仲鹏 is brother of 夏伯龙,夏仲鹏 is subordinate of 夏伯龙,夏仲鹏 is murderer of 夏伯龙,夏伯龙 is ex-girlfriend of 夏仲鹏,,d
c,a,父亲【夏伯龙】和三叔【夏三虎】不存在的关系是什么？,夏三虎 is brother of 夏伯龙,夏三虎 is subordinate of 夏伯龙,夏三虎 is murderer of 夏伯龙,夏伯龙 is romantic relationships with 夏三虎,,d
c,a,父亲【夏伯龙】和爷爷【夏北归】的关系是什么？,夏北归 is father and mentor of 夏伯龙,夏伯龙 is suspicious and admirer of 夏北归,夏伯龙 is admirer and jealous by x of 夏北归,夏伯龙 is jealous by x and minion of 夏北归,,a
