value,type,question,a,b,c,d,e,truth
c,a,What is the relationship between Tony and Father Tom?,Tony is manipulator of Father Tom,Tony is biological daughter of Father Tom,Tony is adoptive sister of Father Tom,Tony is sister in law of Father Tom,,a
c,a,What is the relationship between Tony and Tony Bijeli?,Tony is same person as Tony Bijeli (different reference),Tony is helped by Tony Bijeli,Tony is daughter of Tony Bijeli,Tony is helper of Tony Bijeli,,a
c,a,What is the non-existent relationship between Hans Li Morette and Andrew Paloski?,Hans Li Morette is colleague of Andrew Paloski,Hans Li Morette is mentor of Andrew Paloski,Hans Li Morette is jealous of Andrew Paloski,Hans Li Morette is relative of Andrew Paloski,,d
c,a,What is the non-existent relationship between Hans Li Morette and Sylvia Costa?,Hans Li Morette is colleague of Sylvia Costa,Hans Li Morette is manipulator of Sylvia Costa,Hans Li Morette is deceiver of Sylvia Costa,Hans Li Morette is co-wives of Sylvia Costa,,d
c,a,What is the non-existent relationship between Hans Li Morette and Gale Li Morette?,Hans Li Morette is wife of Gale Li Morette,Hans Li Morette is attempted murderer of Gale Li Morette,Hans Li Morette is betrayer of Gale Li Morette,Hans Li Morette is messenger of Gale Li Morette,,d
c,a,What is the non-existent relationship between Hans Li Morette and Drake Li Morette?,Hans Li Morette is colleague of Drake Li Morette,Hans Li Morette is brother of Drake Li Morette,Hans Li Morette is rival in love of Drake Li Morette,Hans Li Morette is guest of Drake Li Morette,,d
c,a,What is the non-existent relationship between Hans Li Morette and Jim Mason?,Hans Li Morette is in the lawsuit against Jim Mason,Hans Li Morette is victim of Jim Mason,Hans Li Morette is patient of Jim Mason,Hans Li Morette is half brother of Jim Mason,,d
a,a,Who killed Hans Li Morette?,Gale Li Morette,Nurse head [Sylvia Costa],Drake Li Morette,Frank Bijeli,,a
b,a,How did Hans Li Morette die?,Shot to death,Beaten to death with a fist,Poisoned to death by poison,Drowned by water,,a
b,a,What was the motive behind the killer killing Hans Li Morette?,Love killing,Vendetta,interest,Accidental killing,,c
b,a,"The perpetrator is the victim, Hans Li Morette. Who is that?",Enemies,colleague,friend,wife,,d
b,a,Where was Hans Li Morette killed?,emergency room,Johnson Family,laboratory,dressing room,,c
b,a,When was Hans Li Morette killed?,This afternoon from 5:00 to 5:30,This afternoon from 6:30 to 7:00,Tonight from 7:00 to 7:30,This morning from 6:30 to 7:00,,b
b,b,Please select the two people you most suspect of killing Hans Li Morette,Gale Li Morette,Nurse head [Sylvia Costa],Drake Li Morette,Frank Bijeli,,a
a,a,Who is helping organ traffickers sell organs in the hospital?, Drake Li Morette,Nurse head Sylvia Costa,no one,Andrew Paloski,,b
a,a,Who is an organ dealer?,Tony Bigley,Father Tom,Dean [Richard Berkeley],James Lai Li,,d
b,a,What is the true identity of Drake Li Morette?,Organ traffickers,Undercover Cop ,Hans Li Morette disguised himself as,Kidnappers,,c
b,a,What was not done by Frank Bijeli?,murder,Stealing files,Fraud,When Father Tom's request,,a
b,a,What is Tony Bijeli's true identity?,Kidnappers,Killer,Undercover Cop ,patient,,a
b,a,What was not done by Richard Berkeley?,Appropriating hospital funds as allowances,Hiring someone to steal documents,Participate in organ trafficking,Hiring someone to burn down Drake's house,,c
b,a,What is Father Tom's true identity?,Kidnappers,Killer,A big scammer with a strong desire,People with special abilities,,c
c,a,What is the relationship between Frank Bijeli and Tony?,Frank Bijeli is brother of Tony,Frank Bijeli is student of Tony,Frank Bijeli is creditor of Tony,Frank Bijeli is host of Tony,,a
c,a,What is the relationship between Frank Bijeli and Father Tom?,Frank Bijeli is employer of Father Tom,Frank Bijeli is sworn brother of Father Tom,Frank Bijeli is subject of investigation for Father Tom,Frank Bijeli is secret crush of Father Tom,,a
c,a,What is the relationship between Frank Bijeli and Drake Li Morette?,Frank Bijeli is doctor of Drake Li Morette,Frank Bijeli is niece of Drake Li Morette,Frank Bijeli is quest companion of Drake Li Morette,Frank Bijeli is hate of Drake Li Morette,,a
c,a,What is the relationship between Tony and Frank Bijeli?,Tony is brother of Frank Bijeli,Tony is admirer of Frank Bijeli,Tony is informant of Frank Bijeli,Tony is secret lover of Frank Bijeli,,a
c,a,What is the relationship between Tony and Father Tom?,Tony is manipulator of Father Tom,Tony is fiance of Father Tom,Tony is adoptive daughter of Father Tom,Tony is secret lover of Father Tom,,a
c,a,What is the relationship between Tony and Tony Bijeli?,Tony is same person as Tony Bijeli (different reference),Tony is boyfriend of Tony Bijeli,Tony is murderer of Tony Bijeli,Tony is subject of investigation for Tony Bijeli,,a
c,a,What is the non-existent relationship between Head Nurse Costa and Hans Li Morette?,Head Nurse Costa is colleague of Hans Li Morette,Head Nurse Costa is manipulated by Hans Li Morette,Head Nurse Costa is deceived by Hans Li Morette,Head Nurse Costa is information receiver from Hans Li Morette,,d
c,a,What is the relationship between Head Nurse Costa and James Lai Li?,Head Nurse Costa is creditor and manipulator of James Lai Li,Head Nurse Costa is younger sister and grandchild of James Lai Li,Head Nurse Costa is grandchild and daughter of James Lai Li,Head Nurse Costa is daughter and girlfriend of James Lai Li,,a
c,a,What is the relationship between Head Nurse Costa and Gale Li Morette?,Head Nurse Costa is lawyer of Gale Li Morette,Head Nurse Costa is grandparent of Gale Li Morette,Head Nurse Costa is unsuccessful helper of Gale Li Morette,Head Nurse Costa is concubine of Gale Li Morette,,a
c,a,What is the relationship between Richard Berkeley and Drake Li Morette?,Richard Berkeley is subordinate and colleague of Drake Li Morette,Richard Berkeley is bully and rival of Drake Li Morette,Richard Berkeley is rival and bully of Drake Li Morette,Richard Berkeley is bully and brother of Drake Li Morette,,a
c,a,What is the relationship between Richard Berkeley and Hans Li Morette?,Richard Berkeley is subordinate and colleague of Hans Li Morette,Richard Berkeley is information receiver from x and twin brother of Hans Li Morette,Richard Berkeley is twin brother and admired by x of Hans Li Morette,Richard Berkeley is admired by x and thief of Hans Li Morette,,a
c,a,What is the relationship between Richard Berkeley and Elaine Carter?,Richard Berkeley is a request company of Elaine Carter,Richard Berkeley is ex romantic relationships with Elaine Carter,Richard Berkeley is trapped by Elaine Carter,Richard Berkeley is future mother in law of Elaine Carter,,a
c,a,What is the non-existent relationship between Gale Li Morette and Drake Li Morette?,Gale Li Morette is extramarital affair with Drake Li Morette,Gale Li Morette is brother in law of Drake Li Morette,Gale Li Morette is victim of Drake Li Morette,Gale Li Morette is mentor of Drake Li Morette,,d
c,a,What is the relationship between Gale Li Morette and Hans Li Morette?,Gale Li Morette is husband and betrayed by x of Hans Li Morette,Gale Li Morette is future mother in law and adoptive mother of Hans Li Morette,Gale Li Morette is adoptive mother and elder sister of Hans Li Morette,Gale Li Morette is elder sister and granddaughter of Hans Li Morette,,a
c,a,What is the relationship between Gale Li Morette and James Lai Li?,Gale Li Morette is helper and customer of James Lai Li,Gale Li Morette is future relative and admired by x of James Lai Li,Gale Li Morette is admired by x and step-brother of James Lai Li,Gale Li Morette is step-brother and daughter of James Lai Li,,a
a,a,Who killed Hans Li Morette?,Gale Li Morette,Nurse head [Sylvia Costa],Drake Li Morette,Frank Bijeli,,a
b,a,How did Hans Li Morette die?,Shot to death,Beaten to death with a fist,Poisoned to death by poison,Drowned by water,,a
b,a,What was the motive behind the killer killing Hans Li Morette?,Love killing,Vendetta,interest,Accidental killing,,c
b,a,"The perpetrator is the victim, Hans Li Morette. Who is that?",Enemies,colleague,friend,wife,,d
b,a,Where was Hans Li Morette killed?,emergency room,Johnson Family,laboratory,dressing room,,c
b,a,When was Hans Li Morette killed?,This afternoon from 5:00 to 5:30,This afternoon from 6:30 to 7:00,Tonight from 7:00 to 7:30,This morning from 6:30 to 7:00,,b
b,b,Please select the two people you most suspect of killing Hans Li Morette,Gale Li Morette,Nurse head [Sylvia Costa],Drake Li Morette,Frank Bijeli,,a
b,a,What is the true identity of the intern Elaine Carter?,Organ traffickers,Undercover Police Regular Intern,Kidnappers,,b,
b,a,What was not done by Frank Bijeli?,murder,Stealing files,Fraud,When Father Tom's request,,a
b,a,What is Tony Bijeli's true identity?,Kidnappers,Killer,Undercover Cop ,patient,,a
b,a,What was not done by Richard Berkeley?,Appropriating hospital funds as allowances,Hiring someone to steal documents,Participate in organ trafficking,Hiring someone to burn down Drake's house,,c
b,a,What is Father Tom's true identity?,Kidnappers,Killer,A big scammer with a strong desire,People with special abilities,,c
b,a,What is the true identity of head nurse Sylvia Costa?,An accomplice in organ trafficking,Killer,Undercover Cop ,People with special abilities,,a
c,a,What is the non-existent relationship between Hans Li Morette and Andrew Paloski?,Hans Li Morette is colleague of Andrew Paloski,Hans Li Morette is mentor of Andrew Paloski,Hans Li Morette is jealous of Andrew Paloski,Hans Li Morette is concubine of Andrew Paloski,,d
c,a,What is the non-existent relationship between Hans Li Morette and Sylvia Costa?,Hans Li Morette is colleague of Sylvia Costa,Hans Li Morette is manipulator of Sylvia Costa,Hans Li Morette is deceiver of Sylvia Costa,Hans Li Morette is step-mother of Sylvia Costa,,d
c,a,What is the non-existent relationship between Hans Li Morette and Gale Li Morette?,Hans Li Morette is wife of Gale Li Morette,Hans Li Morette is attempted murderer of Gale Li Morette,Hans Li Morette is betrayer of Gale Li Morette,Hans Li Morette is product provider of Gale Li Morette,,d
c,a,What is the non-existent relationship between Hans Li Morette and Drake Li Morette?,Hans Li Morette is colleague of Drake Li Morette,Hans Li Morette is brother of Drake Li Morette,Hans Li Morette is rival in love of Drake Li Morette,Hans Li Morette is helper of Drake Li Morette,,d
c,a,What is the non-existent relationship between Hans Li Morette and Jim Mason?,Hans Li Morette is in the lawsuit against Jim Mason,Hans Li Morette is victim of Jim Mason,Hans Li Morette is patient of Jim Mason,Hans Li Morette is grandmother of Jim Mason,,d
c,a,What is the non-existent relationship between Gale Li Morette and Drake Li Morette?,Gale Li Morette is extramarital affair with Drake Li Morette,Gale Li Morette is brother in law of Drake Li Morette,Gale Li Morette is victim of Drake Li Morette,Gale Li Morette is schoolmate of Drake Li Morette,,d
c,a,What is the relationship between Gale Li Morette and Hans Li Morette?,Gale Li Morette is husband and betrayed by x of Hans Li Morette,Gale Li Morette is younger brother and debtor of Hans Li Morette,Gale Li Morette is debtor and uncle of Hans Li Morette,Gale Li Morette is uncle and information receiver from x of Hans Li Morette,,a
c,a,What is the relationship between Gale Li Morette and James Lai Li?,Gale Li Morette is helper and customer of James Lai Li,Gale Li Morette is father and murderer of James Lai Li,Gale Li Morette is murderer and step-mother of James Lai Li,Gale Li Morette is step-mother and twin sister of James Lai Li,,a
c,a,What is the relationship between Gale Li Morette and Sylvia Costa?,Gale Li Morette is customer of Sylvia Costa,Gale Li Morette is neighbour of Sylvia Costa,Gale Li Morette is Sylvia Costa's victim's family,Gale Li Morette is girlfriend of Sylvia Costa,,a
a,a,Who killed Hans Li Morette?,Gale Li Morette,Nurse head [Sylvia Costa],Drake Li Morette,Frank Bijeli,,a
b,a,How did Hans Li Morette die?,Shot to death,Beaten to death with a fist,Poisoned to death by poison,Drowned by water,,a
b,a,What was the motive behind the killer killing Hans Li Morette?,Love killing,Vendetta,interest,Accidental killing,,c
b,a,"The perpetrator is the victim, Hans Li Morette. Who is that?",Enemies,colleague,friend,wife,,d
b,a,Where was Hans Li Morette killed?,emergency room,Johnson Family,laboratory,dressing room,,c
b,a,When was Hans Li Morette killed?,This afternoon from 5:00 to 5:30,This afternoon from 6:30 to 7:00,Tonight from 7:00 to 7:30,This morning from 6:30 to 7:00,,b
b,b,Please select the two people you most suspect of killing Hans Li Morette,Gale Li Morette,Nurse head [Sylvia Costa],Drake Li Morette,Frank Bijeli,,a
b,a,What is the true identity of the intern Elaine Carter?,Organ traffickers,Undercover Police Regular Intern,Kidnappers,,b,
b,a,What is the true identity of Drake Li Morette?,Organ traffickers,Undercover Cop ,Hans Li Morette disguised himself as,Kidnappers,,c
b,a,What was not done by Frank Bijeli?,murder,Stealing files,Fraud,When Father Tom's request,,a
b,a,What is Tony Bijeli's true identity?,Kidnappers,Killer,Undercover Cop ,patient,,a
b,a,What is Father Tom's true identity?,Kidnappers,Killer,A big scammer with a strong desire,People with special abilities,,c
b,a,What is the true identity of head nurse Sylvia Costa?,An accomplice in organ trafficking,Killer,Undercover Cop ,People with special abilities,,a
c,a,What is the non-existent relationship between Elaine Carter and Dr. Paloski?,Elaine Carter is mentor of Dr. Paloski,Elaine Carter is colleague of Dr. Paloski,Elaine Carter is subject of investigation for Dr. Paloski,Elaine Carter is fiancee of Dr. Paloski,,d
c,a,What is the relationship between Elaine Carter and James Lai Li?,Elaine Carter is suspected by x and subject of investigation for x of James Lai Li,Elaine Carter is future relative and acquaintance of James Lai Li,Elaine Carter is acquaintance and helped by x of James Lai Li,Elaine Carter is helped by x and relative of James Lai Li,,a
c,a,What is the relationship between Elaine Carter and Hans Li Morette?,Elaine Carter is colleague and subject of investigation for x of Hans Li Morette,Elaine Carter is adoptive mother and aunt of Hans Li Morette,Elaine Carter is aunt and sister of Hans Li Morette,Elaine Carter is sister and concubine of Hans Li Morette,,a
c,a,What is the relationship between Elaine Carter and Drake Li Morette?,Elaine Carter is colleague and subject of investigation for x of Drake Li Morette,Elaine Carter is uncle and possibly family of Drake Li Morette,Elaine Carter is possibly family and daughter in law of Drake Li Morette,Elaine Carter is daughter in law and half sister of Drake Li Morette,,a
c,a,What is the relationship between Elaine Carter and Sylvia Costa?,Elaine Carter is colleague and subject of investigation for x of Sylvia Costa,Elaine Carter is romantic relationships with x and biological father of Sylvia Costa,Elaine Carter is biological father and friend of Sylvia Costa,Elaine Carter is friend and elder brother of Sylvia Costa,,a
c,a,What is the non-existent relationship between Drake Li Morette and Hans Li Morette?,Drake Li Morette is colleague of Hans Li Morette,Drake Li Morette is brother of Hans Li Morette,Drake Li Morette is rival in love of Hans Li Morette,Drake Li Morette is helper of Hans Li Morette,,d
c,a,What is the relationship between Drake Li Morette and Gale Li Morette?,Drake Li Morette is extramarital affair with x and sister in law of Gale Li Morette,Drake Li Morette is sworn brother and attempted perpetrator of Gale Li Morette,Drake Li Morette is attempted perpetrator and employee of Gale Li Morette,Drake Li Morette is employee and informant of Gale Li Morette,,a
c,a,What is the relationship between Drake Li Morette and Richard Berkeley?,Drake Li Morette is superior and colleague of Richard Berkeley,Drake Li Morette is future mother in law and step-son of Richard Berkeley,Drake Li Morette is step-son and in the lawsuit against x of Richard Berkeley,Drake Li Morette is in the lawsuit against x and schoolmate of Richard Berkeley,,a
c,a,What is the relationship between Drake Li Morette and Andrew Paloski?,Drake Li Morette is colleague of Andrew Paloski,Drake Li Morette is jealous by Andrew Paloski,Drake Li Morette is biological daughter of Andrew Paloski,Drake Li Morette is victim of Andrew Paloski,,a
c,a,What is the relationship between Drake Li Morette and Elaine Carter?,Drake Li Morette is college of Elaine Carter,Drake Li Morette is bigger in law of Elaine Carter,Drake Li Morette is an adaptive sister of Elaine Carter,Drake Li Morette is bully of Elaine Carter,,a
c,a,What is the non-existent relationship between Hans Li Morette and Andrew Paloski?,Hans Li Morette is colleague of Andrew Paloski,Hans Li Morette is mentor of Andrew Paloski,Hans Li Morette is jealous of Andrew Paloski,Hans Li Morette is biological mother of Andrew Paloski,,d
c,a,What is the non-existent relationship between Hans Li Morette and Sylvia Costa?,Hans Li Morette is colleague of Sylvia Costa,Hans Li Morette is manipulator of Sylvia Costa,Hans Li Morette is deceiver of Sylvia Costa,Hans Li Morette is aunt of Sylvia Costa,,d
c,a,What is the non-existent relationship between Hans Li Morette and Gale Li Morette?,Hans Li Morette is wife of Gale Li Morette,Hans Li Morette is attempted murderer of Gale Li Morette,Hans Li Morette is betrayer of Gale Li Morette,Hans Li Morette is half brother of Gale Li Morette,,d
c,a,What is the non-existent relationship between Hans Li Morette and Drake Li Morette?,Hans Li Morette is colleague of Drake Li Morette,Hans Li Morette is brother of Drake Li Morette,Hans Li Morette is rival in love of Drake Li Morette,Hans Li Morette is quest companion of Drake Li Morette,,d
c,a,What is the non-existent relationship between Hans Li Morette and Jim Mason?,Hans Li Morette is in the lawsuit against Jim Mason,Hans Li Morette is victim of Jim Mason,Hans Li Morette is patient of Jim Mason,Hans Li Morette is fond of Jim Mason,,d
b,a,What is the true identity of the intern Elaine Carter?,Organ traffickers,Undercover Police Regular Intern,Kidnappers,,b,
b,a,What is the true identity of Drake Li Morette?,Organ traffickers,Undercover Cop ,Hans Li Morette disguised himself as,Kidnappers,,c
b,a,What was not done by Frank Bijeli?,murder,Stealing files,Fraud,When Father Tom's request,,a
b,a,What is Tony Bijeli's true identity?,Kidnappers,Killer,Undercover Cop ,patient,,a
b,a,What was not done by Richard Berkeley?,Appropriating hospital funds as allowances,Hiring someone to steal documents,Participate in organ trafficking,Hiring someone to burn down Drake's house,,c
b,a,What is Father Tom's true identity?,Kidnappers,Killer,A big scammer with a strong desire,People with special abilities,,c
b,a,What is the true identity of head nurse Sylvia Costa?,An accomplice in organ trafficking,Killer,Undercover Cop ,People with special abilities,,a
c,a,What is the non-existent relationship between Drake Li Morette and Hans Li Morette?,Drake Li Morette is colleague of Hans Li Morette,Drake Li Morette is brother of Hans Li Morette,Drake Li Morette is rival in love of Hans Li Morette,Drake Li Morette is acquaintance of Hans Li Morette,,d
c,a,What is the relationship between Drake Li Morette and Gale Li Morette?,Drake Li Morette is extramarital affair with x and sister in law of Gale Li Morette,Drake Li Morette is murderer and patient of Gale Li Morette,Drake Li Morette is patient and subject of investigation for x of Gale Li Morette,Drake Li Morette is subject of investigation for x and servant of Gale Li Morette,,a
c,a,What is the relationship between Drake Li Morette and Richard Berkeley?,Drake Li Morette is superior and colleague of Richard Berkeley,Drake Li Morette is teacher and deceiver of Richard Berkeley,Drake Li Morette is deceiver and granddaughter of Richard Berkeley,Drake Li Morette is granddaughter and relative of Richard Berkeley,,a
c,a,What is the relationship between Drake Li Morette and Andrew Paloski?,Drake Li Morette is colleague of Andrew Paloski,Drake Li Morette is betrayed by Andrew Paloski,Drake Li Morette is jealous of Andrew Paloski,Drake Li Morette is friend of Andrew Paloski,,a
c,a,What is the relationship between Drake Li Morette and Elaine Carter?,Drake Li Morette is college of Elaine Carter,Drake Li Morette is helper of Elaine Carter,Drake Li Morette is trapped by Elaine Carter,Drake Li Morette is equality of Elaine Carter,,a
c,a,What is the non-existent relationship between Hans Li Morette and Andrew Paloski?,Hans Li Morette is colleague of Andrew Paloski,Hans Li Morette is mentor of Andrew Paloski,Hans Li Morette is jealous of Andrew Paloski,Hans Li Morette is extramarital affair with Andrew Paloski,,d
c,a,What is the non-existent relationship between Hans Li Morette and Sylvia Costa?,Hans Li Morette is colleague of Sylvia Costa,Hans Li Morette is manipulator of Sylvia Costa,Hans Li Morette is deceiver of Sylvia Costa,Hans Li Morette is brother in law of Sylvia Costa,,d
c,a,What is the non-existent relationship between Hans Li Morette and Gale Li Morette?,Hans Li Morette is wife of Gale Li Morette,Hans Li Morette is attempted murderer of Gale Li Morette,Hans Li Morette is betrayer of Gale Li Morette,Hans Li Morette is quest companion of Gale Li Morette,,d
c,a,What is the non-existent relationship between Hans Li Morette and Drake Li Morette?,Hans Li Morette is colleague of Drake Li Morette,Hans Li Morette is brother of Drake Li Morette,Hans Li Morette is rival in love of Drake Li Morette,Hans Li Morette is secret admirer of Drake Li Morette,,d
c,a,What is the non-existent relationship between Hans Li Morette and Jim Mason?,Hans Li Morette is in the lawsuit against Jim Mason,Hans Li Morette is victim of Jim Mason,Hans Li Morette is patient of Jim Mason,Hans Li Morette is required by Jim Mason,,d
a,a,Who killed Hans Li Morette?,Gale Li Morette,Nurse head [Sylvia Costa],Drake Li Morette,Frank Bijeli,,a
b,a,How did Hans Li Morette die?,Shot to death,Beaten to death with a fist,Poisoned to death by poison,Drowned by water,,a
b,a,What was the motive behind the killer killing Hans Li Morette?,Love killing,Vendetta,interest,Accidental killing,,c
b,a,"The perpetrator is the victim, Hans Li Morette. Who is that?",Enemies,colleague,friend,wife,,d
b,a,Where was Hans Li Morette killed?,emergency room,Johnson Family,laboratory,dressing room,,c
b,a,When was Hans Li Morette killed?,This afternoon from 5:00 to 5:30,This afternoon from 6:30 to 7:00,Tonight from 7:00 to 7:30,This morning from 6:30 to 7:00,,b
b,b,Please select the two people you most suspect of killing Hans Li Morette,Gale Li Morette,Nurse head [Sylvia Costa],Drake Li Morette,Frank Bijeli,,a
b,a,What is the true identity of the intern Elaine Carter?,Organ traffickers,Undercover Police Regular Intern,Kidnappers,,b,
b,a,What is the true identity of Drake Li Morette?,Organ traffickers,Undercover Cop ,Hans Li Morette disguised himself as,Kidnappers,,c
b,a,What was not done by Richard Berkeley?,Appropriating hospital funds as allowances,Hiring someone to steal documents,Participate in organ trafficking,Hiring someone to burn down Drake's house,,c
b,a,What is Father Tom's true identity?,Kidnappers,Killer,A big scammer with a strong desire,People with special abilities,,c
b,a,What is the true identity of head nurse Sylvia Costa?,An accomplice in organ trafficking,Killer,Undercover Cop ,People with special abilities,,a
c,a,What is the relationship between Tony and Frank Bijeli?,Tony is brother of Frank Bijeli,Tony is liked by Frank Bijeli,Tony is landlord of Frank Bijeli,Tony is colleague of Frank Bijeli,,a
c,a,What is the relationship between Tony and Father Tom?,Tony is manipulator of Father Tom,Tony is authority over Father Tom,Tony is romantic relationships with Father Tom,Tony is mother in law of Father Tom,,a
c,a,What is the relationship between Tony and Tony Bijeli?,Tony is same person as Tony Bijeli (different reference),Tony is brother of Tony Bijeli,Tony is niece of Tony Bijeli,Tony is doctor of Tony Bijeli,,a
c,a,What is the relationship between Richard Berkeley and Andrew Paloski?,Richard Berkeley is subordinate and colleague of Andrew Paloski,Richard Berkeley is thief and elder sister of Andrew Paloski,Richard Berkeley is elder sister and granddaughter of Andrew Paloski,Richard Berkeley is granddaughter and younger brother of Andrew Paloski,,a
c,a,What is the relationship between Richard Berkeley and Sylvia Costa?,Richard Berkeley is subordinate and colleague of Sylvia Costa,Richard Berkeley is killed by x and informant of Sylvia Costa,Richard Berkeley is informant and jealous of Sylvia Costa,Richard Berkeley is jealous and son in law of Sylvia Costa,,a
c,a,What is the relationship between Richard Berkeley and Drake Li Morette?,Richard Berkeley is subordinate and colleague of Drake Li Morette,Richard Berkeley is adoptive brother and biological son of Drake Li Morette,Richard Berkeley is biological son and hate of Drake Li Morette,Richard Berkeley is hate and thief of Drake Li Morette,,a
c,a,What is the relationship between Richard Berkeley and Hans Li Morette?,Richard Berkeley is subordinate and colleague of Hans Li Morette,Richard Berkeley is manipulator and adoptive father of Hans Li Morette,Richard Berkeley is adoptive father and son in law of Hans Li Morette,Richard Berkeley is son in law and disliked by x of Hans Li Morette,,a
c,a,What is the relationship between Richard Berkeley and Elaine Carter?,Richard Berkeley is a request company of Elaine Carter,Richard Berkeley is surveyed by Elaine Carter,Richard Berkeley is river of Elaine Carter,Richard Berkeley is the master of Elaine Carter,,a
a,a,Who killed Hans Li Morette?,Gale Li Morette,Nurse head [Sylvia Costa],Drake Li Morette,Frank Bijeli,,a
b,a,How did Hans Li Morette die?,Shot to death,Beaten to death with a fist,Poisoned to death by poison,Drowned by water,,a
b,a,What was the motive behind the killer killing Hans Li Morette?,Love killing,Vendetta,interest,Accidental killing,,c
b,a,"The perpetrator is the victim, Hans Li Morette. Who is that?",Enemies,colleague,friend,wife,,d
b,a,Where was Hans Li Morette killed?,emergency room,Johnson Family,laboratory,dressing room,,c
b,a,When was Hans Li Morette killed?,This afternoon from 5:00 to 5:30,This afternoon from 6:30 to 7:00,Tonight from 7:00 to 7:30,This morning from 6:30 to 7:00,,b
b,b,Please select the two people you most suspect of killing Hans Li Morette,Gale Li Morette,Nurse head [Sylvia Costa],Drake Li Morette,Frank Bijeli,,a
b,a,What is the true identity of the intern Elaine Carter?,Organ traffickers,Undercover Police Regular Intern,Kidnappers,,b,
b,a,What is the true identity of Drake Li Morette?,Organ traffickers,Undercover Cop ,Hans Li Morette disguised himself as,Kidnappers,,c
b,a,What was not done by Frank Bijeli?,murder,Stealing files,Fraud,When Father Tom's request,,a
b,a,What is Tony Bijeli's true identity?,Kidnappers,Killer,Undercover Cop ,patient,,a
b,a,What was not done by Richard Berkeley?,Appropriating hospital funds as allowances,Hiring someone to steal documents,Participate in organ trafficking,Hiring someone to burn down Drake's house,,c
b,a,What is Father Tom's true identity?,Kidnappers,Killer,A big scammer with a strong desire,People with special abilities,,c
b,a,What is the true identity of head nurse Sylvia Costa?,An accomplice in organ trafficking,Killer,Undercover Cop ,People with special abilities,,a
c,a,What is the non-existent relationship between Hans Li Morette and Andrew Paloski?,Hans Li Morette is colleague of Andrew Paloski,Hans Li Morette is mentor of Andrew Paloski,Hans Li Morette is jealous of Andrew Paloski,Hans Li Morette is possibly family of Andrew Paloski,,d
