value,type,question,a,b,c,d,e,truth
b,a,"The perpetrator is the victim, Hans Li Morette. Who is that?",Enemies,colleague,friend,wife,,d
b,a,Where was Hans Li Morette killed?,emergency room,Johnson Family,laboratory,dressing room,,c
b,a,When was Hans Li Morette killed?,This afternoon from 5:00 to 5:30,This afternoon from 6:30 to 7:00,Tonight from 7:00 to 7:30,This morning from 6:30 to 7:00,,b
b,b,Please select the two people you most suspect of killing Hans Li Morette,Gale Li Morette,Nurse head [Sylvia Costa],Drake Li Morette,Frank Bijeli,,a
b,a,What is the true identity of the intern Elaine Carter?,Organ traffickers,Undercover Police Regular Intern,Kidnappers,,,b
b,a,What is the true identity of Drake Li Morette?,Organ traffickers,Undercover Cop ,Hans Li Morette disguised himself as,Kidnappers,,c
b,a,What was not done by Frank Bijeli?,murder,Stealing files,Fraud,When Father Tom's request,,a
b,a,What is Tony Bijeli's true identity?,Kidnappers,Killer,Undercover Cop ,patient,,a
b,a,What was not done by Richard Berkeley?,Appropriating hospital funds as allowances,Hiring someone to steal documents,Participate in organ trafficking,Hiring someone to burn down Drake's house,,c
b,a,What is Father Tom's true identity?,Kidnappers,Killer,A big scammer with a strong desire,People with special abilities,,c
b,a,What is the true identity of head nurse Sylvia Costa?,An accomplice in organ trafficking,Killer,Undercover Cop ,People with special abilities,,a
c,a,What is the non-existent relationship between Hans Li Morette and Andrew Paloski?,Andrew Paloski is colleague of Hans Li Morette,Andrew Paloski is mentor of Hans Li Morette,Andrew Paloski is jealous of Hans Li Morette,Hans Li Morette is future daughter in law of Andrew Paloski,,d
c,a,What is the non-existent relationship between Hans Li Morette and Sylvia Costa?,Sylvia Costa is colleague of Hans Li Morette,Sylvia Costa is manipulator of Hans Li Morette,Sylvia Costa is deceiver of Hans Li Morette,Hans Li Morette is daughter of Sylvia Costa,,d
c,a,What is the non-existent relationship between Hans Li Morette and Gale Li Morette?,Gale Li Morette is wife of Hans Li Morette,Gale Li Morette is attempted murderer of Hans Li Morette,Gale Li Morette is betrayer of Hans Li Morette,Hans Li Morette is father in law of Gale Li Morette,,d
c,a,What is the relationship between Richard Berkeley and Andrew Paloski?,Andrew Paloski is subordinate and colleague of Richard Berkeley,Richard Berkeley is husband and admired by x of Andrew Paloski,Richard Berkeley is admired by x and ex-boyfriend of Andrew Paloski,Richard Berkeley is ex-boyfriend and hate of Andrew Paloski,,a
c,a,What is the relationship between Richard Berkeley and Sylvia Costa?,Sylvia Costa is subordinate and colleague of Richard Berkeley,Richard Berkeley is spy and biological mother of Sylvia Costa,Richard Berkeley is biological mother and fondness of Sylvia Costa,Richard Berkeley is fondness and daughter in law of Sylvia Costa,,a
c,a,What is the relationship between Richard Berkeley and Drake Li Morette?,Drake Li Morette is subordinate and colleague of Richard Berkeley,Richard Berkeley is secret lover and murderer of Drake Li Morette,Richard Berkeley is murderer and wife of Drake Li Morette,Richard Berkeley is wife and younger brother of Drake Li Morette,,a
a,a,Who killed Hans Li Morette?,Gale Li Morette,Nurse head [Sylvia Costa],Drake Li Morette,Frank Bijeli,,a
b,a,How did Hans Li Morette die?,Shot to death,Beaten to death with a fist,Poisoned to death by poison,Drowned by water,,a
b,a,What was the motive behind the killer killing Hans Li Morette?,Love killing,Vendetta,interest,Accidental killing,,c
b,a,"The perpetrator is the victim, Hans Li Morette. Who is that?",Enemies,colleague,friend,wife,,d
b,a,Where was Hans Li Morette killed?,emergency room,Johnson Family,laboratory,dressing room,,c
b,a,When was Hans Li Morette killed?,This afternoon from 5:00 to 5:30,This afternoon from 6:30 to 7:00,Tonight from 7:00 to 7:30,This morning from 6:30 to 7:00,,b
b,b,Please select the two people you most suspect of killing Hans Li Morette,Gale Li Morette,Nurse head [Sylvia Costa],Drake Li Morette,Frank Bijeli,,a
a,a,Who is helping organ traffickers sell organs in the hospital?, Drake Li Morette,Nurse head Sylvia Costa,no one,Andrew Paloski,,b
a,a,Who is an organ dealer?,Tony Bigley,Father Tom,Dean [Richard Berkeley],James Lai Li,,d
b,a,What is the true identity of Drake Li Morette?,Organ traffickers,Undercover Cop ,Hans Li Morette disguised himself as,Kidnappers,,c
b,a,What was not done by Frank Bijeli?,murder,Stealing files,Fraud,When Father Tom's request,,a
b,a,What is Tony Bijeli's true identity?,Kidnappers,Killer,Undercover Cop ,patient,,a
b,a,What was not done by Richard Berkeley?,Appropriating hospital funds as allowances,Hiring someone to steal documents,Participate in organ trafficking,Hiring someone to burn down Drake's house,,c
b,a,What is Father Tom's true identity?,Kidnappers,Killer,A big scammer with a strong desire,People with special abilities,,c
c,a,What is the relationship between Frank Bijeli and Tony?,Tony is brother of Frank Bijeli,Frank Bijeli is perpetrator of Tony,Frank Bijeli is perpetrator of Tony,Frank Bijeli is student of Tony,,a
c,a,What is the relationship between Frank Bijeli and Father Tom?,Father Tom is employer of Frank Bijeli,Frank Bijeli is step-son of Father Tom,Frank Bijeli is admired by Father Tom,Frank Bijeli is subject of investigation for Father Tom,,a
c,a,What is the relationship between Frank Bijeli and Drake Li Morette?,Drake Li Morette is doctor of Frank Bijeli,Frank Bijeli is rival in love of Drake Li Morette,Frank Bijeli is jealous by Drake Li Morette,Frank Bijeli is rebellion against Drake Li Morette,,a
c,a,What is the relationship between Tony and Frank Bijeli?,Frank Bijeli is brother of Tony,Tony is helped by Frank Bijeli,Tony is business partner of Frank Bijeli,Tony is ex-romantic relationships with Frank Bijeli,,a
c,a,What is the relationship between Tony and Father Tom?,Father Tom is manipulator of Tony,Tony is fondness of Father Tom,Tony is adoptive son of Father Tom,Tony is admired by Father Tom,,a
c,a,What is the relationship between Tony and Tony Bijeli?,Tony Bijeli is same person as Tony (different reference),Tony is adversary of Tony Bijeli,Tony is landlord of Tony Bijeli,Tony is superior of Tony Bijeli,,a
c,a,What is the non-existent relationship between Head Nurse Costa and Hans Li Morette?,Hans Li Morette is colleague of Head Nurse Costa,Hans Li Morette is manipulated by Head Nurse Costa,Hans Li Morette is deceived by Head Nurse Costa,Head Nurse Costa is helped by Hans Li Morette,,d
c,a,What is the relationship between Head Nurse Costa and Richard Berkeley?,Richard Berkeley is superior and colleague of Head Nurse Costa,Head Nurse Costa is seeker of help from x and manipulated by x of Richard Berkeley,Head Nurse Costa is manipulated by x and dislike of Richard Berkeley,Head Nurse Costa is dislike and classmate of Richard Berkeley,,a
c,a,What is the relationship between Head Nurse Costa and James Lai Li?,James Lai Li is creditor and manipulator of Head Nurse Costa,Head Nurse Costa is younger brother and adoptive father of James Lai Li,Head Nurse Costa is adoptive father and helped by x of James Lai Li,Head Nurse Costa is helped by x and son of James Lai Li,,a
c,a,What is the relationship between Richard Berkeley and Andrew Paloski?,Andrew Paloski is subordinate and colleague of Richard Berkeley,Richard Berkeley is co-wives and murderer of Andrew Paloski,Richard Berkeley is murderer and sister of Andrew Paloski,Richard Berkeley is sister and fiancee of Andrew Paloski,,a
c,a,What is the relationship between Richard Berkeley and Sylvia Costa?,Sylvia Costa is subordinate and colleague of Richard Berkeley,Richard Berkeley is niece and husband of Sylvia Costa,Richard Berkeley is husband and father of Sylvia Costa,Richard Berkeley is father and hated by x of Sylvia Costa,,a
c,a,What is the relationship between Richard Berkeley and Drake Li Morette?,Drake Li Morette is subordinate and colleague of Richard Berkeley,Richard Berkeley is suspicious and daughter of Drake Li Morette,Richard Berkeley is daughter and manipulator of Drake Li Morette,Richard Berkeley is manipulator and grandchild of Drake Li Morette,,a
c,a,What is the non-existent relationship between Gale Li Morette and Drake Li Morette?,Drake Li Morette is extramarital affair with Gale Li Morette,Drake Li Morette is brother in law of Gale Li Morette,Drake Li Morette is victim of Gale Li Morette,Gale Li Morette is classmate of Drake Li Morette,,d
c,a,What is the relationship between Gale Li Morette and Hans Li Morette?,Hans Li Morette is husband and betrayed by x of Gale Li Morette,Gale Li Morette is possibly family and crime partner of Hans Li Morette,Gale Li Morette is crime partner and host of Hans Li Morette,Gale Li Morette is host and sister of Hans Li Morette,,a
c,a,What is the relationship between Gale Li Morette and James Lai Li?,James Lai Li is helper and customer of Gale Li Morette,Gale Li Morette is fiance and son of James Lai Li,Gale Li Morette is son and suspected by x of James Lai Li,Gale Li Morette is suspected by x and younger sister of James Lai Li,,a
a,a,Who killed Hans Li Morette?,Gale Li Morette,Nurse head [Sylvia Costa],Drake Li Morette,Frank Bijeli,,a
b,a,How did Hans Li Morette die?,Shot to death,Beaten to death with a fist,Poisoned to death by poison,Drowned by water,,a
b,a,What was the motive behind the killer killing Hans Li Morette?,Love killing,Vendetta,interest,Accidental killing,,c
b,a,"The perpetrator is the victim, Hans Li Morette. Who is that?",Enemies,colleague,friend,wife,,d
b,a,Where was Hans Li Morette killed?,emergency room,Johnson Family,laboratory,dressing room,,c
b,a,When was Hans Li Morette killed?,This afternoon from 5:00 to 5:30,This afternoon from 6:30 to 7:00,Tonight from 7:00 to 7:30,This morning from 6:30 to 7:00,,b
b,b,Please select the two people you most suspect of killing Hans Li Morette,Gale Li Morette,Nurse head [Sylvia Costa],Drake Li Morette,Frank Bijeli,,a
b,a,What is the true identity of the intern Elaine Carter?,Organ traffickers,Undercover Police Regular Intern,Kidnappers,,,b
b,a,What is the true identity of Drake Li Morette?,Organ traffickers,Undercover Cop ,Hans Li Morette disguised himself as,Kidnappers,,c
b,a,What was not done by Frank Bijeli?,murder,Stealing files,Fraud,When Father Tom's request,,a
b,a,What is Tony Bijeli's true identity?,Kidnappers,Killer,Undercover Cop ,patient,,a
b,a,What is Father Tom's true identity?,Kidnappers,Killer,A big scammer with a strong desire,People with special abilities,,c
b,a,What is the true identity of head nurse Sylvia Costa?,An accomplice in organ trafficking,Killer,Undercover Cop ,People with special abilities,,a
c,a,What is the non-existent relationship between Elaine Carter and Dr. Paloski?,Dr. Paloski is mentor of Elaine Carter,Dr. Paloski is colleague of Elaine Carter,Dr. Paloski is subject of investigation for Elaine Carter,Elaine Carter is fondness of Dr. Paloski,,d
c,a,What is the relationship between Elaine Carter and James Lai Li?,James Lai Li is suspected by x and subject of investigation for x of Elaine Carter,Elaine Carter is saved by x and landlord of James Lai Li,Elaine Carter is landlord and future relative of James Lai Li,Elaine Carter is future relative and step-daughter of James Lai Li,,a
c,a,What is the relationship between Elaine Carter and Hans Li Morette?,Hans Li Morette is colleague and subject of investigation for x of Elaine Carter,Elaine Carter is elder brother and daughter in law of Hans Li Morette,Elaine Carter is daughter in law and host of Hans Li Morette,Elaine Carter is host and informant of Hans Li Morette,,a
c,a,What is the non-existent relationship between Drake Li Morette and Hans Li Morette?,Hans Li Morette is colleague of Drake Li Morette,Hans Li Morette is brother of Drake Li Morette,Hans Li Morette is rival in love of Drake Li Morette,Drake Li Morette is ex-girlfriend of Hans Li Morette,,d
c,a,What is the relationship between Drake Li Morette and Gale Li Morette?,Gale Li Morette is extramarital affair with x and sister in law of Drake Li Morette,Drake Li Morette is master and employee of Gale Li Morette,Drake Li Morette is employee and quest companion of Gale Li Morette,Drake Li Morette is quest companion and manipulated by x of Gale Li Morette,,a
c,a,What is the relationship between Drake Li Morette and Richard Berkeley?,Richard Berkeley is superior and colleague of Drake Li Morette,Drake Li Morette is fiancee and wife of Richard Berkeley,Drake Li Morette is wife and classmate of Richard Berkeley,Drake Li Morette is classmate and friend of Richard Berkeley,,a
c,a,What is the non-existent relationship between Hans Li Morette and Andrew Paloski?,Andrew Paloski is colleague of Hans Li Morette,Andrew Paloski is mentor of Hans Li Morette,Andrew Paloski is jealous of Hans Li Morette,Hans Li Morette is adoptive daughter of Andrew Paloski,,d
c,a,What is the non-existent relationship between Hans Li Morette and Sylvia Costa?,Sylvia Costa is colleague of Hans Li Morette,Sylvia Costa is manipulator of Hans Li Morette,Sylvia Costa is deceiver of Hans Li Morette,Hans Li Morette is liked by Sylvia Costa,,d
c,a,What is the non-existent relationship between Hans Li Morette and Gale Li Morette?,Gale Li Morette is wife of Hans Li Morette,Gale Li Morette is attempted murderer of Hans Li Morette,Gale Li Morette is betrayer of Hans Li Morette,Hans Li Morette is relative of Gale Li Morette,,d
a,a,Who killed Hans Li Morette?,Gale Li Morette,Nurse head [Sylvia Costa],Drake Li Morette,Frank Bijeli,,a
b,a,How did Hans Li Morette die?,Shot to death,Beaten to death with a fist,Poisoned to death by poison,Drowned by water,,a
b,a,What was the motive behind the killer killing Hans Li Morette?,Love killing,Vendetta,interest,Accidental killing,,c
b,a,"The perpetrator is the victim, Hans Li Morette. Who is that?",Enemies,colleague,friend,wife,,d
b,a,Where was Hans Li Morette killed?,emergency room,Johnson Family,laboratory,dressing room,,c
b,a,When was Hans Li Morette killed?,This afternoon from 5:00 to 5:30,This afternoon from 6:30 to 7:00,Tonight from 7:00 to 7:30,This morning from 6:30 to 7:00,,b
b,b,Please select the two people you most suspect of killing Hans Li Morette,Gale Li Morette,Nurse head [Sylvia Costa],Drake Li Morette,Frank Bijeli,,a
b,a,What is the true identity of the intern Elaine Carter?,Organ traffickers,Undercover Police Regular Intern,Kidnappers,,,b
b,a,What was not done by Frank Bijeli?,murder,Stealing files,Fraud,When Father Tom's request,,a
b,a,What is Frank Bijeli's true identity?,Killer,Undercover Cop ,patient,Father Tom's request,,d
b,a,What was not done by Richard Berkeley?,Appropriating hospital funds as allowances,Hiring someone to steal documents,Participate in organ trafficking,Hiring someone to burn down Drake's house,,c
b,a,What is Father Tom's true identity?,Kidnappers,Killer,A big scammer with a strong desire,People with special abilities,,c
b,a,What is the true identity of head nurse Sylvia Costa?,An accomplice in organ trafficking,Killer,Undercover Cop ,People with special abilities,,a
c,a,What is the relationship between Frank Bijeli and Tony?,Tony is brother of Frank Bijeli,Frank Bijeli is spy of Tony,Frank Bijeli is murderer of Tony,Frank Bijeli is customer of Tony,,a
c,a,What is the relationship between Frank Bijeli and Father Tom?,Father Tom is employer of Frank Bijeli,Frank Bijeli is perpetrator of Father Tom,Frank Bijeli is suspicious of Father Tom,Frank Bijeli is fiance of Father Tom,,a
c,a,What is the relationship between Frank Bijeli and Drake Li Morette?,Drake Li Morette is doctor of Frank Bijeli,Frank Bijeli is adversary of Drake Li Morette,Frank Bijeli is seeker of help from Drake Li Morette,Frank Bijeli is future relative of Drake Li Morette,,a
c,a,What is the relationship between Father Tom and Tony?,Tony is manipulated by x and deceived by x of Father Tom,Father Tom is authority over x and student of Tony,Father Tom is student and ex-girlfriend of Tony,Father Tom is ex-girlfriend and admired by x of Tony,,a
c,a,What is the relationship between Father Tom and Frank Bijeli?,Frank Bijeli is employee of Father Tom,Father Tom is father in law of Frank Bijeli,Father Tom is bully of Frank Bijeli,Father Tom is adoptive daughter of Frank Bijeli,,a
c,a,What is the relationship between Father Tom and Drake Li Morette?,Drake Li Morette is doctor of Father Tom,Father Tom is helped by Drake Li Morette,Father Tom is step-brother of Drake Li Morette,Father Tom is hate of Drake Li Morette,,a
a,a,Who killed Hans Li Morette?,Gale Li Morette,Nurse head [Sylvia Costa],Drake Li Morette,Frank Bijeli,,a
b,a,How did Hans Li Morette die?,Shot to death,Beaten to death with a fist,Poisoned to death by poison,Drowned by water,,a
b,a,What was the motive behind the killer killing Hans Li Morette?,Love killing,Vendetta,interest,Accidental killing,,c
b,a,"The perpetrator is the victim, Hans Li Morette. Who is that?",Enemies,colleague,friend,wife,,d
b,a,Where was Hans Li Morette killed?,emergency room,Johnson Family,laboratory,dressing room,,c
b,a,When was Hans Li Morette killed?,This afternoon from 5:00 to 5:30,This afternoon from 6:30 to 7:00,Tonight from 7:00 to 7:30,This morning from 6:30 to 7:00,,b
b,b,Please select the two people you most suspect of killing Hans Li Morette,Gale Li Morette,Nurse head [Sylvia Costa],Drake Li Morette,Frank Bijeli,,a
b,a,What is the true identity of the intern Elaine Carter?,Organ traffickers,Undercover Police Regular Intern,Kidnappers,,,b
b,a,What is the true identity of Drake Li Morette?,Organ traffickers,Undercover Cop ,Hans Li Morette disguised himself as,Kidnappers,,c
b,a,What was not done by Frank Bijeli?,murder,Stealing files,Fraud,When Father Tom's request,,a
b,a,What is Tony Bijeli's true identity?,Kidnappers,Killer,Undercover Cop ,patient,,a
b,a,What was not done by Richard Berkeley?,Appropriating hospital funds as allowances,Hiring someone to steal documents,Participate in organ trafficking,Hiring someone to burn down Drake's house,,c
b,a,What is Father Tom's true identity?,Kidnappers,Killer,A big scammer with a strong desire,People with special abilities,,c
c,a,What is the non-existent relationship between Elaine Carter and Dr. Paloski?,Dr. Paloski is mentor of Elaine Carter,Dr. Paloski is colleague of Elaine Carter,Dr. Paloski is subject of investigation for Elaine Carter,Elaine Carter is daughter of Dr. Paloski,,d
c,a,What is the relationship between Elaine Carter and James Lai Li?,James Lai Li is suspected by x and subject of investigation for x of Elaine Carter,Elaine Carter is future father in law and step-father of James Lai Li,Elaine Carter is step-father and master of James Lai Li,Elaine Carter is master and biological father of James Lai Li,,a
c,a,What is the relationship between Elaine Carter and Hans Li Morette?,Hans Li Morette is colleague and subject of investigation for x of Elaine Carter,Elaine Carter is secret admirer and son of Hans Li Morette,Elaine Carter is son and host of Hans Li Morette,Elaine Carter is host and student of Hans Li Morette,,a
c,a,What is the relationship between Tony and Frank Bijeli?,Frank Bijeli is brother of Tony,Tony is doctor of Frank Bijeli,Tony is thief of Frank Bijeli,Tony is disliked by Frank Bijeli,,a
c,a,What is the relationship between Tony and Father Tom?,Father Tom is manipulator of Tony,Tony is employer of Father Tom,Tony is lover of Father Tom,Tony is son in law of Father Tom,,a
c,a,What is the relationship between Tony and Tony Bijeli?,Tony Bijeli is same person as Tony (different reference),Tony is deceived by Tony Bijeli,Tony is disliked by Tony Bijeli,Tony is guest of Tony Bijeli,,a
c,a,What is the non-existent relationship between Hans Li Morette and Andrew Paloski?,Andrew Paloski is colleague of Hans Li Morette,Andrew Paloski is mentor of Hans Li Morette,Andrew Paloski is jealous of Hans Li Morette,Hans Li Morette is cousin of Andrew Paloski,,d
c,a,What is the non-existent relationship between Hans Li Morette and Sylvia Costa?,Sylvia Costa is colleague of Hans Li Morette,Sylvia Costa is manipulator of Hans Li Morette,Sylvia Costa is deceiver of Hans Li Morette,Hans Li Morette is niece of Sylvia Costa,,d
c,a,What is the non-existent relationship between Hans Li Morette and Gale Li Morette?,Gale Li Morette is wife of Hans Li Morette,Gale Li Morette is attempted murderer of Hans Li Morette,Gale Li Morette is betrayer of Hans Li Morette,Hans Li Morette is younger brother of Gale Li Morette,,d
a,a,Who killed Hans Li Morette?,Gale Li Morette,Nurse head [Sylvia Costa],Drake Li Morette,Frank Bijeli,,a
b,a,How did Hans Li Morette die?,Shot to death,Beaten to death with a fist,Poisoned to death by poison,Drowned by water,,a
b,a,What was the motive behind the killer killing Hans Li Morette?,Love killing,Vendetta,interest,Accidental killing,,c
b,a,"The perpetrator is the victim, Hans Li Morette. Who is that?",Enemies,colleague,friend,wife,,d
b,a,Where was Hans Li Morette killed?,emergency room,Johnson Family,laboratory,dressing room,,c
b,a,When was Hans Li Morette killed?,This afternoon from 5:00 to 5:30,This afternoon from 6:30 to 7:00,Tonight from 7:00 to 7:30,This morning from 6:30 to 7:00,,b
b,b,Please select the two people you most suspect of killing Hans Li Morette,Gale Li Morette,Nurse head [Sylvia Costa],Drake Li Morette,Frank Bijeli,,a
b,a,What is the true identity of the intern Elaine Carter?,Organ traffickers,Undercover Police Regular Intern,Kidnappers,,,b
b,a,What is the true identity of Drake Li Morette?,Organ traffickers,Undercover Cop ,Hans Li Morette disguised himself as,Kidnappers,,c
b,a,What was not done by Frank Bijeli?,murder,Stealing files,Fraud,When Father Tom's request,,a
b,a,What is Tony Bijeli's true identity?,Kidnappers,Killer,Undercover Cop ,patient,,a
b,a,What was not done by Richard Berkeley?,Appropriating hospital funds as allowances,Hiring someone to steal documents,Participate in organ trafficking,Hiring someone to burn down Drake's house,,c
b,a,What is the true identity of head nurse Sylvia Costa?,An accomplice in organ trafficking,Killer,Undercover Cop ,People with special abilities,,a
c,a,What is the relationship between Frank Bijeli and Tony?,Tony is brother of Frank Bijeli,Frank Bijeli is buyer of Tony,Frank Bijeli is attempted murderer of Tony,Frank Bijeli is lover of Tony,,a
c,a,What is the relationship between Frank Bijeli and Father Tom?,Father Tom is employer of Frank Bijeli,Frank Bijeli is half brother of Father Tom,Frank Bijeli is spy of Father Tom,Frank Bijeli is enemy of Father Tom,,a
c,a,What is the relationship between Frank Bijeli and Drake Li Morette?,Drake Li Morette is doctor of Frank Bijeli,Frank Bijeli is biological son of Drake Li Morette,Frank Bijeli is Drake Li Morette's enemy's family,Frank Bijeli is adoptive daughter of Drake Li Morette,,a
c,a,What is the relationship between Tony and Frank Bijeli?,Frank Bijeli is brother of Tony,Tony is fiancee of Frank Bijeli,Tony is neighbour of Frank Bijeli,Tony is saved by Frank Bijeli,,a
c,a,What is the relationship between Tony and Father Tom?,Father Tom is manipulator of Tony,Tony is possibly family of Father Tom,Tony is step-sister of Father Tom,Tony is secret admirer of Father Tom,,a
c,a,What is the relationship between Tony and Tony Bijeli?,Tony Bijeli is same person as Tony (different reference),Tony is murderer of Tony Bijeli,Tony is biological mother of Tony Bijeli,Tony is adoptive father of Tony Bijeli,,a
c,a,What is the non-existent relationship between Hans Li Morette and Andrew Paloski?,Andrew Paloski is colleague of Hans Li Morette,Andrew Paloski is mentor of Hans Li Morette,Andrew Paloski is jealous of Hans Li Morette,Hans Li Morette is biological daughter of Andrew Paloski,,d
c,a,What is the non-existent relationship between Hans Li Morette and Sylvia Costa?,Sylvia Costa is colleague of Hans Li Morette,Sylvia Costa is manipulator of Hans Li Morette,Sylvia Costa is deceiver of Hans Li Morette,Hans Li Morette is friend of Sylvia Costa,,d
c,a,What is the non-existent relationship between Hans Li Morette and Gale Li Morette?,Gale Li Morette is wife of Hans Li Morette,Gale Li Morette is attempted murderer of Hans Li Morette,Gale Li Morette is betrayer of Hans Li Morette,Hans Li Morette is saviour of Gale Li Morette,,d
a,a,Who killed Hans Li Morette?,Gale Li Morette,Nurse head [Sylvia Costa],Drake Li Morette,Frank Bijeli,,a
b,a,How did Hans Li Morette die?,Shot to death,Beaten to death with a fist,Poisoned to death by poison,Drowned by water,,a
b,a,What was the motive behind the killer killing Hans Li Morette?,Love killing,Vendetta,interest,Accidental killing,,c
b,a,"The perpetrator is the victim, Hans Li Morette. Who is that?",Enemies,colleague,friend,wife,,d
b,a,Where was Hans Li Morette killed?,emergency room,Johnson Family,laboratory,dressing room,,c
b,a,When was Hans Li Morette killed?,This afternoon from 5:00 to 5:30,This afternoon from 6:30 to 7:00,Tonight from 7:00 to 7:30,This morning from 6:30 to 7:00,,b
b,b,Please select the two people you most suspect of killing Hans Li Morette,Gale Li Morette,Nurse head [Sylvia Costa],Drake Li Morette,Frank Bijeli,,a
b,a,What is the true identity of the intern Elaine Carter?,Organ traffickers,Undercover Police Regular Intern,Kidnappers,,,b
b,a,What is the true identity of Drake Li Morette?,Organ traffickers,Undercover Cop ,Hans Li Morette disguised himself as,Kidnappers,,c
b,a,What was not done by Richard Berkeley?,Appropriating hospital funds as allowances,Hiring someone to steal documents,Participate in organ trafficking,Hiring someone to burn down Drake's house,,c
b,a,What is Father Tom's true identity?,Kidnappers,Killer,A big scammer with a strong desire,People with special abilities,,c
b,a,What is the true identity of head nurse Sylvia Costa?,An accomplice in organ trafficking,Killer,Undercover Cop ,People with special abilities,,a
c,a,What is the relationship between Tony and Frank Bijeli?,Frank Bijeli is brother of Tony,Tony is secret admirer of Frank Bijeli,Tony is guest of Frank Bijeli,Tony is saviour of Frank Bijeli,,a
c,a,What is the relationship between Tony and Father Tom?,Father Tom is manipulator of Tony,Tony is seeker of help from Father Tom,Tony is grandmother of Father Tom,Tony is ex-wife of Father Tom,,a
c,a,What is the relationship between Tony and Tony Bijeli?,Tony Bijeli is same person as Tony (different reference),Tony is perpetrator of Tony Bijeli's family,Tony is subordinate of Tony Bijeli,Tony is adoptive sister of Tony Bijeli,,a
c,a,What is the relationship between Richard Berkeley and Andrew Paloski?,Andrew Paloski is subordinate and colleague of Richard Berkeley,Richard Berkeley is nephew and secret crush of Andrew Paloski,Richard Berkeley is secret crush and bully of Andrew Paloski,Richard Berkeley is bully and information receiver from x of Andrew Paloski,,a
c,a,What is the relationship between Richard Berkeley and Sylvia Costa?,Sylvia Costa is subordinate and colleague of Richard Berkeley,Richard Berkeley is guest and classmate of Sylvia Costa,Richard Berkeley is classmate and step-sister of Sylvia Costa,Richard Berkeley is step-sister and hate of Sylvia Costa,,a
c,a,What is the relationship between Richard Berkeley and Drake Li Morette?,Drake Li Morette is subordinate and colleague of Richard Berkeley,Richard Berkeley is bully and admired by x of Drake Li Morette,Richard Berkeley is admired by x and seeker of help from x of Drake Li Morette,Richard Berkeley is seeker of help from x and son in law of Drake Li Morette,,a
a,a,Who killed Hans Li Morette?,Gale Li Morette,Nurse head [Sylvia Costa],Drake Li Morette,Frank Bijeli,,a
b,a,How did Hans Li Morette die?,Shot to death,Beaten to death with a fist,Poisoned to death by poison,Drowned by water,,a
b,a,What was the motive behind the killer killing Hans Li Morette?,Love killing,Vendetta,interest,Accidental killing,,c
