value,type,question,a,b,c,d,e,truth
c,a,What is the non-existent relationship between Zhang Erfu (Second Officer Zhang or Zhang the Second Mate) and Liu Qi?,Liu Qi is acquaintance of Zhang Erfu (Second Officer Zhang or Zhang the Second Mate),Liu Qi is dislike of Zhang Erfu (Second Officer Zhang or Zhang the Second Mate),Liu Qi is superior of Zhang Erfu (Second Officer Zhang or Zhang the Second Mate),Zhang Erfu (Second Officer Zhang or Zhang the Second Mate) is mother of Liu Qi,,d
c,a,What is the relationship between Zhang Erfu (Second Officer Zhang or Zhang the Second Mate) and Captain Hong?,Captain Hong is acquaintance and dislike of Zhang Erfu (Second Officer Zhang or Zhang the Second Mate),Zhang Erfu (Second Officer Zhang or Zhang the Second Mate) is nephew and sister in law of Captain Hong,Zhang Erfu (Second Officer Zhang or Zhang the Second Mate) is sister in law and adoptive son of Captain Hong,Zhang Erfu (Second Officer Zhang or Zhang the Second Mate) is adoptive son and cousin of Captain Hong,,a
c,a,What is the relationship between Zhang Erfu (Second Officer Zhang or Zhang the Second Mate) and Manager Xi?,Manager Xiu is acquaintance of Zhang Erfu (Second Officer Zhang or Zhang the Second Mate),Zhang Erfu (Second Officer Zhang or Zhang the Second Mate) is future father in law of Manager Xiu,Zhang Erfu (Second Officer Zhang or Zhang the Second Mate) is possibly family of Manager Xiu,Zhang Erfu (Second Officer Zhang or Zhang the Second Mate) is adoptive mother of Manager Xiu,,a
c,a,What is the relationship between Singer Lin and Liu Qi?,Liu Qi is helper and fondness of Singer Lin,Singer Lin is business partner and daughter of Liu Qi,Singer Lin is daughter and relative of Liu Qi,Singer Lin is relative and unsuccessful helper of Liu Qi,,a
c,a,What is the relationship between Singer Lin and Manager Xi?,Manager Xiu is superior of Singer Lin,Singer Lin is perpetrator of Manager Xiu,Singer Lin is possibly family of Manager Xiu,Singer Lin is boyfriend of Manager Xiu,,a
c,a,What is the relationship between Singer Lin and Zhang Erfu (Second Officer Zhang or Zhang the Second Mate)?,Zhang Erfu (Second Officer Zhang or Zhang the Second Mate) is acquaintance of Singer Lin,Singer Lin is future daughter in law of Zhang Erfu (Second Officer Zhang or Zhang the Second Mate),Singer Lin is creditor of Zhang Erfu (Second Officer Zhang or Zhang the Second Mate),Singer Lin is adoptive mother of Zhang Erfu (Second Officer Zhang or Zhang the Second Mate),,a
a,a,Who killed Liu Qi?,Manager Xiu,Singer Lin,Captain Hong,Han Chengwu (Han the Attendant or Han the Crew Member),,a
b,a,How did Liu Qi die?,Stabbed to death with a knife,Beaten to death with a fist,Poisoned to death by poison,Killed with a gun,,d
b,a,What is the motive behind the killer killing Liu Qi?,Love killing,Vendetta,interest,Accidental killing,,c
b,a,The perpetrator is the victim Liu Qi. Who is it?,Son,father,lawyer,Superior,,d
b,a,Where was Liu Qi killed?,In the warehouse,ashore ,On deck,Riverside,,a
b,a,When was Liu Qi killed?,After the fireworks start at 20 o'clock,Before the fireworks start at 20:00,In the early morning,During the day,,a
b,b,Please select the two people you most suspect of killing Liu Qi,Manager Xiu,Singer Lin,Captain Hong,Han Chengwu (Han the Attendant or Han the Crew Member),,c
c,a,What is the non-existent relationship between Liu Qi and Manager Xi?,Manager Xiu is murderer of Liu Qi,Manager Xiu is classmate of Liu Qi,Manager Xiu is colleague of Liu Qi,Liu Qi is nephew of Manager Xiu,,d
c,a,What is the non-existent relationship between Liu Qi and Zhang Erfu (Second Officer Zhang or Zhang the Second Mate)?,Zhang Erfu (Second Officer Zhang or Zhang the Second Mate) is bully of Liu Qi,Zhang Erfu (Second Officer Zhang or Zhang the Second Mate) is subordinate of Liu Qi,Zhang Erfu (Second Officer Zhang or Zhang the Second Mate) is dislike of Liu Qi,Liu Qi is secret crush of Zhang Erfu (Second Officer Zhang or Zhang the Second Mate),,d
c,a,What is the relationship between Liu Qi and Singer Lin?,Singer Lin is secret admirer and fondness of Liu Qi,Liu Qi is rebellion against x and jealous by x of Singer Lin,Liu Qi is jealous by x and perpetrator 's family of Singer Lin,Liu Qi is perpetrator 's family and deceiver of Singer Lin,,a
c,a,What is the non-existent relationship between Liu Qi and Manager Xi?,Manager Xiu is murderer of Liu Qi,Manager Xiu is classmate of Liu Qi,Manager Xiu is colleague of Liu Qi,Liu Qi is extramarital affair with Manager Xiu,,d
c,a,What is the non-existent relationship between Liu Qi and Zhang Erfu (Second Officer Zhang or Zhang the Second Mate)?,Zhang Erfu (Second Officer Zhang or Zhang the Second Mate) is bully of Liu Qi,Zhang Erfu (Second Officer Zhang or Zhang the Second Mate) is subordinate of Liu Qi,Zhang Erfu (Second Officer Zhang or Zhang the Second Mate) is dislike of Liu Qi,Liu Qi is fondness of Zhang Erfu (Second Officer Zhang or Zhang the Second Mate),,d
c,a,What is the relationship between Liu Qi and Singer Lin?,Singer Lin is secret admirer and fondness of Liu Qi,Liu Qi is master and x's victim's family of Singer Lin,Liu Qi is x's victim's family and mother of Singer Lin,Liu Qi is mother and uncle of Singer Lin,,a
a,a,Who killed Liu Qi?,Manager Xiu,Zhang Erfu (Second Officer Zhang or Zhang the Second Mate),Captain Hong,Han Chengwu (Han the Attendant or Han the Crew Member),,a
b,a,How did Liu Qi die?,Stabbed to death with a knife,Beaten to death with a fist,Poisoned to death by poison,Killed with a gun,,d
b,a,What is the motive behind the killer killing Liu Qi?,Love killing,Vendetta,interest,Accidental killing,,c
b,a,The perpetrator is the victim Liu Qi. Who is it?,Son,father,lawyer,Superior,,d
b,a,Where was Liu Qi killed?,In the warehouse,ashore ,On deck,Riverside,,a
b,a,When was Liu Qi killed?,After the fireworks start at 20 o'clock,Before the fireworks start at 20:00,In the early morning,During the day,,a
b,b,Please select the two people you most suspect of killing Liu Qi,Manager Xiu,Zhang Erfu (Second Officer Zhang or Zhang the Second Mate),Captain Hong,Han Chengwu (Han the Attendant or Han the Crew Member),,c
c,a,What is the non-existent relationship between Liu Qi and Manager Xi?,Manager Xiu is murderer of Liu Qi,Manager Xiu is classmate of Liu Qi,Manager Xiu is colleague of Liu Qi,Liu Qi is elder sister of Manager Xiu,,d
c,a,What is the non-existent relationship between Liu Qi and Zhang Erfu (Second Officer Zhang or Zhang the Second Mate)?,Zhang Erfu (Second Officer Zhang or Zhang the Second Mate) is bully of Liu Qi,Zhang Erfu (Second Officer Zhang or Zhang the Second Mate) is subordinate of Liu Qi,Zhang Erfu (Second Officer Zhang or Zhang the Second Mate) is dislike of Liu Qi,Liu Qi is elder sister of Zhang Erfu (Second Officer Zhang or Zhang the Second Mate),,d
c,a,What is the relationship between Liu Qi and Singer Lin?,Singer Lin is secret admirer and fondness of Liu Qi,Liu Qi is x's enemy's family and younger brother of Singer Lin,Liu Qi is younger brother and subordinate of Singer Lin,Liu Qi is subordinate and enemy of Singer Lin,,a
c,a,What is the relationship between Captain Hong and Zhang Erfu (Second Officer Zhang or Zhang the Second Mate)?,Zhang Erfu (Second Officer Zhang or Zhang the Second Mate) is acquaintance and dislike of Captain Hong,Captain Hong is future mother in law and biological father of Zhang Erfu (Second Officer Zhang or Zhang the Second Mate),Captain Hong is biological father and business partner of Zhang Erfu (Second Officer Zhang or Zhang the Second Mate),Captain Hong is business partner and biological son of Zhang Erfu (Second Officer Zhang or Zhang the Second Mate),,a
c,a,What is the relationship between Captain Hong and Liu Qi?,Liu Qi is subordinate and classmate of Captain Hong,Captain Hong is rebellion against x and step-brother of Liu Qi,Captain Hong is step-brother and ex-romantic relationships with x of Liu Qi,Captain Hong is ex-romantic relationships with x and future daughter in law of Liu Qi,,a
c,a,What is the relationship between Captain Hong and Han Chengwu (Han the Attendant or Han the Crew Member)?,Han Chengwu (Han the Attendant or Han the Crew Member) is subordinate and dislike of Captain Hong,Captain Hong is secret crush and ex-boyfriend of Han Chengwu (Han the Attendant or Han the Crew Member),Captain Hong is ex-boyfriend and fiancee of Han Chengwu (Han the Attendant or Han the Crew Member),Captain Hong is fiancee and grandfather of Han Chengwu (Han the Attendant or Han the Crew Member),,a
a,a,Who killed Liu Qi?,Manager Xiu,Zhang Erfu (Second Officer Zhang or Zhang the Second Mate),Singer Lin,Han Chengwu (Han the Attendant or Han the Crew Member),,a
b,a,How did Liu Qi die?,Stabbed to death with a knife,Beaten to death with a fist,Poisoned to death by poison,Killed with a gun,,d
b,a,What is the motive behind the killer killing Liu Qi?,Love killing,Vendetta,interest,Accidental killing,,c
b,a,The perpetrator is the victim Liu Qi. Who is it?,Son,father,lawyer,Superior,,d
b,a,Where was Liu Qi killed?,In the warehouse,ashore ,On deck,Riverside,,a
b,a,When was Liu Qi killed?,After the fireworks start at 20 o'clock,Before the fireworks start at 20:00,In the early morning,During the day,,a
b,b,Please select the two people you most suspect of killing Liu Qi,Manager Xiu,Zhang Erfu (Second Officer Zhang or Zhang the Second Mate),Singer Lin,Han Chengwu (Han the Attendant or Han the Crew Member),,c
c,a,What is the non-existent relationship between Liu Qi and Manager Xi?,Manager Xiu is murderer of Liu Qi,Manager Xiu is classmate of Liu Qi,Manager Xiu is colleague of Liu Qi,Liu Qi is granddaughter of Manager Xiu,,d
c,a,What is the non-existent relationship between Liu Qi and Zhang Erfu (Second Officer Zhang or Zhang the Second Mate)?,Zhang Erfu (Second Officer Zhang or Zhang the Second Mate) is bully of Liu Qi,Zhang Erfu (Second Officer Zhang or Zhang the Second Mate) is subordinate of Liu Qi,Zhang Erfu (Second Officer Zhang or Zhang the Second Mate) is dislike of Liu Qi,Liu Qi is biological daughter of Zhang Erfu (Second Officer Zhang or Zhang the Second Mate),,d
c,a,What is the relationship between Liu Qi and Singer Lin?,Singer Lin is secret admirer and fondness of Liu Qi,Liu Qi is son in law and future father in law of Singer Lin,Liu Qi is future father in law and mentor of Singer Lin,Liu Qi is mentor and elder sister of Singer Lin,,a
c,a,What is the non-existent relationship between Zhang Erfu (Second Officer Zhang or Zhang the Second Mate) and Liu Qi?,Liu Qi is acquaintance of Zhang Erfu (Second Officer Zhang or Zhang the Second Mate),Liu Qi is dislike of Zhang Erfu (Second Officer Zhang or Zhang the Second Mate),Liu Qi is superior of Zhang Erfu (Second Officer Zhang or Zhang the Second Mate),Zhang Erfu (Second Officer Zhang or Zhang the Second Mate) is sibling of Liu Qi,,d
c,a,What is the relationship between Zhang Erfu (Second Officer Zhang or Zhang the Second Mate) and Captain Hong?,Captain Hong is acquaintance and dislike of Zhang Erfu (Second Officer Zhang or Zhang the Second Mate),Zhang Erfu (Second Officer Zhang or Zhang the Second Mate) is ex-husband and creditor of Captain Hong,Zhang Erfu (Second Officer Zhang or Zhang the Second Mate) is creditor and service provider of Captain Hong,Zhang Erfu (Second Officer Zhang or Zhang the Second Mate) is service provider and husband of Captain Hong,,a
c,a,What is the relationship between Zhang Erfu (Second Officer Zhang or Zhang the Second Mate) and Manager Xi?,Manager Xiu is acquaintance of Zhang Erfu (Second Officer Zhang or Zhang the Second Mate),Zhang Erfu (Second Officer Zhang or Zhang the Second Mate) is suspicious of Manager Xiu,Zhang Erfu (Second Officer Zhang or Zhang the Second Mate) is biological son of Manager Xiu,Zhang Erfu (Second Officer Zhang or Zhang the Second Mate) is authority over Manager Xiu,,a
